,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,282000000.000,252000000.000,326000000.000,503000000.000,328000000.000,335000000.000,289000000.000,451000000.000,259000000.000,275000000.000,347000000.000,409000000.000,321000000.000,311000000.000,332000000.000,416000000.000,274000000.000,290000000.000,307000000.000,400000000.000,208000000.000,193000000.000,296000000.000,425000000.000,235000000.000,194000000.000
AccruedIncomeTaxesCurrent,337000000.000,42000000.000,192000000.000,,309000000.000,0.000,,,600000000.000,,,,518000000.000,,,,482000000.000,,,,590000000.000,0.000,,,416000000.000,108000000.000
AccruedMarketingCostsCurrent,,418000000.000,400000000.000,430000000.000,474000000.000,581000000.000,526000000.000,568000000.000,468000000.000,513000000.000,523000000.000,512000000.000,443000000.000,521000000.000,567000000.000,618000000.000,605000000.000,674000000.000,766000000.000,695000000.000,687000000.000,726000000.000,797000000.000,747000000.000,725000000.000,763000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2760000000.000,2432000000.000,2478000000.000,2512000000.000,2572000000.000,2619000000.000,2608000000.000,2648000000.000,2695000000.000,2736000000.000,2746000000.000,2789000000.000,2825000000.000,2819000000.000,2853000000.000,2772000000.000,2812000000.000,2814000000.000,2850000000.000,2895000000.000,2894000000.000,2904000000.000,2851000000.000,2877000000.000,2933000000.000,2952000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-2062000000.000,,,,-2414000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1391000000.000,-1279000000.000,-1461000000.000,-1887000000.000,-1685000000.000,-1674000000.000,-1604000000.000,-2040000000.000,-2068000000.000,-2330000000.000,-2223000000.000,-1378000000.000,-1318000000.000,-1229000000.000,-1454000000.000,-2682000000.000,-2945000000.000,-2878000000.000,-3157000000.000,-3280000000.000,-3327000000.000,-3340000000.000,-3278000000.000,-2052000000.000,-2212000000.000,-1838000000.000
AdditionalPaidInCapitalCommonStock,5621000000.000,5627000000.000,5650000000.000,5674000000.000,5633000000.000,5647000000.000,5670000000.000,5688000000.000,5656000000.000,5670000000.000,5701000000.000,5714000000.000,5678000000.000,5692000000.000,5723000000.000,5735000000.000,5754000000.000,5768000000.000,5800000000.000,5813000000.000,5818000000.000,5851000000.000,5864000000.000,5893000000.000,5909000000.000,5928000000.000
AllowanceForNotesAndLoansReceivableNoncurrent,,,,,,,,,,,52000000.000,,,,,,,,,,,,,,,
Assets,38584000000.000,36832000000.000,37201000000.000,36962000000.000,37815000000.000,34547000000.000,35038000000.000,35329000000.000,36006000000.000,34440000000.000,35950000000.000,34859000000.000,35406000000.000,33282000000.000,34082000000.000,34475000000.000,34212000000.000,31869000000.000,31999000000.000,32535000000.000,34063000000.000,31324000000.000,32934000000.000,45932000000.000,46175000000.000,43726000000.000
AssetsCurrent,6988000000.000,5657000000.000,6575000000.000,7131000000.000,7893000000.000,5143000000.000,5934000000.000,6315000000.000,7116000000.000,5860000000.000,7549000000.000,6590000000.000,6977000000.000,4475000000.000,5662000000.000,6878000000.000,7233000000.000,4633000000.000,5511000000.000,6086000000.000,7498000000.000,4600000000.000,6403000000.000,7260000000.000,7626000000.000,4611000000.000
