,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,186713.000,309004.000
AccountsReceivableNetCurrent,29399.000,41494.000
AdditionalPaidInCapitalCommonStock,2273746.000,2273746.000
Assets,4830501.000,4696822.000
AssetsCurrent,611054.000,626766.000
CashAndCashEquivalentsAtCarryingValue,124654.000,108478.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000
CommonStockSharesIssued,4209645.000,4192145.000
CommonStockSharesOutstanding,4209645.000,4192145.000
CommonStockValue,39710.000,39710.000
CustomerDepositsCurrent,27605.000,20105.000
DeferredTaxAssetsNetCurrent,0.000,0.000
DeferredTaxAssetsNetNoncurrent,0.000,0.000
DeferredTaxLiabilitiesNoncurrent,3051.000,3051.000
FiniteLivedIntangibleAssetsNet,4139192.000,3993295.000
Liabilities,4113553.000,4181845.000
LiabilitiesAndStockholdersEquity,4830501.000,4696822.000
LiabilitiesCurrent,1008000.000,1162265.000
LongTermDebtCurrent,657466.000,657466.000
LongTermNotesPayable,3102502.000,3016529.000
OtherAssetsNoncurrent,63815.000,63815.000
OtherPrepaidExpenseCurrent,33180.000,29334.000
PrepaidInterest,260000.000,251665.000
PropertyPlantAndEquipmentNet,16440.000,12946.000
RestrictedCashAndCashEquivalentsAtCarryingValue,163821.000,195795.000
RetainedEarningsAccumulatedDeficit,-1596508.000,-1798479.000
StockholdersEquity,716948.000,514977.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,716948.000,514977.000
