,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,1303800000.000,1313700000.000,1243400000.000,1109500000.000,1054400000.000,1213300000.000,1225300000.000
AccountsReceivableNetCurrent,,1690000000.000,1491000000.000,1662800000.000,1596600000.000,1592200000.000,1517500000.000,1563500000.000
AccrualForEnvironmentalLossContingencies,,7100000.000,6400000.000,12500000.000,16600000.000,17400000.000,17300000.000,18500000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,3049000000.000,3355900000.000,3640300000.000,3782000000.000,3977600000.000,4174900000.000,4302400000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-780200000.000,-827500000.000,-677200000.000,-611400000.000,-626400000.000,-742100000.000,-601600000.000
AdditionalPaidInCapitalCommonStock,,10767800000.000,10696500000.000,10549800000.000,10438700000.000,10458600000.000,10430300000.000,10431000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,29600000.000,31300000.000,36300000.000,38500000.000,36500000.000,38500000.000,39100000.000
AssetRetirementObligation,,58400000.000,,,,78900000.000,,
Assets,10.000,25356800000.000,24831200000.000,25268400000.000,23446400000.000,23038200000.000,22871100000.000,22950100000.000
AssetsCurrent,,4160400000.000,4008300000.000,4449200000.000,3885200000.000,3912600000.000,4035200000.000,4992500000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,0.000,0.000,,1227100000.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,8075800000.000,,,,0.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,16001100000.000,475200000.000,577400000.000,583400000.000,580700000.000,,35500000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,160200000.000,165200000.000,170500000.000,,,700000.000
CashAndCashEquivalentsAtCarryingValue,,228300000.000,236900000.000,367600000.000,258700000.000,340900000.000,493300000.000,385300000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,258700000.000,340900000.000,493300000.000,385300000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000
CommonStockSharesOutstanding,1000.000,257000000.000,255000000.000,252400000.000,251500000.000,251000000.000,250100000.000,251000000.000
CommonStockValue,10.000,2600000.000,2600000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000
DebtCurrent,,74100000.000,184800000.000,518900000.000,345200000.000,292900000.000,283400000.000,214200000.000
DebtInstrumentFairValue,,5700000000.000,5900000000.000,6400000000.000,6000000000.000,6000000000.000,5900000000.000,5800000000.000
DebtWeightedAverageInterestRate,,0.033,0.032,0.031,0.032,0.033,0.033,0.035
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,8000000.000,,
DeferredIncomeTaxLiabilities,,4162900000.000,,,,3750000000.000,,
DeferredTaxAssetsGross,,768600000.000,,,,827400000.000,,
DeferredTaxAssetsNetCurrent,,13200000.000,,,,0.000,,
