,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29
AccountsPayableCurrent,4272000.000,4616000.000,3847000.000,3263000.000,3108000.000,3014000.000,2651000.000,2419000.000,2517000.000
AccountsReceivableNetCurrent,18102000.000,19426000.000,18016000.000,21166000.000,19375000.000,19128000.000,16095000.000,17451000.000,16493000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,8173000.000,7369000.000,7535000.000,7686000.000,7849000.000,8011000.000,7492000.000,7659000.000,7418000.000
AdditionalPaidInCapitalCommonStock,25920000.000,26014000.000,26164000.000,26371000.000,26419000.000,26554000.000,26644000.000,26746000.000,26776000.000
AllowanceForDoubtfulAccountsReceivableCurrent,689000.000,644000.000,644000.000,573000.000,596000.000,883000.000,671000.000,688000.000,651000.000
Assets,23980000.000,27574000.000,26192000.000,26486000.000,25623000.000,26422000.000,24719000.000,26486000.000,26153000.000
AssetsCurrent,22775000.000,25605000.000,23640000.000,23672000.000,22943000.000,23953000.000,22168000.000,24029000.000,23784000.000
CashAndCashEquivalentsAtCarryingValue,4127000.000,5787000.000,5135000.000,2014000.000,3107000.000,4451000.000,5792000.000,5654000.000,6454000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,,30.000,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,1.000,,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000
CommonStockSharesIssued,5012385.000,5017385.000,5032759.000,5074107.000,5075357.000,5082857.000,5084155.000,5110127.000,5111377.000
CommonStockSharesOutstanding,5012385.000,5017385.000,5032759.000,5074107.000,5075357.000,5082857.000,5084155.000,5110127.000,5111377.000
CommonStockValue,501000.000,502000.000,503000.000,507000.000,508000.000,508000.000,508000.000,511000.000,511000.000
DeferredCompensationLiabilityClassifiedNoncurrent,372000.000,391000.000,379000.000,339000.000,327000.000,323000.000,270000.000,249000.000,212000.000
DeferredCompensationLiabilityCurrent,212000.000,138000.000,136000.000,68000.000,82000.000,77000.000,62000.000,60000.000,48000.000
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,,,300000.000,,
DeferredRevenueCurrent,431000.000,379000.000,285000.000,397000.000,300000.000,237000.000,331000.000,591000.000,469000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,165000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,22671000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,2206000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,1230000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,106000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,26044000.000,,
DeferredTaxLiabilitiesOther,,,,,,,334000.000,,
EmployeeRelatedLiabilitiesCurrent,2140000.000,3697000.000,2078000.000,2756000.000,1665000.000,3206000.000,1724000.000,3150000.000,2368000.000
Liabilities,8948000.000,,,,,,,,
LiabilitiesAndStockholdersEquity,23980000.000,27574000.000,26192000.000,26486000.000,25623000.000,26422000.000,24719000.000,26486000.000,26153000.000
LiabilitiesCurrent,8536000.000,10228000.000,7452000.000,7383000.000,5956000.000,7275000.000,5297000.000,6755000.000,5910000.000
LiabilitiesNoncurrent,412000.000,425000.000,407000.000,361000.000,343000.000,333000.000,274000.000,249000.000,212000.000
LinesOfCreditCurrent,0.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,7832000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1388000.000,,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,,,307000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,831000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,969000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1078000.000,,
OtherAssetsNoncurrent,450000.000,475000.000,457000.000,438000.000,417000.000,178000.000,185000.000,124000.000,130000.000
OtherLiabilitiesCurrent,651000.000,744000.000,664000.000,658000.000,615000.000,662000.000,529000.000,535000.000,508000.000
OtherLiabilitiesNoncurrent,,,,,,,4000.000,,
PrepaidExpenseAndOtherAssetsCurrent,546000.000,392000.000,489000.000,492000.000,461000.000,374000.000,281000.000,924000.000,837000.000
PropertyPlantAndEquipmentGross,,,,,10112000.000,10302000.000,9858000.000,,
PropertyPlantAndEquipmentNet,755000.000,1494000.000,2095000.000,2376000.000,2263000.000,2291000.000,2366000.000,2333000.000,2239000.000
RestructuringReserve,,,,,202000.000,89000.000,,,
RestructuringReserveCurrent,830000.000,654000.000,442000.000,241000.000,186000.000,79000.000,,,
RestructuringReserveNoncurrent,40000.000,34000.000,28000.000,22000.000,16000.000,10000.000,,,
RetainedEarningsAccumulatedDeficit,-11389000.000,-9595000.000,-8334000.000,-8136000.000,-7603000.000,-8248000.000,-8004000.000,-7775000.000,-7256000.000
SharesOutstanding,,,,,5075357.000,,,,
StockholdersEquity,,16921000.000,18333000.000,18742000.000,19324000.000,18814000.000,19148000.000,19482000.000,20031000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,15032000.000,,,,,,,,
