,2011-12-31,2012-12-31,2013-12-31,2014-12-31
GeneralAndAdministrativeExpense,2997110.000,1747336.000,1709883.000,1625815.000
IncreaseDecreaseInAccruedLiabilities,-1568675.000,2179.000,-248343.000,12070.000
IncreaseDecreaseInPrepaidExpense,1166036.000,-825444.000,229993.000,-57874.000
InvestmentIncomeInterest,490250.000,418947.000,420832.000,400778.000
LitigationSettlementExpense,7537517.000,6565749.000,94663.000,
LitigationSettlementGross,,34000254.000,,
NetCashProvidedByUsedInContinuingOperations,50690919.000,-34078086.000,-2419299.000,242128.000
NetCashProvidedByUsedInFinancingActivities,,-60000000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-60000000.000,,
NetCashProvidedByUsedInInvestingActivities,64808133.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,64808133.000,,,
NetCashProvidedByUsedInOperatingActivities,-14117214.000,25921914.000,-2419299.000,242128.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-14117214.000,25921914.000,-2419299.000,242128.000
NetIncomeLoss,-10992479.000,25484315.000,-1650943.000,-1562870.000
OperatingExpenses,11482729.000,8934886.000,2071775.000,1963648.000
PaymentsOfCapitalDistribution,,60000000.000,,
ProfessionalFees,948102.000,621801.000,267229.000,337833.000
Revenues,490250.000,34419201.000,420832.000,400778.000
SalesRevenueNet,490250.000,34419201.000,420832.000,400778.000
TrusteeFees,,175000.000,175000.000,175000.000
