,2011-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,124042.000
AmortizationOfDebtDiscountPremium,390058.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-247697.000
DepreciationAndAmortization,28619.000
DepreciationDepletionAndAmortization,28619.000
EarningsPerShareBasicAndDiluted,0.000
GainLossOnSaleOfOtherAssets,3000.000
GainsLossesOnSalesOfAssets,3000.000
GeneralAndAdministrativeExpense,748431.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-230472.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,760159.000
IncreaseDecreaseInOtherOperatingAssets,16002.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1437.000
InterestExpense,456666.000
InterestPaid,0.000
InvestmentIncomeInterest,84.000
NetCashProvidedByUsedInFinancingActivities,172793.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,172793.000
NetCashProvidedByUsedInInvestingActivities,-54161.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-54161.000
NetCashProvidedByUsedInOperatingActivities,-366329.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-366329.000
NetIncomeLoss,-230472.000
NonoperatingIncomeExpense,924290.000
OperatingExpenses,1154762.000
OperatingIncomeLoss,-1154762.000
OtherAmortizationOfDeferredCharges,23740.000
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,60000.000
PaymentsToAcquireIntangibleAssets,57161.000
ProceedsFromIssuanceOfCommonStock,144872.000
ProceedsFromRelatedPartyDebt,35175.000
ProceedsFromSaleOfPropertyPlantAndEquipment,3000.000
ProfessionalFees,122655.000
RepaymentsOfLongTermDebt,7254.000
ResearchAndDevelopmentExpense,255057.000
ShareBasedCompensation,25000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,112037.000
UnrealizedGainLossOnDerivatives,712526.000
