,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AmortizationOfDebtDiscountPremium,,,,,242672.000,,
AmortizationOfFinancingCosts,,,,,380822.000,,
AssetRetirementObligationAccretionExpense,-3046.000,16996.000,10284.000,115439.000,27627.000,81095.000,81095.000
CashAndCashEquivalentsPeriodIncreaseDecrease,6385510.000,,,,3930918.000,,
CostOfGoodsAndServicesSoldDepreciation,,,,,,,264648.000
CostOfRevenue,,,930219.000,,5045815.000,3740903.000,3547914.000
Depreciation,3509.000,,,,394666.000,,
DepreciationAndAmortization,3509.000,13953.000,17714.000,-18467.000,6632.000,6841.000,7143.000
DepreciationDepletionAndAmortization,,,41678.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,0.000,0.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,0.000,0.000,,,,
EarningsPerShareBasicAndDiluted,-0.010,,-0.006,,,-0.010,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,33513.000,,,,-5572.000,,
ExplorationExpense,90896.000,4358.000,-26394.000,44623.000,25218.000,2984.000,15111.000
FairValueOptionChangesInFairValueGainLoss,-18508.000,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,28749.000,-123545.000,-94653.000,-1102.000,19400.000,-70264.000,1146.000
ForeignCurrencyTransactionGainLossUnrealized,33513.000,,,,-5572.000,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,417776.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,0.000,,430.000,0.000,-3347.000
GeneralAndAdministrativeExpense,140033.000,234577.000,152554.000,254035.000,153424.000,218132.000,180705.000
GrossProfit,,,-40103.000,,843548.000,-236610.000,-597320.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,11003.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-583461.000,-804461.000,-1155027.000,-2578423.000,,,
IncomeLossFromContinuingOperationsPerDilutedShare,-0.010,,-0.006,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,0.000,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,150863.000,,,,-3131858.000,,
IncreaseDecreaseInAccountsReceivable,2608.000,,,,-7256.000,,
IncreaseDecreaseInInventories,,,,,-1881582.000,,
IncreaseDecreaseInPrepaidExpense,-564.000,,,,103588.000,,
InterestExpense,19811.000,65791.000,381212.000,512696.000,889401.000,407427.000,512428.000
InventoryWriteDown,,,,,60531.000,,
InvestmentIncomeInterest,66.000,3161.000,7926.000,6.000,1498.000,2153.000,122.000
MarketableSecuritiesRealizedGainLoss,,0.000,0.000,,,,
MarketableSecuritiesUnrealizedGainLoss,,0.000,,,,,
NetCashProvidedByUsedInFinancingActivities,9869741.000,,,,4988401.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9869741.000,,,,4988401.000,,
NetCashProvidedByUsedInInvestingActivities,-3068560.000,,,,-259648.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3068560.000,,,,-259648.000,,
NetCashProvidedByUsedInOperatingActivities,-449184.000,,,,-792263.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-449184.000,,,,-792263.000,,
NetIncomeLoss,-583461.000,-804461.000,-1155027.000,-2578423.000,-379151.000,-1064576.000,-1752577.000
NonoperatingIncomeExpense,,,,,-450727.000,,
OfficersCompensation,233407.000,238761.000,364297.000,574914.000,320935.000,204944.000,231246.000
OperatingExpenses,,,,,771972.000,727007.000,653385.000
OperatingIncomeLoss,,,-687088.000,,71576.000,-963617.000,-1250705.000
PaymentsForConstructionInProcess,844983.000,,,,,,
PaymentsOfStockIssuanceCosts,13177.000,,,,0.000,,
PaymentsToAcquirePropertyPlantAndEquipment,51552.000,,,,166049.000,,
ProceedsFromCollectionOfNotesReceivable,2975.000,,,,0.000,,
ProceedsFromIssuanceOfCommonStock,11068362.000,,,,0.000,,
ProceedsFromNotesPayable,,,,,5395095.000,,
ProceedsFromSaleOfMachineryAndEquipment,,,,,1000.000,,
ProfessionalFees,74147.000,66853.000,62202.000,78952.000,212176.000,162834.000,108438.000
RepaymentsOfNotesPayable,,,,,321619.000,,
Revenues,,,931794.000,,5889363.000,3504293.000,3215242.000
SalesRevenueNet,,,931794.000,,5889363.000,3504293.000,3215242.000
ShareBasedCompensation,,,,,90583.000,,
TravelAndEntertainmentExpense,50473.000,42788.000,66328.000,71966.000,26390.000,39174.000,26300.000
WeightedAverageNumberOfDilutedSharesOutstanding,141980549.000,168282997.000,193992040.000,-322859750.000,194103382.000,194168032.000,194644091.000
