,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,1630000.000,4555000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,1634000.000,
AdvertisingExpense,800000.000,1200000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,332000.000,37000.000
AmortizationOfDebtDiscountPremium,357000.000,122000.000
AmortizationOfIntangibleAssets,1534000.000,2079000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,31528000.000,15769000.000
CommonStockDividendsPerShareDeclared,0.000,
ComprehensiveIncomeNetOfTax,-15859000.000,-24778000.000
ConversionOfStockAmountConverted1,104558000.000,0.000
CostOfRevenue,45173000.000,58849000.000
CurrentFederalTaxExpenseBenefit,,0.000
CurrentForeignTaxExpenseBenefit,2328000.000,1176000.000
CurrentIncomeTaxExpenseBenefit,2546000.000,1118000.000
CurrentStateAndLocalTaxExpenseBenefit,218000.000,-58000.000
DeferredFederalIncomeTaxExpenseBenefit,,0.000
DeferredForeignIncomeTaxExpenseBenefit,,-600000.000
DeferredIncomeTaxExpenseBenefit,,-602000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-50000.000,-2000.000
DefinedContributionPlanCostRecognized,600000.000,700000.000
Depreciation,2472000.000,3345000.000
EarningsPerShareBasic,,-1.000
EarningsPerShareBasicAndDiluted,-3.570,-1.000
EarningsPerShareDiluted,,-1.000
EffectOfExchangeRateOnCashAndCashEquivalents,-615000.000,-1477000.000
EffectiveIncomeTaxRateContinuingOperations,-0.195,-0.020
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.583,-0.396
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,-0.147,-0.055
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.043,-0.017
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.038,0.013
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.010,0.002
EffectiveIncomeTaxRateReconciliationTaxContingencies,-0.032,0.006
EffectiveIncomeTaxRateReconciliationTaxCredits,0.153,0.023
ForeignCurrencyTransactionGainLossBeforeTax,-1901000.000,-4699000.000
ForeignCurrencyTransactionGainLossUnrealized,-74000.000,-3754000.000
GainsLossesOnExtinguishmentOfDebt,,-1783000.000
GeneralAndAdministrativeExpense,20583000.000,23351000.000
GoodwillAcquiredDuringPeriod,,2030000.000
GoodwillTranslationAdjustments,-57000.000,-68000.000
GrossProfit,56135000.000,70946000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-12947000.000,-25969000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-12794000.000,-25520000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,153000.000,449000.000
IncomeTaxExpenseBenefit,2496000.000,516000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-7453000.000,10124000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,1881000.000,1403000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-556000.000,432000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-4478000.000,-8677000.000
IncomeTaxReconciliationOtherAdjustments,480000.000,-327000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,128000.000,-60000.000
IncomeTaxReconciliationTaxContingencies,404000.000,-142000.000
IncomeTaxReconciliationTaxCredits,1954000.000,586000.000
IncomeTaxesPaidNet,346000.000,1000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1842000.000,4763000.000
IncreaseDecreaseInAccountsReceivable,8565000.000,15736000.000
IncreaseDecreaseInDeferredCharges,3821000.000,-3279000.000
IncreaseDecreaseInDeferredRevenue,3151000.000,-757000.000
IncreaseDecreaseInInventories,4854000.000,-4740000.000
IncreaseDecreaseInOtherNoncurrentAssets,377000.000,1167000.000
IncreaseDecreaseInPrepaidExpense,-2290000.000,-1937000.000
IncreaseDecreaseInUnbilledReceivables,1480000.000,3143000.000
InterestExpense,3203000.000,2068000.000
InterestPaid,2449000.000,1454000.000
InvestmentIncomeInterest,18000.000,102000.000
MaintenanceCosts,9202000.000,12747000.000
MaintenanceRevenue,21966000.000,25579000.000
NetCashProvidedByUsedInFinancingActivities,55439000.000,44814000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,55439000.000,44814000.000
NetCashProvidedByUsedInInvestingActivities,-2798000.000,-10264000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2798000.000,-10264000.000
NetCashProvidedByUsedInOperatingActivities,-20498000.000,-17304000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-20498000.000,-17304000.000
NetIncomeLoss,-15290000.000,-26036000.000
OperatingExpenses,63843000.000,88018000.000
OperatingIncomeLoss,-7708000.000,-17072000.000
OperatingLeasesRentExpenseNet,2100000.000,2800000.000
OtherAssetImpairmentCharges,2000.000,61000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-1900000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-569000.000,1258000.000
OtherNonoperatingIncomeExpense,-5086000.000,-8448000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,5225000.000
PaymentsToAcquirePropertyPlantAndEquipment,2798000.000,5039000.000
PreferredStockDividendsPerShareDeclared,0.000,
ProceedsFromIssuanceInitialPublicOffering,45348000.000,0.000
ProceedsFromIssuanceOfCommonStock,,41686000.000
ProceedsFromIssuanceOfLongTermDebt,27000000.000,26900000.000
ProceedsFromLongTermLinesOfCredit,,0.000
ProceedsFromStockOptionsExercised,91000.000,1228000.000
ProvisionForDoubtfulAccounts,537000.000,-281000.000
RepaymentsOfLongTermDebt,17000000.000,15000000.000
RepaymentsOfLongTermLinesOfCredit,,10000000.000
ResearchAndDevelopmentExpense,22775000.000,30459000.000
RestructuringCharges,,100000.000
Revenues,101308000.000,129795000.000
SalesRevenueNet,101308000.000,129795000.000
SellingAndMarketingExpense,20485000.000,34208000.000
ShareBasedCompensation,1630000.000,4555000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,1400000.000,6300000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,126264.000,206000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,3.880,11.660
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,880097.000,1303000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,5.290,9.300
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,0.560,2.070
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,9.560,15.950
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,2105784.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,163356.000,558000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,104558000.000,
StockIssuedDuringPeriodValueNewIssues,44765000.000,41686000.000
StockIssuedDuringPeriodValueStockOptionsExercised,91000.000,1154000.000
StockOptionPlanExpense,1600000.000,
TechnologyServicesCosts,35971000.000,46102000.000
TechnologyServicesRevenue,79342000.000,104216000.000
UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions,,2273000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,1000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition,,1696000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,303000.000,271000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,1806000.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,100000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,4278060.000,25988000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4278060.000,25988000.000
WeightedAverageNumberOfSharesOutstandingBasic,4278060.000,25988000.000
