,2011-12-31,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,31626.000,40120.000,194731.000,275647.000,270931.000,129949.000,155353.000,162933.000,174075.000,172425.000,718152.000,537741.000,1196650.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,3058.000,,,54296.000,70159.000,84698.000
AccountsPayableCurrent,62250.000,53632.000,87469.000,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,5000.000,,43698.000,49290.000,15201.000,51366.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,75000.000,75000.000,75000.000,75000.000,75000.000,
AccountsReceivableNetCurrent,,,,,,226047.000,87765.000,48455.000,58055.000,10000.000,35000.000,68201.000,97851.000,34010.000,125769.000,75787.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,24500.000,24500.000,,,
AccruedBonusesCurrent,,,,,,,,,,,,,,,144513.000,182198.000
AccruedLiabilitiesCurrent,7234.000,10226.000,16241.000,,,,,,,,,,,,,
AccruedSalariesCurrent,,,,,,,,,,,55410.000,,193527.000,187439.000,256485.000,394510.000
AdditionalPaidInCapital,-1183.000,47167.000,-195042.000,-125500.000,-60500.000,52167.000,322585.000,322815.000,322815.000,373414.000,1057850.000,1246771.000,1418528.000,2350311.000,2348841.000,2350354.000
Assets,2052.000,22610.000,2177.000,93230.000,21467.000,287428.000,518211.000,280577.000,448395.000,654107.000,601302.000,486714.000,622123.000,1352354.000,1009015.000,1751061.000
AssetsCurrent,,,,,,,319377.000,81743.000,249561.000,207841.000,244490.000,166591.000,339093.000,1141389.000,832493.000,1611631.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,56122.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,56122.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,-297000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,98166.000,,,,,,,,,
Cash,,,2177.000,93205.000,21442.000,57271.000,227502.000,29178.000,,,129150.000,,112766.000,732160.000,138411.000,917535.000
CashAndCashEquivalentsAtCarryingValue,2052.000,22610.000,2177.000,93205.000,21442.000,57271.000,227502.000,29178.000,180840.000,115899.000,129150.000,53576.000,112766.000,732160.000,138411.000,917535.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,350000000.000,750000000.000,750000000.000,,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,5000000.000,5900000.000,265500000.000,125500000.000,125500000.000,,196198413.000,196298413.000,196298413.000,205380046.000,29778311.000,42222739.000,53811162.000,88977720.000,91943278.000,91943278.000
CommonStockSharesOutstanding,5000000.000,5900000.000,265500000.000,125500000.000,125500000.000,,196198413.000,196298413.000,196298413.000,205380046.000,26466311.000,42222739.000,53811162.000,88977720.000,91943278.000,91943278.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,,,,46064956.000
CommonStockSharesSubscriptions,,,,75000.000,50000.000,,,,,445204.000,,,,,,
CommonStockValue,5000.000,5900.000,265500.000,125500.000,135500.000,196199.000,196198.000,196298.000,196298.000,205380.000,29778.000,42223.000,53812.000,88978.000,91943.000,91943.000
ContractualObligation,,,,,,,,,,,,,,30000.000,30000.000,30000.000
ConvertibleDebt,,,,537138.000,715385.000,664397.000,166027.000,,,,,,,,,
ConvertibleNotesPayable,,,,7102.000,10984.000,17063.000,653253.000,,,,446523.000,632515.000,488258.000,398258.000,308258.000,272514.000
ConvertibleNotesPayableCurrent,,,,,,,26507.000,53000.000,559000.000,466172.000,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,0.100,,0.100,0.100,,,,0.100,0.100,0.100
DebtInstrumentUnamortizedDiscount,,,,,,,,,,57828.000,110098.000,,0.000,,,
DeferredFinanceCostsNet,,,,,,,,,6556.000,4382.000,414.000,,,,,
DeferredRevenueCurrent,412.000,0.000,,,,,,,,,,,,,146250.000,146250.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,195101.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,355000.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-195101.000,,,,,,,,,
DerivativeInstrumentsAndHedgesLiabilities,,,,,,,,,,78184.000,,,,,,
DerivativeInstrumentsInHedgesLiabilitiesAtFairValue,,,,,,,,,,78184.000,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,,,,,,,,,,,221003.000,508704.000,439916.000,140263.000,91784.000,72371.000
DerivativeLiabilities,,,,,715385.000,-269112.000,,653253.000,653253.000,651934.000,-129150.000,38879.000,-71776.000,113608.000,75903.000,
DerivativeLiabilitiesCurrent,,,,537138.000,715385.000,664397.000,653253.000,653253.000,,78184.000,221003.000,508714.000,439916.000,140263.000,91784.000,72371.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-200661.000,-226315.000,-292991.000,557636.000,870022.000,837229.000,1077079.000,683567.000,880767.000,1266495.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,,,,,,,53537.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,895.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,,,,,,,,,,2585.000,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,57500.000,,,111994.000,199444.000,316944.000
DueToAffiliateCurrent,,,,,,,,,,,5000.000,,,,,
DueToAffiliateCurrentAndNoncurrent,,,,,,,,,,,100000.000,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,10765.000,,,23797.000,24500.000,11063.000,16581.000,,67079.000
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,,,,21489.000,16870.000,13370.000,,,75000.000
DueToOtherRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,43698.000,,,
DueToOtherRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,49290.000,15201.000,51366.000
