,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1229037.000,2243000.000,,1652427.000,1642728.000,1604726.000,,1293139.000,1714418.000,,,2886070.000,2071879.000,3063995.000,,,,,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,1293139.000,1714418.000,2069386.000,1203575.000,2886070.000,2071879.000,3063995.000,1517440.000,2119791.000,2529206.000,2442449.000,2226712.000,2684919.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,1291499.000,1652427.000,1642728.000,1604726.000,504083.000,,,2069386.000,514435.000,,,,1060786.000,1397378.000,1355266.000,645343.000,1676761.000,1991281.000
AccountsPayableCurrent,,,470059.000,,,,839869.000,,,,1203575.000,,,,1517440.000,2119791.000,2529206.000,2442449.000,2226712.000,2684919.000
AdditionalPaidInCapital,7605748.000,7335887.000,6971844.000,6714081.000,3253670.000,3085760.000,2937438.000,2867514.000,2787494.000,16323738.000,16257686.000,16290266.000,16900193.000,17163249.000,17149391.000,17204940.000,16488390.000,15226449.000,7383515.000,1908774.000
Assets,150282590.000,168402036.000,197948035.000,228972516.000,243638288.000,255953009.000,275380476.000,287577263.000,296588153.000,311492676.000,323070529.000,351312574.000,356743467.000,371526220.000,398165747.000,441601962.000,475028362.000,527420913.000,643242182.000,660719563.000
CashAndCashEquivalentsAtCarryingValue,11094825.000,18264139.000,27497044.000,34551582.000,38240633.000,32429294.000,33449793.000,28083299.000,23059955.000,29511989.000,30662704.000,36190527.000,38198189.000,28452673.000,34425105.000,10998625.000,17379350.000,18773828.000,78486982.000,49933336.000
ClassOfWarrantOrRightOutstanding,538234.000,831909.000,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000,210000000.000
CommonStockSharesIssued,9989000.000,9989000.000,9989000.000,9989000.000,9124000.000,9124000.000,9124000.000,9124000.000,4562000.000,5871798.000,,5870193.000,5933041.000,5941790.000,5941790.000,5948290.000,5974790.000,5980190.000,5980190.000,5779745.000
CommonStockSharesOutstanding,9989000.000,9989000.000,9989000.000,9989000.000,9124000.000,9124000.000,9124000.000,9124000.000,4562000.000,5870193.000,5870193.000,5870193.000,5933041.000,5941790.000,5941790.000,5948290.000,5974790.000,5980190.000,5980190.000,5779745.000
CommonStockValue,9989.000,9.989,9989.000,9989.000,9124.000,9124.000,9124.000,9124.000,4562.000,5870.000,5870.000,5870.000,5933.000,5942.000,5942.000,5948.000,5975.000,5980.000,5980.000,5780.000
ConvertibleDebtNoncurrent,,,,,,,,,,,,,,,,20274155.000,20445320.000,19772931.000,19701133.000,19771744.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,,,677566.000,,,,,,,,,,
CustomerAdvancesAndDeposits,,,785000.000,0.000,431000.000,0.000,201000.000,0.000,0.000,25000.000,27000.000,1459000.000,222000.000,31000.000,31000000.000,526000.000,16000.000,34000.000,42000.000,42000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,,,15.000,15.000,15.000,15.000,15.000,
DebtInstrumentFaceAmount,,,250000000.000,,,,,178289000.000,189603000.000,201439000.000,214421000.000,235654000.000,251038000.000,271471000.000,305749000.000,325339000.000,354557000.000,414023000.000,414419000.000,413074000.000
DebtInstrumentFairValue,42246000.000,40492000.000,39018000.000,37900000.000,35703000.000,33068000.000,33067000.000,,,203920000.000,216837000.000,237950000.000,253263000.000,273507000.000,307640000.000,326944000.000,352997000.000,402416000.000,403681000.000,402500000.000
