,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31
AccountsPayableCurrent,97411000.000,89572000.000,38914000.000,41764000.000,85852000.000,67336000.000,49993000.000,47321000.000,84986000.000,77806000.000,46034000.000,56168000.000,92145000.000,81637000.000,36775000.000,58292000.000,90966000.000,69340000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,7701000.000,7198000.000,9520000.000,7734000.000,6799000.000,6439000.000,9036000.000,7398000.000,6431000.000,6066000.000,8905000.000,7439000.000,6707000.000,6423000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,435279000.000,444796000.000,,,,,403931000.000,,,,376233000.000,,,,379094000.000,,,
AdditionalPaidInCapital,,,,,,,,,21688000.000,22179000.000,22602000.000,22909000.000,23613000.000,23972000.000,24384000.000,24593000.000,25542000.000,26094000.000
AdditionalPaidInCapitalCommonStock,13594000.000,15956000.000,16766000.000,17532000.000,18357000.000,19208000.000,20097000.000,20762000.000,,,,,,,,,,
Assets,402152000.000,375436000.000,355131000.000,331044000.000,376133000.000,347984000.000,313812000.000,291116000.000,335561000.000,321662000.000,272639000.000,274671000.000,313932000.000,297559000.000,252279000.000,256535000.000,289878000.000,298853000.000
AssetsCurrent,199154000.000,185554000.000,169417000.000,151161000.000,203563000.000,182142000.000,155141000.000,139208000.000,187284000.000,177696000.000,130335000.000,135794000.000,175939000.000,163380000.000,120930000.000,128067000.000,161419000.000,170172000.000
BuildingsAndImprovementsGross,,,,,,,40571000.000,,,,40632000.000,,,,40662000.000,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,,37460000.000,,,,41909000.000,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,50428000.000,,,,52978000.000,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,12968000.000,,,,11069000.000,,,
CashAndCashEquivalentsAtCarryingValue,13252000.000,8280000.000,50306000.000,21595000.000,34830000.000,23809000.000,48733000.000,17658000.000,26868000.000,19927000.000,27769000.000,19953000.000,21315000.000,12279000.000,22588000.000,15232000.000,13697000.000,11349000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000,170859375.000
CommonStockSharesIssued,66470418.000,67389703.000,67511468.000,67697174.000,67823617.000,67957891.000,68092639.000,68394234.000,68562532.000,68572815.000,68591818.000,68909580.000,69231245.000,69242483.000,69265844.000,69607933.000,70075507.000,70085318.000
