,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,7437000.000,7586000.000,6219000.000,7039000.000,6268000.000,8948000.000,4827000.000,10477000.000,8879000.000,6594000.000,5797000.000,9560000.000,8480000.000,8906000.000,7076000.000,11749000.000,10241000.000,10191000.000,9363000.000,11188000.000,11917000.000,9630000.000,9647000.000,12991000.000,9491000.000,8748000.000
AccountsReceivableNetCurrent,104381000.000,91738000.000,83887000.000,110927000.000,102645000.000,85787000.000,75849000.000,70793000.000,64026000.000,50772000.000,53620000.000,66784000.000,58960000.000,58023000.000,57840000.000,68311000.000,59647000.000,56440000.000,60335000.000,66459000.000,58829000.000,48294000.000,55758000.000,65678000.000,48905000.000,43894000.000
AccruedIncomeTaxesCurrent,7216000.000,6472000.000,11609000.000,11412000.000,7983000.000,1910000.000,4171000.000,21486000.000,1067000.000,154000.000,0.000,2584000.000,3424000.000,3195000.000,4841000.000,2246000.000,2909000.000,3974000.000,8270000.000,2941000.000,3088000.000,4059000.000,5098000.000,1509000.000,1376000.000,1653000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,63028000.000,,,,64376000.000,,,,47731000.000,,,,55200000.000,,,,55391000.000,,,,61199000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,4108000.000,,,,-2581000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,8948000.000,,,,-8183000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4771000.000,-3143000.000,-3110000.000,13056000.000,-9600000.000,-14260000.000,-12292000.000,-10764000.000,-11127000.000,-13139000.000,-14676000.000,-11659000.000,-11285000.000,-10414000.000,-9133000.000,-13726000.000,-19206000.000,-21915000.000,-22189000.000,-24628000.000,-25679000.000,-22558000.000,-23860000.000,-28561000.000,-27262000.000,-23112000.000
AdditionalPaidInCapital,,,,,,,,299737000.000,,,,204792000.000,,,,209271000.000,,,,227424000.000,,,,239011000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,5174000.000,5052000.000,4794000.000,6683000.000,2879000.000,3026000.000,3375000.000,3024000.000,3048000.000,2536000.000,2392000.000,3153000.000,2795000.000,2690000.000,2622000.000,2592000.000,2466000.000,2278000.000,2019000.000,2193000.000,1917000.000,1538000.000,1565000.000,1143000.000,1045000.000,1051000.000
Assets,965832000.000,960229000.000,910760000.000,865310000.000,908880000.000,899311000.000,906326000.000,884977000.000,780374000.000,711093000.000,686590000.000,682187000.000,690434000.000,673349000.000,676644000.000,703061000.000,889592000.000,877018000.000,886634000.000,877123000.000,876868000.000,834230000.000,832779000.000,754827000.000,741131000.000,737064000.000
