,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentForAmortization,,,,,,12000000.000,,,,13000000.000,,,,11000000.000,,,,12000000.000,
AllocatedShareBasedCompensationExpense,,,,,,6000000.000,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,9000000.000,8000000.000,,9000000.000,10000000.000,9000000.000,10000000.000,9000000.000,9000000.000,9000000.000,9000000.000,11000000.000,11000000.000,11000000.000,12000000.000,12000000.000,12000000.000
BusinessExitCosts,,,,,,,,1000000.000,,,,,,,,,,,
BusinessExitCosts1,,,,,,,,,,,,0.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,29000000.000,,,,-129000000.000,,,,-67000000.000,,,,-109000000.000,,,,513000000.000,
CashFlowHedgeGainLossReclassifiedToCostOfSalesNet,,,-1000000.000,0.000,,-1000000.000,,,,,,,,,,,,,
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,,,,,0.000,1000000.000,,,,,,,,,,,
CashFlowHedgeGainReclassifiedToOtherIncome,,,-1000000.000,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,0.101,0.101,0.101,,0.116,0.116,0.116,0.118,0.128,0.128,0.128,-0.379,0.141,0.141,0.141,-0.417,0.155,0.155
ComprehensiveIncomeNetOfTax,,118000000.000,18000000.000,119000000.000,35000000.000,-2000000.000,29000000.000,147000000.000,106000000.000,48000000.000,78000000.000,-3000000.000,-52000000.000,-70000000.000,109000000.000,57000000.000,105000000.000,92000000.000,31000000.000
CostOfRevenue,574000000.000,562000000.000,583000000.000,557000000.000,587000000.000,545000000.000,589000000.000,581000000.000,623000000.000,564000000.000,617000000.000,587000000.000,635000000.000,522000000.000,572000000.000,551000000.000,604000000.000,518000000.000,563000000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,0.000,,-1000000.000,-1000000.000,-1000000.000,,-1000000.000,0.000,0.000,,,1000000.000,1000000.000,,1000000.000,1000000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,0.000,,,,,,,,,,,,,,,
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,,-3000000.000,-2000000.000,,-4000000.000,-4000000.000,-4000000.000,,,,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,,,11000000.000,,,,,,,,6000000.000,,,,8000000.000,
DefinedBenefitPlanNetPeriodicBenefitCost,,,5000000.000,6000000.000,,7000000.000,7000000.000,8000000.000,,6000000.000,5000000.000,5000000.000,,5000000.000,5000000.000,5000000.000,,3000000.000,3000000.000
DefinedBenefitPlanPlanAmendments,,,,,,,,,,,,10000000.000,,,,,,,
Depreciation,,,21000000.000,24000000.000,,25000000.000,24000000.000,23000000.000,27000000.000,23000000.000,24000000.000,23000000.000,25000000.000,24000000.000,23000000.000,22000000.000,19000000.000,20000000.000,21000000.000
DepreciationDepletionAndAmortization,,34000000.000,33000000.000,36000000.000,39000000.000,37000000.000,37000000.000,36000000.000,40000000.000,36000000.000,36000000.000,35000000.000,35000000.000,35000000.000,34000000.000,33000000.000,31000000.000,32000000.000,33000000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,0.000,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,-2000000.000,2000000.000,,-2000000.000,0.000,2000000.000,,-1000000.000,,,,,,,,,
EarningsPerShareBasic,,0.340,0.480,0.390,0.390,0.220,0.250,0.390,0.370,0.270,0.470,0.580,0.520,0.350,0.410,0.480,0.640,0.370,0.390
EarningsPerShareDiluted,,0.340,0.480,0.380,0.390,0.220,0.250,0.390,0.360,0.270,0.470,0.580,0.510,0.350,0.410,0.480,0.630,0.370,0.390
EffectOfExchangeRateOnCashAndCashEquivalents,,7000000.000,,,,-8000000.000,,,,-3000000.000,,,,-41000000.000,,,,18000000.000,
EffectiveIncomeTaxRateContinuingOperations,,,0.233,0.278,,0.191,0.203,0.121,-0.280,0.191,0.172,0.175,-0.340,0.173,0.181,0.174,-0.372,-0.016,0.216
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,,1000000.000,,,,11000000.000,,,,6000000.000,,,,8000000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,1000000.000,,,,,,,,,
ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,,,,,,,,,,,-1000000.000,2000000.000,,5000000.000,7000000.000,5000000.000,,0.000,-1000000.000
GainLossOnSaleOfBusiness,,,,,,,,,,,,11000000.000,,9000000.000,0.000,0.000,0.000,0.000,0.000
GoodwillAcquiredDuringPeriod,,,,,,47000000.000,,,,,,,,,,,,36000000.000,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,12000000.000,
GoodwillImpairmentLoss,,,,,,0.000,,,,0.000,,,,,,,,,
GoodwillTranslationAdjustments,,,,,,-25000000.000,,,,1000000.000,,,,-53000000.000,,,,,
GrossProfit,365000000.000,363000000.000,383000000.000,374000000.000,382000000.000,334000000.000,371000000.000,384000000.000,410000000.000,342000000.000,388000000.000,376000000.000,407000000.000,315000000.000,348000000.000,351000000.000,390000000.000,329000000.000,369000000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,,,,0.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,82000000.000,84000000.000,115000000.000,100000000.000,89000000.000,51000000.000,57000000.000,83000000.000,107000000.000,61000000.000,104000000.000,128000000.000,128000000.000,77000000.000,91000000.000,107000000.000,128000000.000,65000000.000,90000000.000
IncomeTaxExpenseBenefit,5000000.000,21000000.000,26000000.000,28000000.000,16000000.000,10000000.000,11000000.000,10000000.000,39000000.000,12000000.000,18000000.000,22000000.000,32000000.000,13000000.000,17000000.000,19000000.000,14000000.000,-1000000.000,19000000.000
IncomeTaxesPaidNet,,18000000.000,,,,27000000.000,,,,18000000.000,,,,8000000.000,,,,15000000.000,
IncreaseDecreaseInAccountsPayable,,14000000.000,,,,-8000000.000,,,,-2000000.000,,,,4000000.000,,,,-1000000.000,
IncreaseDecreaseInAccruedLiabilities,,-25000000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccruedTaxesPayable,,3000000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,31000000.000,,,,29000000.000,,,,42000000.000,,,,33000000.000,,,,31000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,9000000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInReceivables,,-7000000.000,,,,-1000000.000,,,,5000000.000,,,,-4000000.000,,,,-22000000.000,
IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights,,,,,,,138000.000,122000.000,,42000.000,49000.000,48000.000,,46000.000,52000.000,30000.000,,30000.000,46000.000
IndefiniteLivedIntangibleAssetsImpairmentLosses,,,,,,0.000,,,,,,,,,,,,,
