,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-2582000.000,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1409000.000,,4071000.000,,,,1900000.000,,,,2305000.000,,,,2599000.000,,,,2098000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,4057000.000,777000.000,,898000.000,521000.000,602000.000,524000.000,509000.000,903000.000,767000.000,1598000.000,1126000.000,1139000.000,730000.000,1192000.000,1087000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,,,,,,,-5240000.000,-2482000.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,4359000.000,1919000.000,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,3302000.000,779000.000,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,-8585000.000,-7733000.000,-7684000.000,-10323000.000,-8288000.000,4690000.000,-7645000.000,-4338000.000,-14907000.000,-7509000.000,-5590000.000,-6092000.000,-5482000.000,-4697000.000,-6386000.000,-6880000.000,-10025000.000,-24913000.000
AmortizationOfMortgageServicingRightsMSRs,44483000.000,,,,30438000.000,,20572000.000,19026000.000,19572000.000,20064000.000,20299000.000,19006000.000,16760000.000,15085000.000,14731000.000,16550000.000,19176000.000,18129000.000,15505000.000
AncillaryFeeIncomeGeneratedByServicingFinancialAssetsAmount,,9413000.000,9737000.000,7993000.000,9987000.000,9317000.000,8899000.000,6645000.000,4249000.000,3610000.000,3814000.000,3080000.000,2501000.000,2404000.000,1912000.000,1750000.000,1875000.000,1714000.000,1694000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,5905837.000,6431741.000,3201156.000,3881489.000,-9714359.000,942570.000,1297295.000,775715.000,-1846005.000,874060.000,1447688.000,1457162.000,-2464665.000,5890291.000,3898138.000,1333364.000,-9357462.000,775309.000
AvailableForSaleSecuritiesGrossRealizedGains,,,0.000,,4225000.000,,0.000,1250000.000,0.000,4346000.000,0.000,,568000.000,,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,0.000,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52000.000,0.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,15070000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,3904000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,89742000.000,,149482000.000,,,,-347949000.000,,,,185384000.000,,,,18194000.000,,,,88218000.000
CashFlowsBetweenTransfereeAndTransferorProceedsFromNewTransfers,,2476812000.000,,,,,,,,,,,,,,,,,
CashFlowsBetweenTransfereeAndTransferorPurchasesOfPreviouslyTransferredFinancialAssets,,2616000.000,,,,,,,,,,,,,,,,,
CashFlowsBetweenTransfereeAndTransferorServicingFees,,4883000.000,26213000.000,29349000.000,30928000.000,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,-19986000.000,,,,18597000.000,,,,31289000.000,,,,47043000.000,,,,62284000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,3970000.000,,,,14063000.000,,,,37337000.000,,,,64770000.000,,,,87103000.000
