,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,1063806.000,1404752.000,1169127.000,1421135.000,2439953.000,2843402.000,2878539.000,3420666.000,3538485.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,666168.000,913042.000,569645.000,772814.000,763470.000,,,,,,,,,
AccountsPayableTradeCurrent,,,,,,,,,,,,,,1938654.000
AccountsReceivableNetCurrent,295416.000,127245.000,409064.000,309636.000,325237.000,413497.000,112982.000,93411.000,204918.000,334268.000,338361.000,747864.000,584664.000,548195.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,545598.000,545598.000,596473.000,,,,641491.000,,,,126719.000,144137.000,161067.000,66968.000
AdditionalPaidInCapital,80292196.000,80536794.000,81587657.000,84600357.000,85592949.000,85909887.000,87054357.000,88091796.000,89330938.000,90970662.000,90922742.000,92382925.000,93060983.000,93170303.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,0.000,,,,,0.000,0.000,0.000
Assets,2070468.000,1749230.000,1488372.000,3003826.000,4667455.000,4767844.000,3399307.000,2504686.000,3396034.000,3589819.000,1351232.000,1417456.000,1321039.000,1269777.000
AssetsCurrent,1810736.000,1506281.000,1273340.000,2783217.000,4455768.000,4547311.000,3095116.000,2362353.000,2891802.000,3394693.000,1124824.000,1099448.000,1042691.000,1120497.000
CashAndCashEquivalentsAtCarryingValue,881152.000,734194.000,235878.000,1714946.000,3311808.000,979404.000,1642464.000,580612.000,598094.000,44334.000,16120.000,14471.000,69102.000,6974.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,0.018,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,91601757.000,
ClassOfWarrantOrRightUnissued,,,,,,25000000.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000
CommonStockSharesIssued,846229786.000,849807303.000,884694803.000,887594803.000,1139028827.000,1197770827.000,1197770827.000,1199974396.000,1217402967.000,1242579212.000,1266457952.000,1354969085.000,1355269085.000,1355269085.000
CommonStockSharesOutstanding,846229786.000,849807303.000,884694803.000,887594803.000,884694803.000,1197770827.000,1197770827.000,1199974396.000,1217402967.000,1242579212.000,1266457952.000,1354969085.000,1354969085.000,1355269085.000
