,2011-07-23,2011-11-12,2012-02-04,2012-04-28,2012-07-21,2012-11-10
AccountsPayableCurrent,7277000.000,8942000.000,5322000.000,4365000.000,4573000.000,5815000.000
AccountsReceivableNetCurrent,5130000.000,7694000.000,4173000.000,2850000.000,3134000.000,3115000.000
AccruedAdvertisingCurrent,1428000.000,3235000.000,1318000.000,837000.000,625000.000,1064000.000
AccruedIncomeTaxesCurrent,,,,121000.000,,68000.000
AccruedLiabilitiesCurrent,12649000.000,14389000.000,12131000.000,10286000.000,15519000.000,22767000.000
AccruedSalesCommissionCurrentAndNoncurrent,,,,,3900000.000,5400000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,181979000.000,183924000.000,131400000.000,132713000.000,130633000.000,131806000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-12496000.000,-13007000.000,-22501000.000,-22262000.000,-22620000.000,-22562000.000
AdditionalPaidInCapitalCommonStock,31360000.000,31869000.000,31892000.000,31853000.000,32122000.000,32222000.000
Assets,140432000.000,155361000.000,94530000.000,90370000.000,61043000.000,56196000.000
AssetsCurrent,26420000.000,43492000.000,25335000.000,21879000.000,20141000.000,20766000.000
AssetsHeldForSaleCurrent,0.000,0.000,0.000,,3875000.000,
BuildingsAndImprovementsGross,25454000.000,25628000.000,22698000.000,22698000.000,19032000.000,20221000.000
CashAndCashEquivalentsAtCarryingValue,2636000.000,4589000.000,8524000.000,5814000.000,1937000.000,3912000.000
CommonStockParOrStatedValuePerShare,0.400,0.400,0.400,0.400,0.400,0.400
CommonStockSharesAuthorized,50000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000
CommonStockSharesOutstanding,9139527.000,9134956.000,9134956.000,9110235.000,9097361.000,9097361.000
CommonStockValueOutstanding,3670000.000,3668000.000,3654000.000,3644000.000,3639000.000,3639000.000
CustomerAdvancesAndDepositsCurrent,16350000.000,18034000.000,12930000.000,14044000.000,13551000.000,14134000.000
DeferredTaxAssetsNetCurrent,5219000.000,10621000.000,0.000,-2055000.000,-1968000.000,-3081000.000
DeferredTaxAssetsNetNoncurrent,11502000.000,10963000.000,1362000.000,1923000.000,1968000.000,3081000.000
DeferredTaxLiabilitiesCurrent,,,1393000.000,,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,15076000.000,13722000.000,23043000.000,22030000.000,22132000.000,22267000.000
DepositsAssets,,,,,,1300000.000
EmployeeRelatedLiabilitiesCurrent,7691000.000,9642000.000,6622000.000,6750000.000,5817000.000,6409000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,34000.000,26000.000
Goodwill,21987000.000,21842000.000,9772000.000,9801000.000,0.000,0.000
GoodwillGross,,,,,0.000,0.000
IncomeTaxesReceivable,481000.000,2247000.000,255000.000,0.000,42000.000,0.000
IntangibleAssetsNetExcludingGoodwill,37006000.000,35868000.000,30436000.000,30073000.000,20318000.000,16746000.000
InventoryFinishedGoodsNetOfReserves,,,,,103000.000,195000.000
InventoryNet,8344000.000,11629000.000,7952000.000,8040000.000,6903000.000,8007000.000
InventoryPartsAndComponentsNetOfReserves,,,,,616000.000,561000.000
InventoryRawMaterialsNetOfReserves,,,,,1574000.000,1536000.000
InventorySuppliesNetOfReserves,,,,,2095000.000,2374000.000
InventoryValuationReserves,,,,,83000.000,82000.000
InventoryWorkInProcessNetOfReserves,,,,,1651000.000,2398000.000
Land,2185000.000,2185000.000,2185000.000,2185000.000,1785000.000,1785000.000
LeaseholdImprovementsGross,4303000.000,4901000.000,4022000.000,4400000.000,3993000.000,3530000.000
LettersOfCreditOutstandingAmount,,,,,13800000.000,13800000.000
Liabilities,135019000.000,158963000.000,153343000.000,153685000.000,159639000.000,174840000.000
LiabilitiesAndStockholdersEquity,140432000.000,155361000.000,94530000.000,90370000.000,61043000.000,56196000.000
LiabilitiesCurrent,47624000.000,131220000.000,116504000.000,117863000.000,124193000.000,136448000.000
LineOfCreditFacilityAmountOutstanding,,,,,,79400000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,812000.000
LongTermDebtCurrent,,73500000.000,74000000.000,76088000.000,79188000.000,79388000.000
LongTermDebtNoncurrent,56200000.000,0.000,0.000,0.000,0.000,0.000
MinorityInterest,-107000.000,-106000.000,-149000.000,-197000.000,-277000.000,-254000.000
NumberOfStores,,,,,2538.000,2701.000
OtherAssetsNoncurrent,8592000.000,8594000.000,8712000.000,8389000.000,7594000.000,7651000.000
OtherInventoryNetOfReserves,,,,,301000.000,418000.000
OtherInventoryPurchasedGoods,,,,,391000.000,295000.000
OtherLiabilitiesNoncurrent,16119000.000,14021000.000,13796000.000,13792000.000,13314000.000,16125000.000
OtherReceivablesNetCurrent,670000.000,515000.000,443000.000,562000.000,469000.000,674000.000
PreferredStockNoParValue,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValueOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,3940000.000,6197000.000,3988000.000,4613000.000,3781000.000,5058000.000
PrepaidExpenseNoncurrent,1567000.000,1412000.000,1112000.000,1015000.000,1904000.000,588000.000
PrepaidExpenseOtherNoncurrent,,,,,1600000.000,504000.000
PropertyPlantAndEquipmentGross,215337000.000,217114000.000,149201000.000,150003000.000,139751000.000,139170000.000
PropertyPlantAndEquipmentNet,33358000.000,33190000.000,17801000.000,17290000.000,9118000.000,7364000.000
RetainedEarningsAccumulatedDeficit,30901000.000,21889000.000,-23809000.000,-28453000.000,-63612000.000,-83841000.000
SalesAndExciseTaxPayableCurrent,2229000.000,3478000.000,2788000.000,3317000.000,2952000.000,3722000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,53730.000,53730.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,16.130,16.130
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,1100000.000,1100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,539820.000,539820.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,10001.000,10001.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,12.210,12.210
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,153333.000,153333.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,8.980,8.980
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,0.000,0.000
StockholdersEquity,5520000.000,-3496000.000,-58664000.000,-63118000.000,-98319000.000,-118390000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5413000.000,-3602000.000,-58813000.000,-63315000.000,-98596000.000,-118644000.000
TreasuryStockShares,2097043.000,2097043.000,2097043.000,2097043.000,1897043.000,1897043.000
TreasuryStockValue,47915000.000,47915000.000,-47900000.000,47900000.000,47848000.000,47848000.000
WorkersCompensationLiabilityCurrentAndNoncurrent,,,,,3500000.000,3200000.000
WorkersCompensationLiabilityNoncurrent,,,,,7500000.000,7500000.000
