,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsAndOtherReceivablesNetCurrent,,,,,45500.000,
AccountsPayableCurrent,3200.000,3200.000,3200.000,3200.000,,0.000
AccountsPayableRelatedPartiesCurrent,,,3200.000,3200.000,,
AccountsReceivableNetCurrent,0.000,0.000,0.000,,4100.000,
AccruedSalariesCurrent,0.000,0.000,0.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-70.000,280.000,964.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,-585.000,779.000,973.000,1167.000,,
AdditionalPaidInCapital,422766.000,422766.000,422766.000,422766.000,,
AdditionalPaidInCapitalCommonStock,,,,,422766.000,422766.000
AllowanceForDoubtfulAccountsReceivable,,0.000,0.000,0.000,0.000,0.000
Assets,158195.000,159138.000,149287.000,162926.000,99476.000,587288.000
AssetsCurrent,7755.000,8996.000,445.000,5519.000,69555.000,3313.000
AssetsNoncurrent,108258.000,108258.000,119085.000,128721.000,69555.000,581975.000
CapitalizedComputerSoftwareAccumulatedAmortization,-4533.000,,,,,
CapitalizedComputerSoftwareGross,35500.000,37500.000,37500.000,37500.000,37500.000,
Cash,7755.000,8996.000,445.000,5519.000,,
CashAndCashEquivalentsAtCarryingValue,7755.000,8996.000,445.000,5519.000,455.000,3313.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,12470338.000,12470338.000,12470338.000,12470338.000,12470338.000,12470338.000
CommonStockSharesOutstanding,2015.000,12470338.000,12470338.000,12470338.000,12470338.000,12470338.000
CommonStockValue,12470.000,12470.000,12470.000,12470.000,12470.000,12470.000
ConvertibleDebt,,,,,,131910.000
DebtInstrumentFaceAmount,,,,,,175000.000
DeferredIncomeTaxAssetsNet,,,,,,0.000
DeferredTaxAssetsGross,,,,,,60244.000
DeferredTaxAssetsValuationAllowance,,,,,,60244.000
DepositsAssets,,,,,,2000.000
DepositsAssetsCurrent,,,,,19500.000,
DerivativeLiabilitiesCurrent,,,,,,49554.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,280241.000,,,,,
EscrowDeposit,,,,,,454.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,6637.000,-8491.000,-10345.000,12199.000,
FurnitureAndFixturesGross,,,,,4900.000,
InvestmentsFairValueDisclosure,,,,,,581975.000
Land,108258.000,108258.000,108258.000,113258.000,,
LandAndLandImprovements,11800.000,11800.000,11800.000,11800.000,,75000.000
Liabilities,,,,,,553680.000
LiabilitiesAndStockholdersEquity,158195.000,159138.000,149287.000,162926.000,99476.000,587288.000
LiabilitiesCurrent,3200.000,3200.000,3200.000,3200.000,,188733.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,0.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,353975.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,10972.000
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,,,,,,7270.000
LongTermDebtCurrent,,,,,,364947.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,372217.000
MachineryAndEquipmentGross,,,,4900.000,,
NotesAndLoansPayable,,,,,,364947.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,131909.000
NotesPayableRelatedPartiesNoncurrent,,,,,,7270.000
OperatingLossCarryforwards,,,,,,401628.000
OtherAssetsNoncurrent,42182.000,41884.000,29757.000,28686.000,29921.000,2000.000
PostconfirmationAccumulatedDepreciationAndAmortization,,,,,,-1454.000
PrepaidExpenseAndOtherAssets,,,748.000,1531.000,,
PrepaidRent,,,,1531.000,,
PropertyPlantAndEquipmentNet,,,,,,581975.000
PublicUtilitiesPropertyPlantAndEquipmentAmountOfAcquisitionAdjustments1,,,,,,2000.000
RetainedEarningsAccumulatedDeficit,-280241.000,-279298.000,-289149.000,-275510.000,-335760.000,-401628.000
StockholdersEquity,154995.000,155938.000,146087.000,159726.000,99476.000,33608.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,33608.000
