,2012-12-31,2014-12-31,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-09-30,2016-12-31,2017-03-31
CashPeriodIncreaseDecrease,,,,,,,-13869.000,,
ComprehensiveIncomeNetOfTax,,,,,,,-19204.000,-40408.000,-27319.000
ConcentrationRiskPercentage1,,,0.510,,,,,,
CostOfGoodsSold,193351.000,190869.000,98899.000,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,132900.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,0.010,,,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,0.000,,-0.000,-0.010,-0.000,-0.000,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,,0.340,0.340,0.340
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,-9289.000
GainsLossesOnExtinguishmentOfDebt,,,,,,-745800.000,,,
GeneralAndAdministrativeExpense,125004.000,,,,,9627.000,4060.000,5864.000,13208.000
GrossProfit,130896.000,107318.000,79981.000,,,,,,
IncomeLossFromContinuingOperations,,,,-60788.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-19469.000,-790592.000,-19204.000,-40408.000,-27319.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,-0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,132900.000,,,,,
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,,,,-19469.000,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,-6529.000,13739.000,9289.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,6529.000,-13739.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,23850.000,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,3459.000,,
IncreaseDecreaseInDueToRelatedParties,,,,12000.000,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,-1876.000,,
InterestExpense,-12466.000,7562.000,7398.000,-8365.000,7945.000,4990.000,1679.000,1679.000,1643.000
InterestExpenseDebt,,,,,7945.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,,24938.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,24938.000,,,,,
NetCashProvidedByUsedInOperatingActivities,,,,-24938.000,,,-13869.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,-24938.000,,,-13869.000,,
NetIncomeLoss,-111130.000,-211407.000,-55861.000,72112.000,-19469.000,-790592.000,-19204.000,-40408.000,-27319.000
NonoperatingIncomeExpense,,,,8365.000,,-750790.000,-1679.000,-1679.000,-1643.000
OperatingExpenses,229560.000,,,,,39802.000,17525.000,38729.000,25676.000
OperatingIncomeLoss,-111130.000,-203845.000,-48463.000,-52423.000,-11524.000,-39802.000,-17525.000,-38729.000,-25676.000
OtherExpenses,,7562.000,7398.000,,,,,,
OtherSalesRevenueNet,,,72703.000,,,,,,
ProceedsFromNotesPayable,,,,47650.000,,,,,
ProfessionalFees,96548.000,,,,,30175.000,13465.000,32865.000,12468.000
RepaymentsOfNotesPayable,,,,3901.000,,,,,
Revenues,324248.000,298187.000,178880.000,,,,,,
SalesRevenueGoodsGross,,197352.000,106177.000,,,,,,
SalesRevenueNet,324248.000,298187.000,178880.000,,,,,,
SellingGeneralAndAdministrativeExpense,,311163.000,128444.000,52423.000,11524.000,,,,
TechnologyServicesCosts,8008.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,61777515.000,21983332.000,22117776.000,26137345.000,68330516.000,177707623.000,183202128.000,190207623.000
WeightedAverageNumberOfSharesOutstandingBasic,39000000.000,,,,,,,,
