,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,516500000.000,608400000.000,801600000.000,694600000.000,586000000.000,419500000.000,463900000.000,477000000.000,402600000.000,467300000.000,667500000.000,867700000.000,818800000.000,1030900000.000,1051500000.000,1229700000.000,1050000000.000,852000000.000,1105000000.000
AccountsReceivableNetCurrent,401300000.000,272900000.000,254000000.000,202900000.000,258400000.000,235200000.000,252000000.000,220400000.000,278500000.000,230300000.000,335300000.000,351500000.000,312500000.000,326300000.000,425400000.000,471900000.000,290000000.000,361000000.000,448000000.000
AccruedIncomeTaxesCurrent,65000000.000,80200000.000,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,139200000.000,180600000.000,269600000.000,409000000.000,391600000.000,365200000.000,365800000.000,344200000.000,365100000.000,335400000.000,408600000.000,417500000.000,462800000.000,488800000.000,580800000.000,719500000.000,772000000.000,930000000.000,950000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,851800000.000,,,,964100000.000,,,,1120000000.000,,,,1360500000.000,639000000.000,567000000.000,624000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,3800000.000,,,,,-8200000.000,-7500000.000,-6700000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-2100000.000,,,,,-3700000.000,-19800000.000,-10100000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,48300000.000,,,,-10500000.000,-60200000.000,-60200000.000,-58300000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,42700000.000,,,,,-800000.000,-17500000.000,-8600000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,83400000.000,74800000.000,30500000.000,-3900000.000,-8700000.000,-22400000.000,-13400000.000,-39800000.000,-72900000.000,-105000000.000,-83700000.000,-60000000.000,-48600000.000,-4800000.000,-49700000.000,-110800000.000,-22000000.000,-34000000.000,-48000000.000
AcquisitionCostsCumulative,,,,,,,,,,,,,,,,14900000.000,,,
