,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableCurrent,,,83667.000,52105.000,794262.000,996936.000,1392296.000,2048310.000,1656864.000,1697375.000,1779782.000,1677309.000,1668054.000,1843119.000,1616048.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,583150.000,1148574.000,1295705.000,1204840.000,837721.000,1232250.000,1317928.000
AccountsPayableRelatedPartiesCurrent,,,,,690072.000,759440.000,877885.000,,,,,326512.000,98564.000,123063.000,191602.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,690072.000,,,148954.000,180072.000,314289.000,253118.000,,,,
AccountsReceivableNet,,,,,25829.000,47634.000,16153.000,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,198538.000,124138.000,295940.000,170808.000,4945.000,6176.000,17422.000,22218.000
AccruedLiabilities,70745.000,,,,,,,,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,,669575.000,612716.000,583900.000,635250.000,745503.000,716356.000,708368.000,762639.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,314832.000,341406.000,359995.000,391724.000,437633.000,501439.000,542045.000,573707.000,546716.000,578047.000,600081.000
AdditionalPaidInCapital,-30691.000,,3059.000,3059.000,5163330.000,5077026.000,5694983.000,10431175.000,12202784.000,13091411.000,13760734.000,18530191.000,19093547.000,19144833.000,18557491.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,37869.000,46519.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,271658.000,271658.000,271658.000
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,,,,,,,,,0.000,,,
AllowanceForNotesReceivable,-18316.000,,,,,,,,,,,,,,
Assets,2377.000,,0.000,0.000,2270295.000,1221452.000,1161371.000,2825022.000,1377429.000,1372955.000,1330812.000,1507910.000,919753.000,820310.000,745755.000
AssetsCurrent,2377.000,,0.000,0.000,1903788.000,652890.000,559036.000,2230294.000,623997.000,668629.000,673268.000,910794.000,340125.000,272013.000,215493.000
AssetsHeldInTrustCurrent,,,,,0.000,0.000,0.000,,,,,,,,
BankLoans,,,,,,,,,,,,369302.000,369302.000,369302.000,369302.000
Cash,2377.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,0.000,0.000,1012655.000,13246.000,10840.000,1499889.000,27216.000,7261.000,95435.000,143083.000,85406.000,14999.000,60850.000
ClassOfWarrantOrRightOutstanding,,,,,,,,7829883.000,,,,,,,
CommonStockNoParValue,8000.000,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,2500000000.000
CommonStockSharesIssued,,,8000000.000,8000000.000,8000000.000,95000000.000,99837259.000,137710501.000,146100432.000,153230607.000,167962443.000,174857028.000,460559117.000,489962102.000,1229633321.000
CommonStockSharesOutstanding,8000000.000,,,,,95000000.000,99837259.000,137710501.000,146100432.000,153230607.000,167962443.000,174857028.000,460559117.000,489962102.000,1229633321.000
CommonStockSharesSubscribedButUnissued,2000000.000,,,,,,,,,,,,,,
CommonStockValue,20000.000,,8000.000,8000.000,8000.000,95000.000,99837.000,137710.000,146100.000,153231.000,167962.000,174856.000,460557.000,489961.000,1229632.000
ConstructionInProgressGross,,,,,,,,,153807.000,153807.000,5546.000,,,,
ConvertibleDebtNoncurrent,,,,,,,,,,,,,290940.000,273886.000,
ConvertibleLongTermNotesPayable,,,,,1343894.000,1447685.000,1475898.000,1337751.000,1502030.000,1456707.000,1687741.000,3215677.000,3367948.000,3557605.000,3747608.000
ConvertibleNotesPayable,,,,,,,,4836732.000,5009245.000,1472748.000,1836970.000,3483009.000,226758.000,239438.000,
ConvertibleNotesPayableCurrent,,,,,,,,,,16041.000,149229.000,267332.000,226758.000,239438.000,922254.000
CustomerAdvancesAndDeposits,,,,,,,,,,,,1896568.000,,,
CustomerDepositsCurrent,,,,,1049616.000,674192.000,178732.000,193912.000,230893.000,913845.000,1122167.000,1896568.000,1316708.000,1587477.000,1491240.000
DebtDefaultLongtermDebtAmount,,,,,,,1402889.000,967747.000,352795.000,352795.000,352795.000,933271.000,605986.000,947636.000,846004.000
DebtInstrumentCarryingAmount,,,,,,,,,,32452.000,,585012.000,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,0.070,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,,35000.000,,499892.000,2501612.000,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.060,,,0.030,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,3498981.000,3507215.000,,,74021.000,64182.000,34448.000,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,1337751.000,1502030.000,,,,,,
DeferredOfferingCosts,48691.000,,,,,,,,,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,,,500000.000,500000.000,500000.000
DeferredSubscriberAcquisitionCostsCurrent,11161.000,,,,,,,,,,,,,,
DeferredTaxAssetsGross,18316.000,,,,0.000,0.000,0.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,4773000.000,,,,5800000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,4773000.000,,,,5800000.000,,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,1750421.000,,,,,,,,,,
DerivativeLiabilities,,,,,,1609524.000,1694000.000,5032786.000,,,,1268588.000,119929.000,,
DerivativeLiabilitiesCurrent,,,,,1750421.000,1609524.000,1694000.000,,,214727.000,1150117.000,1268588.000,473323.000,318829.000,181565.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-46964.000,,,,,,,,,,,,,,
DueFromOfficersOrStockholders,,,,,,,,,,102000.000,102000.000,,,,
DueToOfficersOrStockholdersCurrent,,,,,,759440.000,877885.000,,,,,,,,
