,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,630178000.000,766771000.000,785725000.000,684327000.000,692940000.000,750697000.000,696473000.000,705916000.000,760512000.000,797129000.000,758225000.000,791638000.000,849628000.000,863643000.000,798174000.000,802191000.000,963230000.000,985217000.000,937464000.000,1005906000.000,968193000.000,949648000.000,994016000.000,965931000.000
AccruedLiabilitiesCurrent,97111000.000,204085000.000,163268000.000,159612000.000,190092000.000,161495000.000,168326000.000,176249000.000,180545000.000,161649000.000,158017000.000,148986000.000,136774000.000,145336000.000,159814000.000,152916000.000,166198000.000,185764000.000,159016000.000,160964000.000,171150000.000,209343000.000,107925000.000,112448000.000
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,1859000.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,88237000.000,95164000.000,104541000.000,117712000.000,125971000.000,135532000.000,146553000.000,154405000.000,162228000.000,171210000.000,183793000.000,192780000.000,199615000.000,208604000.000,220028000.000,228211000.000,237168000.000,245091000.000,254477000.000,265195000.000,280059000.000,296779000.000,313783000.000,333531000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-35951000.000,-36635000.000,-43615000.000,-41770000.000,-42365000.000,-43020000.000,-43574000.000,-43491000.000,-43594000.000,-44256000.000,-33379000.000,-33403000.000,-32987000.000,-33314000.000,-41618000.000,-42171000.000,-43331000.000,-44661000.000,-42165000.000,-41015000.000,-41091000.000,-41333000.000,-45413000.000,-45220000.000
AdditionalPaidInCapitalCommonStock,992546000.000,991884000.000,993434000.000,996313000.000,998207000.000,1000557000.000,1002603000.000,1005534000.000,1008995000.000,1008796000.000,1007918000.000,1011381000.000,1016823000.000,1020806000.000,1025941000.000,1033997000.000,1039425000.000,1043103000.000,1035516000.000,1039070000.000,1070191000.000,1072811000.000,1075600000.000,1068264000.000
Assets,3139357000.000,3753737000.000,3613127000.000,3518580000.000,3176572000.000,3235458000.000,3296410000.000,3387438000.000,3457484000.000,3478947000.000,3397438000.000,3525349000.000,3654523000.000,3835520000.000,3773315000.000,3766480000.000,3943636000.000,3970255000.000,4042441000.000,4131482000.000,4195585000.000,4220966000.000,4038620000.000,3998483000.000
AssetsCurrent,1754108000.000,2108149000.000,1950034000.000,1877496000.000,1902385000.000,1960193000.000,1981847000.000,2072686000.000,2147385000.000,2169637000.000,2085920000.000,2201199000.000,2357884000.000,2562256000.000,2472556000.000,2472010000.000,2637599000.000,2675747000.000,2635245000.000,2732297000.000,2789881000.000,2849937000.000,2837756000.000,2813819000.000
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,88129000.000,67061000.000,62311000.000,46283000.000,46283000.000,46283000.000,46283000.000,46283000.000,46283000.000,46283000.000,46283000.000,46283000.000,,,,,,,,,,,,
BillingsInExcessOfCostCurrent,295013000.000,381464000.000,384282000.000,376391000.000,362679000.000,345428000.000,301761000.000,295265000.000,306391000.000,282261000.000,267586000.000,264118000.000,299389000.000,327646000.000,319296000.000,286042000.000,263400000.000,286565000.000,288311000.000,285582000.000,325290000.000,334055000.000,331112000.000,288795000.000
BuildingsAndImprovementsGross,,,104792000.000,,,,115504000.000,,,,118312000.000,,,,120796000.000,,,,123600000.000,,,,124157000.000,
BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized,,,,,,,,,,,51102000.000,,,,32814000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,420978000.000,273321000.000,204240000.000,190414000.000,185386000.000,180777000.000,168056000.000,132318000.000,142678000.000,127902000.000,119923000.000,133064000.000,139858000.000,137228000.000,135583000.000,145958000.000,106917000.000,96894000.000,75452000.000,90582000.000,93622000.000,170744000.000,146103000.000,104817000.000
CashEquivalentsAtCarryingValue,,,19197000.000,,,,23140000.000,,,,6437000.000,,,,12044000.000,,,,1696000.000,,,,15302000.000,
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,47286104.000,47315050.000,47329275.000,47367950.000,47556056.000,47556056.000,47556056.000,47575692.000,47896879.000,48115399.000,48421467.000,48527960.000,48571741.000,48645900.000,48671492.000,49001429.000,49069589.000,49072710.000,49072710.000,49072710.000,49169813.000,49202055.000,49211353.000,49694018.000
CommonStockSharesOutstanding,47286104.000,47315050.000,47329275.000,47367950.000,47556056.000,47556056.000,47556056.000,47575692.000,47896879.000,48115399.000,48421467.000,48527960.000,48571741.000,48645900.000,48671492.000,49001429.000,49069589.000,49072710.000,49072710.000,49072710.000,49169813.000,49202055.000,49211353.000,49694018.000
CommonStockValue,47286000.000,47315000.000,47329000.000,47368000.000,47556000.000,47556000.000,47556000.000,47576000.000,47897000.000,48115000.000,48421000.000,48528000.000,48572000.000,48646000.000,48671000.000,49001000.000,49070000.000,49073000.000,49073000.000,49073000.000,49170000.000,49202000.000,49211000.000,49694000.000
ContractReceivableRetainage,,,358511000.000,,,,354269000.000,,,,364239000.000,,,,382891000.000,,,,484255000.000,488043000.000,512808000.000,541921000.000,569391000.000,594926000.000
ContractsReceivableClaimsAndUncertainAmounts,,,,,149289000.000,161896000.000,166287000.000,175750000.000,185670000.000,197274000.000,222185000.000,243314000.000,252418000.000,320757000.000,311949000.000,318637000.000,293785000.000,296640000.000,407164000.000,395708000.000,427558000.000,435890000.000,477425000.000,464220000.000
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,215117000.000,374325000.000,358398000.000,377599000.000,374936000.000,411662000.000,465002000.000,479361000.000,504911000.000,538421000.000,573248000.000,698423000.000,660952000.000,720177000.000,726402000.000,795510000.000,,,905175000.000,,,,831826000.000,
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedAfterOneYear,,,,,,,181300000.000,,,,235600000.000,,,,251300000.000,,,,353200000.000,,,,414700000.000,
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,,,,,,,,,,,,,,,,,816480000.000,883809000.000,905175000.000,858356000.000,811406000.000,820243000.000,831826000.000,840760000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,,,815591000.000,
DeferredCosts,,,,,,,11150000.000,,,,7711000.000,,,,,,,,,,,,,
