,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1459000.000,1256000.000,1239000.000,1505000.000,1610000.000,1575000.000,1500000.000,1355000.000,1129000.000,1076000.000,1048000.000,1606000.000,1103000.000,817000.000,1146000.000,916000.000,866000.000,938000.000,1096000.000,1135000.000,889000.000,967000.000,957000.000,1635000.000
AccountsReceivableNetCurrent,2701000.000,2703000.000,2391000.000,1694000.000,1448000.000,991000.000,947000.000,772000.000,652000.000,264000.000,201000.000,2170000.000,159000.000,321000.000,325000.000,427000.000,281000.000,263000.000,166000.000,140000.000,49000.000,176000.000,22000.000,84000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,1590000.000,1423000.000,,697000.000,928000.000,755000.000,,399000.000,519000.000,524000.000,890000.000,560000.000
AccruedProfessionalFeesCurrent,,,,,,,523000.000,,,,534000.000,,,,354000.000,,,,131000.000,,,,190000.000,
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,600000.000,251000.000,67000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,15945000.000,,,,12243000.000,,,,876000.000,,,,773000.000,,,,863000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,79000.000,44000.000,-8000.000,-3000.000,-27000.000,-9000.000,-27000.000,-15000.000,-8000.000,-14000.000,-22000.000,-10000.000,-26000.000,-23000.000,-33000.000,-25000.000,-31000.000,-38000.000,-5000.000,,,-1000.000,-3000.000,-1000.000
AdditionalPaidInCapital,277375000.000,277806000.000,278239000.000,278569000.000,278877000.000,279189000.000,279518000.000,279839000.000,280144000.000,280426000.000,280398000.000,291260000.000,291299000.000,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,291458000.000,291609000.000,291803000.000,292008000.000,292287000.000,292508000.000,292710000.000,294959000.000,295125000.000,295333000.000,295482000.000
Assets,34574000.000,32350000.000,29866000.000,26949000.000,23835000.000,20445000.000,17430000.000,14241000.000,12188000.000,8657000.000,7254000.000,18133000.000,15620000.000,13759000.000,15609000.000,13679000.000,12188000.000,10852000.000,9463000.000,7647000.000,10526000.000,9268000.000,7707000.000,4906000.000
