,2011-06-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationNonvestedSharesRequisiteServicePeriodRecognition,,79000.000,,,,248000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,,,812000.000,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,133000.000,,,,244000.000,,,,322000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,264000.000,,,,707000.000,,,,350000.000,,
AllocatedShareBasedCompensationExpenseNetOfTax,,264000.000,,,,,,,,,231000.000,
AmortizationOfFinancingCostsAndDiscounts,,985000.000,,,,1057000.000,,,,910000.000,,
AmortizationOfIntangibleAssets,,492000.000,284000.000,1995000.000,1619000.000,1703000.000,1404000.000,2102000.000,1909000.000,1880000.000,1778000.000,741000.000
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,,,5588000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,,569000.000,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,1853000.000,,,,,,
BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,,,56000.000,848000.000,,,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,19227000.000,0.000,,,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,125917000.000,,,,57867000.000,,,,-42605000.000,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,31000.000,,,,430000.000,,,,497000.000,,
CommonStockDividendsPerShareDeclared,0.100,0.100,,,,0.100,,,,0.100,,
ComprehensiveIncomeNetOfTax,-16070000.000,-5514000.000,,-832000.000,,1474000.000,37161000.000,796000.000,-43844000.000,-1264000.000,465000.000,14390000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,64000.000,-1000.000,,-5000.000,,1000.000,3000.000,,,0.000,2000.000,2000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-16006000.000,-5515000.000,,-837000.000,,1475000.000,37164000.000,796000.000,-43844000.000,-1264000.000,467000.000,14392000.000
CostsAndExpenses,57139000.000,55163000.000,,70235000.000,,71313000.000,73528000.000,73965000.000,,,76188000.000,82065000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,0.060,,,,,,,,0.060,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,0.029,,,,0.030,,,,0.030,,
DepreciationAndAmortization,17288000.000,19576000.000,,28420000.000,,26788000.000,,,,31549000.000,,31933000.000
DerivativeNetHedgeIneffectivenessGainLoss,,,,,,,10000.000,-4000.000,,0.000,0.000,0.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,13939000.000,14461000.000,,20316000.000,,18933000.000,19066000.000,21560000.000,22780000.000,21864000.000,20343000.000,21898000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,1004000.000,325000.000,1284000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,,117000.000,605000.000,-41000.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,-1000.000,,-1000.000,,0.000,,,,668000.000,654000.000,201000.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,95000.000,158000.000,5740000.000,-246000.000,-84000.000,,,,1006000.000,1206000.000,288000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,12000.000,97000.000,637000.000,236000.000,107000.000,,,,785000.000,1259000.000,160000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,107000.000,255000.000,6377000.000,-10000.000,23000.000,,,,1791000.000,2465000.000,448000.000
DividendsCommonStock,,14217000.000,,,,14645000.000,,,,14754000.000,,
DividendsPreferredStock,6137000.000,6137000.000,6137000.000,6605000.000,6090000.000,6159000.000,6467000.000,5895000.000,5894000.000,5895000.000,5895000.000,
EarningsPerShareBasic,-0.220,-0.100,,-0.070,,-0.100,0.210,-0.030,-0.340,-0.050,-0.040,0.060
EarningsPerShareDiluted,-0.220,-0.100,0.110,-0.070,-0.170,-0.100,0.210,-0.030,-0.340,-0.050,-0.040,0.060
EquityMethodInvestmentDividendsOrDistributions,,1312000.000,,,,27000.000,,,,2072000.000,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,-7264000.000,-2172000.000,17000.000,-10281000.000,696000.000,26348000.000,-266000.000,-86523000.000,465000.000,1474000.000,1644000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,30570000.000,23625000.000,19131000.000,20406000.000,19183000.000,17595000.000,5731000.000,5622000.000,5489000.000,5785000.000,6135000.000
ExtinguishmentOfDebtAmount,,,,,,0.000,,,,,,
GainLossOnInterestRateCashFlowHedgeIneffectiveness,,0.000,0.000,0.000,0.000,0.000,10000.000,-4000.000,-12000.000,0.000,0.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,1004000.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,13250000.000,,,,0.000,16292000.000
GainsLossesOnSalesOfOtherRealEstate,,146000.000,,,,505000.000,,,,,,
GeneralAndAdministrativeExpense,5129000.000,5497000.000,,6005000.000,,6850000.000,6943000.000,6897000.000,7620000.000,7753000.000,7358000.000,6926000.000
ImpairmentOfRealEstate,8995000.000,,,,,,,,,,2513000.000,0.000
IncomeLossFromContinuingOperations,,-11369000.000,,,,-14016000.000,29751000.000,-4950000.000,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,-263000.000,-272000.000,,,-95000.000,435000.000,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-16827000.000,-5495000.000,21817000.000,-1146000.000,-18842000.000,1314000.000,36813000.000,858000.000,-44172000.000,-2399000.000,1960000.000,-3263000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.220,-0.100,,-0.080,,-0.100,0.210,-0.030,-0.350,-0.060,-0.030,-0.060
IncomeLossFromContinuingOperationsPerDilutedShare,-0.220,-0.100,,-0.080,,-0.100,0.200,-0.030,-0.340,-0.060,-0.030,-0.060
