,2011-08-31,2012-01-17,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,675.000,,3600.000,,,,,,
AccountsPayableCurrent,,,,2260.000,1700.000,1150.000,203316.000,211546.000,99743.000
AccountsReceivableNet,,,,,,,25310.000,29800.000,28503.000
AccountsReceivableNetCurrent,,,,,,,25310.000,29800.000,28503.000
AccruedLiabilitiesCurrent,,,,,,,,,21069.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,,,,14495.000,17594.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-1482.000,-1759.000,-1944.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,14309.000,-17651.000,15702.000
AdditionalPaidInCapital,49920.000,,49920.000,76069.000,76069.000,75660.000,3934.000,13924.000,29999.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,-26244.000,-6691.000,-9010.000
Assets,5181.000,,2966.000,,,,202589.000,199967.000,177191.000
AssetsCurrent,5181.000,,2966.000,,,,,195388.000,173145.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,897.000,897.000
Cash,5181.000,,2966.000,,,,8557.000,7467.000,4593.000
CashAndCashEquivalentsAtCarryingValue,5181.000,,2966.000,,,,8557.000,7467.000,4593.000
CommonStockParOrStatedValuePerShare,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,,100000000.000,100000000.000,100000000.000,700000000.000,700000000.000,700000000.000,700000000.000
CommonStockSharesIssued,8000000.000,,8000000.000,8000000.000,8000000.000,56050001.000,42166901.000,43166901.000,43166901.000
CommonStockSharesOutstanding,8000000.000,,8000000.000,8000000.000,8000000.000,56050001.000,42166901.000,43166901.000,43166901.000
CommonStockValue,80.000,,80.000,80.000,80.000,560.000,422.000,432.000,432.000
DeferredTaxAssetsGross,,,,,,,48389.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,48389.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,-48389.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,55476.000,,70616.000,-78409.000,-87929.000,-98734.000,,,
DueToRelatedPartiesCurrent,9982.000,,19982.000,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,558138.000
InventoryFinishedGoods,,,,,,,163357.000,148060.000,132537.000
InventoryNet,,,,,,,163357.000,148060.000,132537.000
Liabilities,,,,2260.000,11780.000,22514.000,769847.000,825965.000,812897.000
LiabilitiesAndStockholdersEquity,5181.000,,2966.000,,,,202589.000,199967.000,177191.000
LiabilitiesCurrent,10657.000,,23582.000,2260.000,11780.000,22514.000,769847.000,825965.000,812897.000
NoncashOrPartNoncashAcquisitionPayablesAssumed,,,,,,,230.000,,
NotesPayable,,,,,10080.000,21364.000,43292.000,120402.000,133947.000
NotesPayableCurrent,,,,,10080.000,21364.000,43292.000,120402.000,133947.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,476405.000,558138.000
NotesPayableRelatedPartiesCurrent,,,,,,,508744.000,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,476405.000,
OperatingLossCarryforwards,,,,,,,138254.000,,
PreferredStockParOrStatedValuePerShare,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,,100000000.000,100000000.000,100000000.000,700000000.000,700000000.000,700000000.000,700000000.000
PreferredStockSharesIssued,0.000,,0.000,,,,,,
PreferredStockSharesOutstanding,0.000,,0.000,,,,,,
PrepaidExpenseCurrent,,,,,,,846.000,10061.000,7512.000
PropertyPlantAndEquipmentGross,,,,,,,,6338.000,5990.000
PropertyPlantAndEquipmentNet,,,,,,,4519.000,4579.000,4046.000
PropertyPlantAndEquipmentOtherNet,,,,,,,4519.000,,
RetainedEarningsAccumulatedDeficit,,,,,87929.000,98734.000,-585923.000,-622703.000,-681839.000
StockholdersEquity,-5476.000,,-20616.000,-2260.000,-11780.000,-22514.000,-567258.000,-625998.000,-635706.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,-567258.000,-625998.000,-635706.000
TradeReceivablesHeldForSaleNet,,,,,,,51554.000,36491.000,37513.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,8000000.000,,,,,,,,
