,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,10162000.000,,,,3134000.000,,,,2185000.000,,
AccountsPayableCurrent,33654000.000,39322000.000,31510000.000,35580000.000,36553000.000,41666000.000,36299000.000,28302000.000,38476000.000,44949000.000,36122000.000,38801000.000,53597000.000,55010000.000,48134000.000,53837000.000,59688000.000,39520000.000,44688000.000,30934000.000,33509000.000,20311000.000,23669000.000,36108000.000,25696000.000,24356000.000
AccountsReceivableNetCurrent,157210000.000,193161000.000,185514000.000,180095000.000,190840000.000,220107000.000,240839000.000,263213000.000,212099000.000,241022000.000,243293000.000,279253000.000,266086000.000,316921000.000,331572000.000,373993000.000,299309000.000,299398000.000,298442000.000,319780000.000,328060000.000,251075000.000,221601000.000,213513000.000,208496000.000,221567000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,5297000.000,,,,5166000.000,,,,6398000.000,,,,12702000.000,,,,7059000.000,,,,6258000.000,,
AccruedIncomeTaxesCurrent,8689000.000,5829000.000,6403000.000,5447000.000,11535000.000,8144000.000,4516000.000,5604000.000,13135000.000,10694000.000,12312000.000,13628000.000,15185000.000,8136000.000,10853000.000,16903000.000,17570000.000,9515000.000,9628000.000,14052000.000,28143000.000,26894000.000,24334000.000,24543000.000,21961000.000,21498000.000
AccruedPayrollTaxesCurrent,,,,2817000.000,,,,2933000.000,,,,3559000.000,,,,3354000.000,,,,2639000.000,,,,3151000.000,,
AccruedSalesCommissionCurrent,,,,1657000.000,,,,1497000.000,,,,2160000.000,,,,3917000.000,,,,1925000.000,,,,1424000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,179102000.000,,,,205056000.000,,,,227917000.000,,,,252195000.000,,,,273399000.000,,,,293854000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,635000.000,-17031000.000,-18443000.000,-9818000.000,-22136000.000,-15031000.000,-13830000.000,-28453000.000,-37964000.000,-21770000.000,-20170000.000,-14441000.000,-3742000.000,-32174000.000,-50204000.000,-82738000.000,-60897000.000,-93996000.000,-101264000.000,-102530000.000,-122616000.000,-131469000.000,-150407000.000,-142548000.000,-135808000.000
AdditionalPaidInCapitalCommonStock,152976000.000,154424000.000,155536000.000,162505000.000,164493000.000,172989000.000,177050000.000,179868000.000,185511000.000,193293000.000,197212000.000,191965000.000,195305000.000,109170000.000,62450000.000,16480000.000,20224000.000,4880000.000,,,3334000.000,0.000,3556000.000,5468000.000,9087000.000,12654000.000
Assets,994685000.000,1033139000.000,1032463000.000,1085858000.000,1125702000.000,1149938000.000,1196203000.000,1231447000.000,1251940000.000,1296479000.000,1347256000.000,1394612000.000,1460049000.000,1448560000.000,1429030000.000,1449251000.000,1436003000.000,1446786000.000,1438120000.000,1428250000.000,1470458000.000,1447850000.000,1462060000.000,1461404000.000,1453487000.000,1466913000.000
AssetsCurrent,718898000.000,748550000.000,749990000.000,799302000.000,829287000.000,852031000.000,891908000.000,924388000.000,942174000.000,987211000.000,1035166000.000,1078813000.000,1138404000.000,1121520000.000,1103969000.000,1127140000.000,1123484000.000,1130971000.000,1133827000.000,1124298000.000,1164616000.000,1140591000.000,1158052000.000,1056711000.000,1007229000.000,1024895000.000
BillingsInExcessOfCost,58264000.000,62989000.000,60266000.000,76610000.000,71838000.000,63037000.000,75026000.000,86313000.000,58023000.000,53362000.000,50622000.000,45025000.000,52870000.000,69712000.000,57810000.000,71177000.000,42957000.000,39608000.000,26916000.000,18388000.000,12540000.000,8433000.000,7842000.000,11884000.000,6629000.000,5391000.000
CashAndCashEquivalentsAtCarryingValue,268276000.000,250118000.000,255572000.000,298576000.000,285488000.000,248143000.000,263421000.000,257191000.000,318974000.000,325541000.000,380942000.000,384356000.000,420938000.000,342621000.000,314964000.000,298705000.000,374131000.000,382673000.000,396969000.000,381336000.000,423366000.000,491729000.000,542630000.000,423497000.000,414190000.000,436987000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000000.000,50000000.000,50000000.000,50000000.000,50000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,40049497.000,40057747.000,40060247.000,40175426.000,40187051.000,40376275.000,40431518.000,40475061.000,40548436000.000,40661286.000,40691202.000,40673874.000,40829349.000,39977175.000,39473809.000,38932508.000,38939097.000,38705278.000,38353789.000,37951223.000,37957052.000,37563379.000,37576727.000,37797317.000,37831982.000,37835792.000
CommonStockSharesOutstanding,40049497.000,40057747.000,40060247.000,40175426.000,40187051.000,40376275.000,40431518.000,40475061.000,40548436000.000,40661286.000,40691202.000,40673874.000,40829349.000,39977175.000,39473809.000,38932508.000,38939097.000,38705278.000,38353789.000,37951223.000,37957052.000,37563379.000,37576727.000,37797317.000,37831982.000,37835792.000
CommonStockValue,400000.000,401000.000,401000.000,402000.000,402000.000,404000.000,404000.000,405000.000,405000.000,407000.000,407000.000,407000.000,407000.000,398000.000,393000.000,388000.000,388000.000,385000.000,382000.000,378000.000,378000.000,374000.000,374000.000,375000.000,375000.000,375000.000
DeferredTaxAssetsInventory,,,,8548000.000,,,,9846000.000,,,,9086000.000,,,,10835000.000,,,,11062000.000,,,,11674000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,14254000.000,,,,13912000.000,,,,15147000.000,,,,18152000.000,,,,21636000.000,,,,22696000.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,,,,,,1685000.000,2158000.000,1699000.000,23139000.000,23618000.000
DeferredTaxAssetsNetCurrent,22230000.000,21844000.000,22920000.000,23868000.000,24182000.000,24059000.000,24229000.000,23838000.000,24810000.000,25315000.000,27049000.000,24951000.000,25702000.000,27299000.000,22580000.000,23569000.000,25000000.000,27028000.000,29452000.000,24613000.000,24934000.000,26645000.000,25701000.000,24497000.000,0.000,0.000
DeferredTaxAssetsOther,,,,2848000.000,,,,2058000.000,,,,2969000.000,,,,2667000.000,,,,1842000.000,,,,815000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,5054000.000,,,,4242000.000,,,,4323000.000,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,6541000.000,,,,7079000.000,,,,7807000.000,,,,8535000.000,,,,8926000.000,,,,9857000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,805000.000,,,,183000.000,,,,370000.000,,,,510000.000,,,,1205000.000,,,,840000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,72000.000,,,,430000.000,,,,396000.000,,,,1022000.000,,,,1578000.000,,,,1311000.000,,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,,,,,,3500000.000,,
DeferredTaxLiabilitiesNoncurrent,9198000.000,9311000.000,9303000.000,9614000.000,9548000.000,9503000.000,9522000.000,9926000.000,9829000.000,9756000.000,9730000.000,9804000.000,9656000.000,9571000.000,9496000.000,5417000.000,4578000.000,4298000.000,4275000.000,2977000.000,2264000.000,2899000.000,2881000.000,1801000.000,2298000.000,2345000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,,,143000.000,,,,708000.000,,,,-1699000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,9614000.000,,,,9926000.000,,,,9804000.000,,,,11295000.000,,,,10583000.000,,,,9552000.000,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,373000000.000,,,,447000000.000,,,,547000000.000,,,,671000000.000,,,,784000000.000,,,,854000000.000,,
DepositsAssets,,,,,,,,,,,,,,,,3100000.000,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,11982000.000,11320000.000,14286000.000,12584000.000,13184000.000,12001000.000,14058000.000,14620000.000,12795000.000,16717000.000,20730000.000,21556000.000,17288000.000,18977000.000,20956000.000,21527000.000,17706000.000,19097000.000,16327000.000,17957000.000,11391000.000,14524000.000,12799000.000,10829000.000,12468000.000,17720000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,12600000.000,,,,7200000.000,,,,,,,,,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInIndividualForeignCountriesAmount,,284589000.000,,,,,,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,,,,,,,,,462000.000,1120000.000,1682000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,,,,,,,,,,1500000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,,,,,,,,,,1500000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,,,,,,,,,,,,1500000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,,,,,,,,,,,1500000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,,,,,,,,,,,,,1500000.000,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,,,,,,,,,30056000.000,40963000.000,41166000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,,,,,,,,,29594000.000,39843000.000,39484000.000
Goodwill,,,,,,,,,,,,,,,,,,,,,,,,34371000.000,46514000.000,47882000.000
IndefiniteLivedTrademarks,,,,,,,,,,,,,,,,,,,,,,,,8416000.000,8408000.000,8434000.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,29594000.000,39843000.000,39484000.000
InventoryFinishedGoods,,177211000.000,177876000.000,180100000.000,201080000.000,212126000.000,221018000.000,209221000.000,200079000.000,212356000.000,204594000.000,195971000.000,219653000.000,214138000.000,220575000.000,207295000.000,201956000.000,200646000.000,195016000.000,178292000.000,191002000.000,203459000.000,221570000.000,233732000.000,235783000.000,228610000.000
InventoryGross,,291333000.000,295380000.000,304030000.000,333637000.000,367696000.000,378076000.000,392607000.000,397987000.000,408133000.000,401437000.000,401570000.000,431593000.000,443621000.000,442253000.000,427166000.000,420753000.000,420343000.000,402169000.000,383705000.000,382583000.000,381914000.000,394899000.000,401061000.000,394007000.000,380343000.000
InventoryNet,253820000.000,265471000.000,269662000.000,277802000.000,306845000.000,340035000.000,350053000.000,362181000.000,368307000.000,376594000.000,369658000.000,368354000.000,397356000.000,408066000.000,407916000.000,392559000.000,386612000.000,383773000.000,365674000.000,344458000.000,343073000.000,339862000.000,351133000.000,355413000.000,346737000.000,330510000.000
InventoryRawMaterials,,,,,,,,,87434000.000,85797000.000,,,,,,,,,,,,,,,,
InventoryRawMaterialsAndSupplies,,46225000.000,49429000.000,48240000.000,57177000.000,67710000.000,75536000.000,86007000.000,,,82053000.000,85670000.000,91514000.000,95441000.000,97502000.000,107357000.000,107146000.000,111587000.000,102029000.000,101311000.000,97107000.000,92011000.000,86314000.000,85684000.000,82154000.000,79164000.000
InventoryValuationReserves,,25862000.000,25718000.000,26228000.000,26792000.000,27661000.000,28023000.000,30426000.000,29680000.000,31539000.000,31779000.000,33216000.000,34237000.000,35555000.000,34337000.000,34607000.000,34141000.000,36570000.000,36495000.000,39247000.000,39510000.000,42052000.000,43766000.000,,47270000.000,49833000.000
InventoryWorkInProcess,,67897000.000,68075000.000,75690000.000,75380000.000,87860000.000,81522000.000,97379000.000,110474000.000,109980000.000,114790000.000,119929000.000,120426000.000,134042000.000,124176000.000,112514000.000,111651000.000,108110000.000,105124000.000,104102000.000,94474000.000,86444000.000,87015000.000,81645000.000,76070000.000,72569000.000
Liabilities,136136000.000,148286000.000,140901000.000,160614000.000,161048000.000,159301000.000,164743000.000,165015000.000,154647000.000,157986000.000,148654000.000,152594000.000,166344000.000,178976000.000,178921000.000,204059000.000,165939000.000,131015000.000,122325000.000,103792000.000,107163000.000,89359000.000,89665000.000,104980000.000,85491000.000,88595000.000
LiabilitiesAndStockholdersEquity,994685000.000,1033139000.000,1032463000.000,1085858000.000,1125702000.000,1149938000.000,1196203000.000,1231447000.000,1251940000.000,1296479000.000,1347256000.000,1394612000.000,1460049000.000,1448560000.000,1429030000.000,1449251000.000,1436003000.000,1446786000.000,1438120000.000,1428250000.000,1470458000.000,1447850000.000,1462060000.000,1461404000.000,1453487000.000,1466913000.000
LiabilitiesCurrent,126938000.000,138975000.000,131598000.000,151000000.000,151500000.000,149798000.000,155221000.000,155089000.000,144818000.000,148230000.000,138924000.000,142790000.000,156688000.000,169405000.000,169425000.000,198642000.000,161361000.000,126717000.000,118050000.000,100815000.000,104899000.000,86460000.000,86784000.000,101480000.000,83193000.000,86250000.000
LongTermDebt,,,,57000.000,,,,,,,,,,,,,,,,,,,,,,
LongTermDebtCurrent,155000.000,79000.000,70000.000,57000.000,46000.000,,,,,,,,,,,,,,,,,,,,,
LossContingencyAccrualProductLiabilityNet,,5000000.000,5000000.000,,,,,,,,,,,,,,,,,,,,,,,
NoncurrentAssets,,,282473000.000,286556000.000,296415000.000,297907000.000,304295000.000,307059000.000,309766000.000,309268000.000,312090000.000,315799000.000,321645000.000,327040000.000,325061000.000,322111000.000,312519000.000,315815000.000,304293000.000,303952000.000,305842000.000,307259000.000,304008000.000,404693000.000,446258000.000,442018000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,3600000.000,,,,1700000.000,,,,1703000.000,,,,2500000.000,,,,3200000.000,,,,3500000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,200000.000,,,,192000.000,,,,441000.000,,,,400000.000,,,,1300000.000,,,,800000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,300000.000,,,,220000.000,,,,484000.000,,,,500000.000,,,,1500000.000,,,,1600000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,600000.000,,,,445000.000,,,,598000.000,,,,700000.000,,,,1800000.000,,,,1800000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,1100000.000,,,,900000.000,,,,914000.000,,,,1400000.000,,,,2100000.000,,,,2400000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,1800000.000,,,,1700000.000,,,,5600000.000,,,,4600000.000,,,,4400000.000,,,,6700000.000,,
OtherAccruedLiabilitiesCurrent,14194000.000,19436000.000,19063000.000,20722000.000,18344000.000,24950000.000,25322000.000,20250000.000,22389000.000,22508000.000,19138000.000,23780000.000,17748000.000,17570000.000,31672000.000,35198000.000,23440000.000,18977000.000,20491000.000,19484000.000,19316000.000,16298000.000,18140000.000,18116000.000,16439000.000,17285000.000
OtherAssetsCurrent,17362000.000,17956000.000,16322000.000,18961000.000,21932000.000,19687000.000,13366000.000,17965000.000,17984000.000,18739000.000,14224000.000,21899000.000,28322000.000,26613000.000,26937000.000,38314000.000,38432000.000,38099000.000,43290000.000,,45183000.000,31280000.000,16987000.000,,37806000.000,35831000.000
OtherAssetsNoncurrent,13207000.000,13482000.000,12132000.000,11957000.000,12114000.000,11397000.000,11221000.000,11077000.000,10725000.000,10176000.000,11168000.000,10993000.000,10172000.000,10752000.000,14761000.000,12586000.000,11613000.000,14180000.000,11685000.000,9701000.000,10901000.000,11717000.000,11711000.000,15880000.000,16788000.000,16424000.000
OtherSundryLiabilitiesCurrent,,,,3616000.000,,,,3641000.000,,,,4279000.000,,,,5063000.000,,,,4727000.000,,,,1245000.000,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,,,,0.000,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,,,,,,,,54111000.000,,,,39791000.000,,
ProductWarrantyAccrual,,,,,,,,,,,,,,,,,,,,,,,,3853000.000,,
PropertyPlantAndEquipmentGross,,,,453701000.000,,,,501038000.000,,,,532723000.000,,,,561720000.000,,,,567650000.000,,,,617003000.000,,
PropertyPlantAndEquipmentNet,262580000.000,271107000.000,270341000.000,274599000.000,284301000.000,286510000.000,293074000.000,295982000.000,299041000.000,299092000.000,300922000.000,304806000.000,311473000.000,316288000.000,310300000.000,309525000.000,300906000.000,301635000.000,292608000.000,294251000.000,294941000.000,293857000.000,290139000.000,323149000.000,319974000.000,314610000.000
RetainedEarningsAccumulatedDeficit,707185000.000,729393000.000,752656000.000,780780000.000,809577000.000,839380000.000,869037000.000,899989000.000,939830000.000,982757000.000,1022753000.000,1069816000.000,1112434000.000,1163758000.000,1219440000.000,1278528000.000,1332190000.000,1371403000.000,1409409000.000,1425344000.000,1462113000.000,1480733000.000,1499934000.000,1500988000.000,1501082000.000,1501097000.000
RetentionPayableDueAfterOneYear,,,,1800000.000,,,,,,,,,,,,,,,,,,,,,,
SegmentReportingInformationNetAssets,,,1032463000.000,1085858000.000,1125702000.000,1149938000.000,,,,,,,,,,,,,,,,,,,,
SegmentReportingReconcilingItemsAssets,,29352000.000,,,,,,,,,,,,,,,,,,,,,,,,
SegmentReportingSegmentAssets,,1033139000.000,,,,,,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,60000.000,,,,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,69.590,,,,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,622782.000,,,,498878000.000,,,,383459.000,,,,417123.000,,,,415122.000,,,,351959.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,41.220,,,,46.460,,,,52.290,,,,54.590,,,,55.640,,,,57.660,,
