,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,485000.000,370000.000,-159000.000,-4550000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,659000.000,582000.000,1274000.000,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,4000.000,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,9561000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,1088000.000,1699000.000,2966000.000,3567000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,27000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,659000.000,582000.000,1300000.000,1437000.000
AffordableHousingTaxCreditsAndOtherTaxBenefitsAmount,,,,,561000.000
AllocatedShareBasedCompensationExpense,54000.000,21000.000,10000.000,2000.000,3567000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,1323000.000
AllowanceForLoanAndLeaseLossesProvisionForLossNet,-460000.000,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,605000.000,,,895000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,1052000.000,232000.000,2008000.000,-428000.000
AmortizationMethodQualifiedAffordableHousingProjectInvestmentsAmortization,,,,,469000.000
AmortizationOfDebtDiscountPremium,,,159000.000,-9365000.000,159000.000
AmortizationOfDeferredLoanOriginationFeesNet,,,,,8886000.000
AmortizationOfIntangibleAssets,,-313000.000,142000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,245833.000,81000000.000,79000000.000,32811.000,1189.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,634000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,1245000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,611000.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,7000000.000,,,
AvailableForSaleSecuritiesGrossRealizedGains,0.000,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,0.000,,,,
BankOwnedLifeInsuranceIncome,267000.000,617000.000,661000.000,1180000.000,1304000.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,0.210,,,,
