,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,-1814000.000,,,,-1830000.000,,,,-1490000.000,
AmortizationOfDebtDiscountPremium,,,1095000.000,,,,6701000.000,6816000.000,6932000.000,7052000.000,7172000.000,7294000.000,7419000.000,7544000.000,7674000.000,7806000.000
AmortizationOfDeferredSalesCommissions,,,5366000.000,,,,11149000.000,,,,15597000.000,,,,18033000.000,
AmortizationOfFinancingCosts,,,,,,,380000.000,386000.000,393000.000,399000.000,406000.000,413000.000,420000.000,429000.000,435000.000,442000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,7081000.000,7202000.000,7325000.000,7451000.000,7578000.000,7707000.000,7839000.000,7973000.000,8109000.000,8248000.000
AmortizationOfIntangibleAssets,,,,,439000.000,,440000.000,468000.000,2800000.000,3092000.000,3000000.000,2900000.000,2900000.000,3000000.000,2900000.000,3700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,124044994.000,39232162.000,34338456.000,,,,44514864.000,,,,42824922.000,,,,37739363.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,409000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,0.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,192000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,409000.000,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,-0.300,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,-0.300,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,-44565000.000,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,178736000.000,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,6157000.000,,,,11088000.000,,,,14206000.000,,,,8393000.000,
CapitalizedComputerSoftwareAdditions,,,700000.000,1000000.000,500000.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,25793000.000,,,,-28383000.000,,,,55526000.000,,,,41145000.000,
ComprehensiveIncomeNetOfTax,-9209000.000,-13013000.000,-14478000.000,-22081000.000,-13543000.000,-24046000.000,-43111000.000,-49487000.000,-47972000.000,-50454000.000,-61658000.000,-58519000.000,-43830000.000,-39188000.000,-331019000.000,-51109000.000
CostOfGoodsSoldSubscription,14239000.000,17931000.000,18312000.000,20219000.000,23429000.000,25968000.000,31189000.000,33243000.000,37925000.000,40330000.000,42444000.000,45392000.000,46053000.000,49511000.000,52781000.000,56360000.000
CostOfRevenue,22891000.000,27574000.000,32308000.000,35998000.000,41575000.000,45378000.000,53114000.000,58938000.000,66086000.000,70638000.000,76899000.000,79717000.000,81888000.000,90909000.000,94260000.000,96649000.000
CostOfServices,8652000.000,9643000.000,13996000.000,15779000.000,18146000.000,19410000.000,21925000.000,25695000.000,,,,,,,,
DebtInstrumentConvertibleConversionRatio1,,,,,,,13.540,,,,13.540,,,,,
DebtInstrumentConvertibleNumberOfEquityInstruments,,,,,,,7800000.000,,,,7800000.000,,,,,
Depreciation,2800000.000,3900000.000,3587179.800,5321644.000,6154174.760,7529001.440,7488873.000,8227768.000,9328952.000,10235407.000,10818226.000,12095986.000,12161000.000,13424788.000,14600000.000,16300000.000
DepreciationDepletionAndAmortization,,,4364000.000,,,,7938000.000,,,,13824000.000,,,,17452000.000,
EarningsPerShareBasic,-0.320,-0.110,-0.100,-0.160,-0.110,-0.170,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,-0.300,-0.350,-0.280,-0.300,-0.380,-0.400,-0.260,-0.230,-2.060,-0.300
EarningsPerShareDiluted,-0.320,-0.110,-0.100,-0.160,-0.110,-0.170,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,-840000.000,,,,-71000.000,,,,-7245000.000,,,,2554000.000,
EffectiveIncomeTaxRateContinuingOperations,0.039,-0.030,-0.040,-0.040,-0.050,,-0.030,-0.010,-0.010,,-0.020,-0.020,-0.030,,-0.010,0.090
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,,,,0.340,,,,0.340,0.340,0.340,,0.340,0.340
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,56774000.000,64345000.000,85939000.000,102222000.000,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,1851000.000,,,,940000.000,,,,0.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,1851000.000,,,,940000.000,,,,0.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,3826000.000,-534000.000,-5063000.000,,,
GeneralAndAdministrativeExpense,6819000.000,11195000.000,12279000.000,15325000.000,16179000.000,18007000.000,21631000.000,24914000.000,23440000.000,26260000.000,29392000.000,30384000.000,33581000.000,33247000.000,41237000.000,36071000.000
GoodwillAcquiredDuringPeriod,,,,,,,0.000,,,,1400000.000,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,1695000.000,
GoodwillTranslationAdjustments,,,,,,,-35000.000,,,,-1545000.000,,,,,
GrossProfit,33883000.000,36771000.000,53631000.000,66224000.000,69684000.000,79852000.000,85976000.000,107819000.000,112626000.000,127366000.000,135065000.000,166999000.000,179262000.000,194741000.000,211619000.000,244663000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-9076000.000,-12732000.000,-12794000.000,-20666000.000,-14050000.000,-23687000.000,-42144000.000,-49702000.000,-40448000.000,-43246000.000,-57106000.000,-60421000.000,-39831000.000,-35654000.000,-331559000.000,-54266000.000
IncomeTaxExpenseBenefit,-352000.000,321000.000,564000.000,739000.000,663000.000,545000.000,1167000.000,661000.000,602000.000,1417000.000,987000.000,1504000.000,1199000.000,1724000.000,1773000.000,-4641000.000
IncreaseDecreaseInAccountsPayable,,,-1471000.000,,,,12075000.000,,,,6000.000,,,,3387000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-9012000.000,,,,-21328000.000,,,,-1517000.000,,,,245735000.000,
IncreaseDecreaseInDeferredCharges,,,9269000.000,,,,13232000.000,,,,15400000.000,,,,23971000.000,
IncreaseDecreaseInDeferredRevenue,,,25729000.000,,,,42172000.000,,,,55861000.000,,,,70803000.000,
IncreaseDecreaseInOtherNoncurrentAssets,,,230000.000,,,,,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,53000.000,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-3918000.000,,,,8910000.000,,,,18887000.000,,,,19808000.000,
IncreaseDecreaseInReceivables,,,2938000.000,,,,27000.000,,,,-10436000.000,,,,-15811000.000,
IncreaseDecreaseInRestrictedCash,,,0.000,,,,55000.000,,,,-31000.000,,,,457000.000,
InterestExpense,,,,,,,,,,,,,,,8109000.000,8248000.000
InvestmentIncomeInterest,,,,,,,,,,,948000.000,1074000.000,1252000.000,,,
LeaseAndRentalExpense,,,9600000.000,,,,,,,,,,,,,
LitigationSettlementExpense,,,,,,,,,,,,,,,270000000.000,0.000
NetCashProvidedByUsedInFinancingActivities,,,22621000.000,,,,23154000.000,,,,29739000.000,,,,-8690000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,22621000.000,,,,23154000.000,,,,29739000.000,,,,-8690000.000,
NetCashProvidedByUsedInInvestingActivities,,,-11011000.000,,,,-75683000.000,,,,-34334000.000,,,,-31406000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-11011000.000,,,,-75683000.000,,,,-34334000.000,,,,-31406000.000,
NetCashProvidedByUsedInOperatingActivities,,,15023000.000,,,,24217000.000,,,,67366000.000,,,,78687000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,15023000.000,,,,24217000.000,,,,67366000.000,,,,78687000.000,
NetIncomeLoss,-8724000.000,-13053000.000,-13358000.000,-21405000.000,-14713000.000,-24232000.000,-43311000.000,-50363000.000,-41050000.000,-44663000.000,-58093000.000,-61925000.000,-41030000.000,-37378000.000,-333332000.000,-49625000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-8878000.000,-13053000.000,-13358000.000,-21405000.000,-14713000.000,-24232000.000,-43311000.000,-50363000.000,-41050000.000,-44663000.000,-58093000.000,-61925000.000,-41030000.000,-37378000.000,,
NetIncomeLossAvailableToCommonStockholdersDiluted,-8878000.000,-13053000.000,-13358000.000,-21405000.000,-14713000.000,-24232000.000,-43311000.000,-50363000.000,-41050000.000,-44663000.000,-58093000.000,-61925000.000,-41030000.000,-37378000.000,,
NonoperatingIncomeExpense,41000.000,615000.000,119000.000,-1323000.000,600000.000,-4326000.000,-5963000.000,-5231000.000,-5949000.000,-6562000.000,-2874000.000,-7186000.000,-11791000.000,26301000.000,702000.000,2260000.000
OperatingExpenses,43000000.000,50118000.000,66544000.000,85567000.000,84334000.000,99213000.000,122157000.000,152290000.000,147125000.000,164050000.000,189297000.000,220234000.000,207302000.000,225599000.000,535771000.000,292941000.000
OperatingIncomeLoss,-9117000.000,-13347000.000,-12913000.000,-19343000.000,-14650000.000,-19361000.000,-36181000.000,-44471000.000,-34499000.000,-36684000.000,-54232000.000,-53235000.000,-28040000.000,-30858000.000,-324152000.000,-48278000.000
OperatingLeasesRentExpenseNet,1100000.000,1200000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,-468000.000,57000.000,-1166000.000,-201000.000,758000.000,306000.000,175000.000,511000.000,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,-6710000.000,,-4059000.000,3720000.000,-2689000.000,-149000.000,680000.000,-1989000.000
OtherComprehensiveIncomeLossNetOfTax,-485000.000,40000.000,-1120000.000,-676000.000,1170000.000,186000.000,200000.000,876000.000,-6922000.000,-5791000.000,-3565000.000,3406000.000,-2800000.000,-1810000.000,2313000.000,-1484000.000
OtherComprehensiveIncomeLossTax,,,,,,,,,,,278000.000,-177000.000,-62000.000,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,-33000.000,0.000,0.000,33000.000,0.000,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,-70000.000,-19000.000,-141000.000,,,
OtherOperatingActivitiesCashFlowStatement,,,,,,,507000.000,,,,-1943000.000,,,,-330000.000,
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,,0.000,,,,0.000,,,,0.000,,,,0.000,
PaymentsForHedgeFinancingActivities,,,,,,,135800000.000,,,,135800000.000,,,,,
PaymentsForRepurchaseOfEquity,,,0.000,,,,,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,28453000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,1100000.000,,,,500000.000,
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,,,,,5750000.000,
PaymentsToAcquireInvestments,,,55946000.000,,,,134856000.000,,,,132364000.000,,,,180365000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,10415000.000,,,,10968000.000,,,,26699000.000,,,,29077000.000,
PriorPeriodReclassificationAdjustment,,,3000000.000,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,-698000.000,,,,22214000.000,,,,29739000.000,,,,,
ProceedsFromIssuanceOfPrivatePlacement,,,0.000,,,,,,,,,,,,,
ProceedsFromIssuanceOfWarrants,,,,,,,84500000.000,,,,84500000.000,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,0.000,,,,,,,,-110000.000,
