,2011-04-01,2011-07-01,2011-09-30,2011-12-31,2012-03-30,2012-06-29,2012-09-28,2012-12-31,2013-03-29,2013-06-28,2013-09-27,2013-12-30,2014-03-28,2014-06-27,2014-09-26,2014-12-31,2015-03-27,2015-06-26,2015-09-25
AccountsPayableCurrent,63676000.000,52688000.000,54367000.000,52154000.000,62733000.000,68779000.000,45589000.000,50036000.000,31613000.000,39571000.000,52224000.000,44163000.000,35997000.000,52747000.000,47910000.000,49140000.000,46918000.000,51618000.000,41520000.000
AccountsReceivableGross,311323000.000,384010000.000,387674000.000,232838000.000,271993000.000,425807000.000,348847000.000,324260000.000,366918000.000,473119000.000,436961000.000,483628000.000,443959000.000,453067000.000,407208000.000,380442000.000,434190000.000,424927000.000,444607000.000
AccountsReceivableNetCurrent,310669000.000,383510000.000,386842000.000,232273000.000,271392000.000,425267000.000,348273000.000,323708000.000,366417000.000,472597000.000,436421000.000,483032000.000,443409000.000,452559000.000,406708000.000,377964000.000,433690000.000,424427000.000,444107000.000
AccruedIncomeTaxesCurrent,0.000,0.000,1592000.000,0.000,51000.000,,,,,,,,,,,,,,
AccruedIncomeTaxesNoncurrent,233574000.000,245182000.000,260790000.000,263423000.000,258629000.000,246718000.000,261843000.000,272000000.000,276238000.000,291656000.000,266395000.000,290525000.000,286603000.000,296594000.000,310199000.000,313447000.000,326700000.000,336173000.000,352433000.000
AccruedLiabilitiesCurrent,22379000.000,25888000.000,23053000.000,34029000.000,28969000.000,43691000.000,39183000.000,29005000.000,36571000.000,31072000.000,37525000.000,41218000.000,42814000.000,26607000.000,41403000.000,28384000.000,33727000.000,44421000.000,47523000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,251212000.000,256900000.000,263230000.000,269480000.000,247269000.000,254404000.000,263052000.000,271132000.000,280495000.000,289993000.000,292897000.000,297962000.000,306864000.000,315909000.000,323830000.000,334454000.000,325691000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,2947000.000,6526000.000,,5542000.000,-3526000.000,-1129000.000,-27962000.000,-15446000.000,-1012000.000,-5989000.000,9645000.000,23930000.000,-2329000.000,9100000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,-15000.000,72000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-190000.000,-133000.000,115000.000,2932000.000,6598000.000,5592000.000,5542000.000,-3526000.000,-1129000.000,-27962000.000,-15446000.000,-1012000.000,-5989000.000,9645000.000,23930000.000,-2329000.000,9085000.000
AdditionalPaidInCapitalCommonStock,990548000.000,1047694000.000,1011865000.000,1050752000.000,1092428000.000,1096654000.000,1107614000.000,1122555000.000,1153098000.000,1180183000.000,1214586000.000,1216826000.000,1197456000.000,1179335000.000,1171744000.000,1165259000.000,1170315000.000,1207688000.000,1227586000.000
AllowanceForDoubtfulAccountsReceivable,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
Assets,3996801000.000,4207749000.000,4271810000.000,4282268000.000,4379069000.000,4530908000.000,4642860000.000,4657828000.000,4804710000.000,4879403000.000,5019764000.000,6009847000.000,5873050000.000,5815864000.000,5781030000.000,5674226000.000,5767065000.000,5784456000.000,5885185000.000
AssetsCurrent,3770768000.000,3988857000.000,3969178000.000,3974811000.000,4048162000.000,3686555000.000,3684177000.000,3680352000.000,3825287000.000,3762676000.000,3873832000.000,3852840000.000,3706819000.000,3609708000.000,3584241000.000,3288543000.000,3154774000.000,2868562000.000,2909904000.000
AssetsFairValueDisclosureRecurring,,,3298371000.000,3418045000.000,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,24641000.000,5748000.000,14473000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,664000.000,8498000.000,5616000.000
AvailableForSaleSecuritiesAmortizedCost,,,177670000.000,156755000.000,191239000.000,675492000.000,889393000.000,887579000.000,894115000.000,875240000.000,3821985000.000,4733625000.000,4642862000.000,4564170000.000,4564895000.000,4510571000.000,4491783000.000,4525778000.000,4616448000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,177454000.000,156604000.000,191425000.000,678482000.000,,893245000.000,899730000.000,871735000.000,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,3800000.000,8200000.000,3400000.000,700000.000,8500000.000,5600000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,702600000.000,609700000.000,1600000000.000,1600000000.000,683900000.000,1200000000.000,1100000000.000,354900000.000,1300000000.000,1100000000.000
