,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,23000000.000,23000000.000,23000000.000,-46000000.000,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,1000000.000,,,,3000000.000,,,,5000000.000,,,,5000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,0.000,,7000000.000,,7000000.000,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,2000000.000,,,1000000.000,1000000.000,,,0.000,0.000,,1000000.000
BusinessCombinationConsiderationTransferred1,,,,,,,490000000.000,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,,,,,,,,1000000.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,384000000.000,,,,-292000000.000,,,,-35000000.000,,,,-109000000.000
CashFlowHedgeGainLossReclassifiedToEarningsNet,1000000.000,,,,,,,,,,,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,13000000.000,5000000.000,5000000.000,,,,-13000000.000,,,,15000000.000,,,,-15000000.000
CommonStockDividendsPerShareCashPaid,,,0.330,0.350,0.365,0.375,0.390,,0.210,,,0.230,,,
CommonStockDividendsPerShareDeclared,,,,,0.375,,,,0.215,,0.000,,,,0.270
ComprehensiveIncomeNetOfTax,,,,,,,-18000000.000,16000000.000,1000000.000,16000000.000,-12000000.000,29000000.000,32000000.000,7000000.000,0.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,10000000.000,11000000.000,30000000.000,-23000000.000,-15000000.000,46000000.000,4000000.000,17000000.000,-27000000.000,13000000.000,30000000.000,-84000000.000,-7000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,37000000.000,12000000.000,22000000.000,38000000.000,-20000000.000,-33000000.000,62000000.000,5000000.000,13000000.000,-39000000.000,42000000.000,68000000.000,-73000000.000,5000000.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,,627000000.000,,,,2300000000.000,,,,2700000000.000,,,,3000000000.000
CostOfRevenue,,33000000.000,53000000.000,45000000.000,52000000.000,64000000.000,75000000.000,67000000.000,69000000.000,101000000.000,83000000.000,75000000.000,76000000.000,72000000.000,84000000.000
CostsAndExpenses,,50000000.000,72000000.000,83000000.000,91000000.000,116000000.000,132000000.000,130000000.000,123000000.000,207000000.000,152000000.000,145000000.000,155000000.000,351000000.000,164000000.000
DepreciationAmortizationAndAccretionNet,,,,,,,,,,,,,,,75000000.000
DepreciationDepletionAndAmortization,9000000.000,16000000.000,17000000.000,36000000.000,34000000.000,49000000.000,54000000.000,59000000.000,50000000.000,102000000.000,66000000.000,67000000.000,75000000.000,89000000.000,75000000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,,,,,,4000000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,17000000.000,-3000000.000,-7000000.000,-16000000.000,6000000.000,,,,,,,,,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,1000000.000,,,,,,,,,,,,
EarningsPerShareBasic,,,0.180,0.260,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,0.390,0.180,,0.200,,-0.150,,,,,,,,
EarningsPerShareDiluted,,,0.170,,,,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,0.029,0.111,0.143,0.056,0.244,-0.396,0.200,0.089,0.190,-0.300,0.000,0.171,0.217,-0.325,0.500
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,-0.700,0.350,,,,0.350,,,,0.350
EquityMethodInvestmentDividendsOrDistributions,,,3000000.000,,,,,,,,,,,,13000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,0.000,0.000,0.000,0.000,,,,,,,,,,
GainLossOnCashFlowHedgeIneffectivenessNet,,,,,,,0.000,,,,0.000,,,,0.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,-3000000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,-7000000.000,-2000000.000,,,0.000,0.000,,
GeneralAndAdministrativeExpense,,,2000000.000,2000000.000,3000000.000,,,,3000000.000,,3000000.000,3000000.000,4000000.000,6000000.000,4000000.000
IncomeLossAttributableToNoncontrollingInterest,,,,,25000000.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,34000000.000,45000000.000,21000000.000,36000000.000,41000000.000,-13000000.000,-20000000.000,45000000.000,42000000.000,0.000,2000000.000,70000000.000,60000000.000,-148000000.000,-2000000.000
IncomeLossFromEquityMethodInvestments,2000000.000,12000000.000,1000000.000,14000000.000,11000000.000,1000000.000,1000000.000,9000000.000,19000000.000,6000000.000,2000000.000,18000000.000,13000000.000,4000000.000,19000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,-1000000.000,,,,-36000000.000,,,,-17000000.000,,,,
IncomeTaxExpenseBenefit,,5000000.000,3000000.000,2000000.000,10000000.000,-11000000.000,-4000000.000,4000000.000,8000000.000,4000000.000,0.000,12000000.000,13000000.000,-26000000.000,-1000000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,-3000000.000,,,,,,,,,,,,
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,,0.000,,,,2000000.000,,,,-2000000.000,,,,3000000.000
IncreaseDecreaseInIncomeTaxes,,,,,,,-4000000.000,,,,0.000,,,,-1000000.000
IncreaseDecreaseInNotesReceivables,,,-3000000.000,,,,,,,,,,,,-4000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,25000000.000,,,,5000000.000,,,,13000000.000,,,,-8000000.000
IncreaseDecreaseInRestrictedCash,,,-33000000.000,,,,1000000.000,,,,12000000.000,,,,-59000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,7000000.000,,,,,,,,,,,,
InterestExpense,,13000000.000,19000000.000,29000000.000,41000000.000,77000000.000,70000000.000,44000000.000,62000000.000,62000000.000,68000000.000,62000000.000,71000000.000,73000000.000,76000000.000
LitigationSettlementAmount,,,137000.000,,,,,,,,,,,,
