,2014-06-27,2014-09-26
AccountsPayableCurrent,43654000.000,41046000.000
AccountsReceivableNetCurrent,109292000.000,109888000.000
AccruedLiabilitiesCurrent,56887000.000,38080000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,281000.000,281000.000
AdditionalPaidInCapital,260698000.000,263399000.000
AdditionalPaidInCapitalCommonStock,260698000.000,263399000.000
AllowanceForDoubtfulAccountsReceivable,3707000.000,3545000.000
Assets,1221605000.000,1204301000.000
AssetsCurrent,215382000.000,206117000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,32757000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,372353000.000,372353000.000
CashAndCashEquivalentsAtCarryingValue,27041000.000,19559000.000
CommonStockParOrStatedValuePerShare,0.010,0.010
CommonStockSharesAuthorized,1000.000,1000.000
CommonStockSharesIssued,199.000,199.000
CommonStockSharesOutstanding,199.000,199.000
CommonStockValue,0.000,
CustomerDepositsCurrent,32932000.000,32619000.000
DebtAndCapitalLeaseObligations,668400000.000,667600000.000
DebtInstrumentUnamortizedDiscount,10699000.000,10175000.000
DeferredFinanceCostsNoncurrentNet,26188000.000,24892000.000
DeferredTaxAssetsLiabilitiesNetCurrent,26127000.000,26127000.000
DeferredTaxLiabilitiesNoncurrent,159989000.000,161719000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,16964000.000,22053000.000
Goodwill,198849000.000,200079000.000
IncomeTaxReceivable,962000.000,859000.000
InsuranceSettlementsReceivable,1000000.000,
IntangibleAssetsGrossExcludingGoodwill,372653000.000,373081000.000
IntangibleAssetsNetExcludingGoodwill,355689000.000,351028000.000
InventoryFinishedGoods,20049000.000,19355000.000
InventoryNet,43046000.000,41419000.000
InventoryRawMaterials,6538000.000,6362000.000
Liabilities,981683000.000,962547000.000
LiabilitiesAndStockholdersEquity,1221605000.000,1204301000.000
LiabilitiesCurrent,147865000.000,126814000.000
LongTermDebt,657701000.000,657425000.000
LongTermDebtCurrent,3200000.000,3200000.000
LongTermDebtNoncurrent,654501000.000,654225000.000
OtherAssetsNoncurrent,6516000.000,6825000.000
OtherLiabilitiesNoncurrent,2956000.000,3417000.000
PrepaidExpenseAndOtherAssetsCurrent,8914000.000,8265000.000
PropertyPlantAndEquipmentNet,418981000.000,415360000.000
RetainedEarningsAccumulatedDeficit,-21057000.000,-21926000.000
SelfInsuranceReserveCurrent,11192000.000,11869000.000
SelfInsuranceReserveNoncurrent,16372000.000,16372000.000
SettlementLiabilitiesCurrent,2000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,625000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,42285.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,100.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,211426.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,100.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,169141.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,62.720
StockholdersEquity,239922000.000,241754000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,239922000.000,241754000.000
UnrecognizedTaxBenefits,172000.000,172000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,5000.000,5000.000
