,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,7425000.000,5318000.000,5349000.000,4748000.000,5427000.000,4550000.000,4901000.000,7101000.000,7100000.000,6669000.000,5907000.000,6111000.000,6111000.000,6073000.000,6046000.000,9270000.000,11226000.000,10800000.000,8859000.000,9631000.000,9319000.000,7381000.000,8764000.000,10318000.000
AccountsReceivableGrossCurrent,,,,,,11616000.000,,,,18021000.000,,,,12972000.000,,,,15097000.000,,,,14290000.000,,
AccountsReceivableNetCurrent,11026000.000,8776000.000,9882000.000,11094000.000,13780000.000,11426000.000,7912000.000,15053000.000,13922000.000,17725000.000,12168000.000,13028000.000,11132000.000,12557000.000,11490000.000,12044000.000,13132000.000,14836000.000,14324000.000,14555000.000,19913000.000,14024000.000,16301000.000,14901000.000
AccruedIncomeTaxesCurrent,554000.000,15000.000,5000.000,1000.000,2000.000,2000.000,2000.000,1133000.000,1102000.000,430000.000,0.000,2000.000,2000.000,2000.000,1000.000,1000.000,1000.000,2000.000,0.000,0.000,0.000,0.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,24759000.000,,,,28256000.000,,,,30932000.000,,,,33838000.000,,,,36139000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,5000.000,,,,-58000.000,,,,697000.000,,,,-175000.000,,,,-1849000.000,,,,-1791000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,309000.000,251000.000,258000.000,250000.000,176000.000,190000.000,192000.000,297000.000,297000.000,296000.000,346000.000,346000.000,398000.000,415000.000,378000.000,358000.000,370000.000,261000.000,252000.000,252000.000,249000.000,266000.000,256000.000,258000.000
Assets,97509000.000,94405000.000,91725000.000,91431000.000,88932000.000,86355000.000,90083000.000,118702000.000,119038000.000,114624000.000,106804000.000,108938000.000,105568000.000,98345000.000,92558000.000,95392000.000,98527000.000,97546000.000,96126000.000,96459000.000,97380000.000,95984000.000,97162000.000,104199000.000
AssetsCurrent,73380000.000,69349000.000,66769000.000,66777000.000,66629000.000,64193000.000,68070000.000,76341000.000,77162000.000,72573000.000,65525000.000,67548000.000,64612000.000,59993000.000,54256000.000,58712000.000,62655000.000,61939000.000,61202000.000,60901000.000,62993000.000,62421000.000,64929000.000,72234000.000
CashAndCashEquivalentsAtCarryingValue,31829000.000,28754000.000,25097000.000,22848000.000,22382000.000,23755000.000,25798000.000,19245000.000,19837000.000,17601000.000,11374000.000,13362000.000,12751000.000,9741000.000,4778000.000,8281000.000,8999000.000,7726000.000,6374000.000,4050000.000,4771000.000,10491000.000,7210000.000,8532000.000
