,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,8800000.000,
AmortizationOfIntangibleAssets,,,,,7840000.000,8104000.000,8256000.000,8673000.000,8982000.000,9296000.000,9011000.000,7882000.000,8803000.000,8062000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,5100000.000,14100000.000,15300000.000,-20300000.000,15900000.000,6900000.000,7800000.000,-6700000.000,2200000.000,3300000.000,3300000.000,-5800000.000,3900000.000,6100000.000
CapitalizedComputerSoftwareAdditions,-3593000.000,,,,-8846000.000,,,,-5745000.000,,,,-6988000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,14622000.000,,,,-15673000.000,,,,-8544000.000,,,,-24545000.000,
CommonStockDividendsPerShareDeclared,,,,,,,,,0.125,0.125,0.125,0.125,0.125,0.000
ComprehensiveIncomeNetOfTax,16159000.000,4352000.000,22785000.000,35266000.000,1640000.000,13507000.000,29199000.000,-69831000.000,13447000.000,22951000.000,27316000.000,16280000.000,-2089000.000,-5605000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,24105000.000,28343000.000,,-682000.000,-4836000.000
CostsAndExpenses,210357000.000,222536000.000,220464000.000,229774000.000,209598000.000,203424000.000,218217000.000,311096000.000,215752000.000,206212000.000,220610000.000,30327000.000,167796000.000,156306000.000
DeferredIncomeTaxExpenseBenefit,-1200000.000,,,,-884000.000,,,,-14148000.000,,,,-3237000.000,
DepreciationAndAmortization,13015000.000,,,,15369000.000,,,,16452000.000,,,,14980000.000,
DividendsCommonStockCash,,,,,,,,,,,,,27474000.000,
EarningsPerShareBasic,0.080,0.100,0.100,0.120,0.050,0.050,0.120,-0.300,0.050,0.080,0.120,0.080,0.000,0.040
EarningsPerShareDiluted,0.080,0.100,0.100,0.120,0.050,0.050,0.120,-0.300,0.050,0.070,0.110,0.090,0.000,0.040
EffectOfExchangeRateOnCashAndCashEquivalents,2108000.000,,,,-2868000.000,,,,-2261000.000,,,,728000.000,
EffectiveIncomeTaxRateContinuingOperations,0.176,,,,0.370,,,,0.167,,,,0.557,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,2.900,2.820,2.580,-5.910,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,5732000.000,8193000.000,8290000.000,8243000.000,,,,,,,,,,
