,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesCurrent,2768000.000,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,12549000.000,,,,12133000.000,,,,13036000.000,,,,14246000.000,,,,8587000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,1770000.000,1638000.000,-923000.000,-1424000.000,-1129000.000,-679000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,-2629000.000,-2629000.000,-2629000.000,-2629000.000,-175000.000,-175000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1073000.000,1588000.000,991000.000,-247000.000,200000.000,-172000.000,-859000.000,-991000.000,-3552000.000,-4053000.000,-1304000.000,-854000.000,-404000.000,-243000.000,-1554000.000,-950000.000,-1836000.000,-1176000.000,-1588000.000,-843000.000,-596000.000,-444000.000,-860000.000,-479000.000
AdditionalPaidInCapital,1644000.000,1644000.000,1644000.000,1644000.000,6813000.000,6813000.000,6813000.000,6813000.000,6813000.000,6813000.000,6813000.000,6813000.000,6821000.000,6828000.000,6835000.000,6881000.000,6899000.000,6922000.000,6956000.000,6996000.000,7021000.000,7046000.000,7093000.000,7155000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,6000000.000,6000000.000,0.000,15000000.000,,,,0.000,12000000.000,0.000,0.000,0.000
Assets,555249000.000,541521000.000,539064000.000,528243000.000,531230000.000,521682000.000,532697000.000,537529000.000,540739000.000,536455000.000,522890000.000,534595000.000,525323000.000,519410000.000,518165000.000,530409000.000,695827000.000,688895000.000,692321000.000,701043000.000,711348000.000,712672000.000,716000000.000,727296000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
AvailableForSaleSecurities,82780000.000,85460000.000,91665000.000,84627000.000,87267000.000,95839000.000,89456000.000,89089000.000,105163000.000,105321000.000,103301000.000,110561000.000,108884000.000,104710000.000,83292000.000,90855000.000,112468000.000,109166000.000,105559000.000,99019000.000,94566000.000,88323000.000,94802000.000,91907000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,1315000.000,704000.000,1090000.000,548000.000,883000.000,601000.000,1059000.000,1340000.000,1504000.000,333000.000,394000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,1420000.000,906000.000,376000.000,1178000.000,513000.000,893000.000,221000.000,127000.000,62000.000,1637000.000,1121000.000
