,2011-09-24,2011-12-24,2012-03-24,2012-06-23,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-24,2017-03-25
AccountsPayableTradeCurrent,166797912.000,152872613.000,171952065.000,165790605.000,163541226.000,156938130.000,161620848.000,155421709.000,160314263.000,150271105.000,151851736.000,153397178.000,167314891.000,152465421.000,157556951.000,163990467.000,166039952.000,166726570.000,155301417.000,162085483.000,155288402.000,173633718.000,165344222.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,13621417.000,18191260.000,12418205.000,11635727.000,15833485.000,16771941.000,9898534.000,11423655.000,13575109.000,16469128.000,11029396.000,10366402.000,14721659.000,17882565.000,12276842.000,11149759.000,15640075.000,18883819.000,12410912.000,11012798.000
AccruedInsuranceCurrent,,,,26394669.000,,27226216.000,27767731.000,13152660.000,12900000.000,12198331.000,12136910.000,13423165.000,,12898887.000,11005845.000,14413349.000,,14419179.000,14195131.000,13940748.000,,14203510.000,13501285.000
AccruedInsuranceCurrentAndNoncurrent,,,,,,,,,29400000.000,,,,,,,,,,,,,,
AccruedInsuranceNoncurrent,,,,,,,,,16500000.000,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,72002983.000,48825290.000,61970660.000,58356008.000,70944728.000,53750568.000,60464274.000,59416064.000,74552234.000,53892007.000,64789462.000,62449995.000,76315606.000,60736126.000,64766470.000
AccruedSalariesCurrent,,,,23588060.000,25350513.000,19867930.000,21037852.000,23547365.000,25129025.000,21032958.000,21246096.000,23804445.000,25514842.000,22420578.000,22156139.000,24785619.000,26336530.000,21593323.000,23265585.000,26042084.000,28159164.000,23147420.000,24672366.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,25700000.000,,,,29600000.000,,,,2400000.000,,,,3700000.000,,,,5100000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,872709368.000,,,,876587489.000,,,,939668177.000,,,,1015847799.000,,,,1089242450.000,,,,1166494025.000,,
AdditionalPaidInCapital,116844842.000,114470860.000,114236248.000,114236249.000,114236249.000,114236249.000,114236249.000,77186249.000,77186249.000,77186249.000,77186249.000,77186249.000,12311249.000,12311249.000,12311249.000,12311249.000,12311249.000,12311249.000,12311249.000,12311249.000,12311249.000,12311249.000,12311249.000
AllowanceForDoubtfulAccountsReceivableCurrent,524460.000,,,722000.000,741690.000,742000.000,742000.000,,722893.000,764000.000,764000.000,763000.000,307029.000,387000.000,527000.000,606000.000,400248.000,400000.000,540000.000,540000.000,358293.000,358000.000,358000.000
Assets,1618349808.000,1617619193.000,1601329304.000,1612649059.000,1642108604.000,1661476698.000,1653138154.000,1659673575.000,1669327737.000,1653722606.000,1660451319.000,1654305604.000,1656951564.000,1675583961.000,1658240281.000,1665679420.000,1671383492.000,1688009180.000,1681048218.000,1689685903.000,1686478299.000,1724690441.000,1703193011.000
AssetsCurrent,389364457.000,396081600.000,383243914.000,400290106.000,426203869.000,445463331.000,438240497.000,439441003.000,434540068.000,423022149.000,430845388.000,421577291.000,413917298.000,432903525.000,425395467.000,429834227.000,432296094.000,441559478.000,429878091.000,429877379.000,418487439.000,456496257.000,430449519.000
BuildingsAndImprovementsGross,851538014.000,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,12421250.000,9838028.000,3889420.000,6307481.000,4683410.000,9449067.000,12182370.000,4552575.000,16844007.000,4625926.000,7387333.000,4025031.000,8613628.000,6257103.000,8684175.000,8643246.000,7505040.000,8548884.000,9066843.000,5435005.000,5679509.000,15156229.000,6104260.000
ConstructionInProgressGross,65738844.000,,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,700000000.000,,700000000.000,700000000.000,700000000.000,,700000000.000,700000000.000,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,0.095,0.095,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,0.089,0.089,0.058,,0.058,0.058,0.058,,0.058,0.058,,,,,,,,
DebtWeightedAverageInterestRate,,,,,,,,,,,,,0.034,,,,,,,,,,
DeferredFinanceCostsNet,,,,,10200000.000,,,,13200000.000,,,,10600000.000,,,,9300000.000,,8700000.000,8300000.000,8105090.000,,
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,7300000.000,,
DeferredIncomeTaxLiabilities,,,,,88356000.000,,,,98373000.000,,,,81279000.000,,,,83690000.000,,,,89966000.000,,
