,2011-06-30,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AllocatedShareBasedCompensationExpense,,,37500.000,37500.000,62500.000,62500.000,62500.000,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,330000.000,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,2550000.000,2000000.000,1000000.000,600000.000,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,738000.000,743000.000,719000.000,979000.000,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,-2239000.000,-2380000.000,-2104000.000,-1736000.000,-668000.000,11016000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,527751.000,383517.000,381202.000,370986.000,-772719.000
AssetManagementFees,1291000.000,1225000.000,1311000.000,1319000.000,1404000.000,1487000.000,,
AvailableForSaleSecuritiesGrossRealizedGains,,,0.000,0.000,76000.000,60000.000,0.000,1000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,1745000.000,0.000,6059000.000,5693000.000,0.000,1001000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,0.000,0.000,-48000.000,-49000.000,0.000,0.000
BankOwnedLifeInsuranceIncome,107000.000,104000.000,106000.000,106000.000,99000.000,100000.000,101000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,3903000.000,,,12646000.000,,,
CommonStockDividendsPerShareDeclared,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ComprehensiveIncomeNetOfTax,1425000.000,709000.000,1050000.000,1966000.000,1816000.000,-385000.000,2797000.000,2019000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,0.001,
DepreciationAmortizationAndAccretionNet,,1258000.000,,,1675000.000,,,
DividendsPreferredStockCash,-258000.000,-258000.000,-258000.000,-258000.000,-258000.000,-258000.000,-322000.000,-187000.000
EarningsPerShareBasic,,,,,,,0.150,
EarningsPerShareBasicAndDiluted,0.010,0.040,0.040,0.090,0.130,0.140,0.150,
