,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,22573000.000,23097000.000,23719000.000,23848000.000,24453000.000,24760000.000,25389000.000,25093000.000,25677000.000,26204000.000,26438000.000,27026000.000,27519000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,-2990000.000,-2135000.000,-1033000.000,-1460000.000,-819000.000,267000.000,-209000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,8208000.000,-8208000.000,-8208000.000,-8208000.000,7303000.000,7303000.000,7303000.000,7303000.000,9084000.000,9084000.000,9084000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4719000.000,-2503000.000,-2370000.000,-3215000.000,-8956000.000,-8243000.000,-6717000.000,-7792000.000,-10289000.000,-11079000.000,-10293000.000,-9438000.000,-8336000.000,-8763000.000,-9903000.000,-8817000.000,-9293000.000
AdditionalPaidInCapital,141713000.000,141971000.000,142233000.000,142583000.000,142845000.000,143085000.000,143342000.000,143670000.000,143975000.000,144362000.000,144624000.000,144876000.000,145048000.000,145214000.000,145384000.000,145575000.000,145674000.000
AdvancesFromFederalHomeLoanBanks,,,,,0.000,0.000,0.000,0.000,,,35000000.000,20000000.000,10000000.000,,35000000.000,50000000.000,30000000.000
AlternativeExcessNetCapital,,,,,75501000.000,79922000.000,79922000.000,84864000.000,81541000.000,82499000.000,,,,,,,
Assets,1271060000.000,1248511000.000,1203152000.000,1214161000.000,1180960000.000,1139731000.000,1145456000.000,1099291000.000,1085222000.000,1099897000.000,1090229000.000,1099407000.000,1091665000.000,1097175000.000,1118811000.000,1173222000.000,1164922000.000
AssetsFairValueDisclosure,,,,,,,264872000.000,266148000.000,246885000.000,232370000.000,219705000.000,214205000.000,215231000.000,220049000.000,217109000.000,222342000.000,213416000.000
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,685000.000,,685000.000,,,,,,,,,
AssetsUnderManagementCarryingAmount,,,,,,,,197000000.000,195000000.000,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,249856000.000,231706000.000,219203000.000,212214000.000,211283000.000,216936000.000,212832000.000,211537000.000,203386000.000
AvailableForSaleSecurities,280816000.000,277605000.000,260992000.000,269841000.000,247400000.000,290805000.000,264502000.000,265798000.000,246501000.000,227079000.000,214383000.000,208772000.000,209617000.000,214582000.000,211511000.000,211968000.000,203048000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,747000.000,641000.000,753000.000,1593000.000,1151000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,2413000.000,2995000.000,2074000.000,1162000.000,1489000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,247252000.000,289509000.000,262100000.000,265128000.000,249856000.000,231706000.000,219203000.000,212214000.000,211283000.000,216936000.000,212832000.000,211537000.000,203386000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,2013000.000,2575000.000,1746000.000,967000.000,1203000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,2413000.000,2995000.000,2074000.000,1162000.000,1489000.000
