,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-546000.000,,-182000.000,,,,-261000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,1991000.000,,,,10025000.000,
AllocatedShareBasedCompensationExpense,,,2300000.000,,6100000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,590000.000,1207000.000,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,61000.000,-9000.000,-1194000.000,-1480000.000,932000.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,21000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,3000.000,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,30000.000,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,24000.000,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,30000.000,-5000.000,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,,,-505000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-24878000.000,,-5204000.000,,,,85262000.000,
CommonStockDividendsPerShareDeclared,,,,,0.250,0.250,0.000,0.600,0.300,0.300
ComprehensiveIncomeNetOfTax,,,38604000.000,41496000.000,37870000.000,67643000.000,95373000.000,88430000.000,73079000.000,97946000.000
ContractsRevenue,,,,,8358000.000,7528000.000,9050000.000,12646000.000,,
CostOfGoodsSold,2856000.000,3718000.000,5520000.000,6379000.000,16189000.000,17221000.000,20034000.000,20921000.000,21410000.000,23152000.000
DeferredIncomeTaxExpenseBenefit,,,67000.000,,411000.000,,,,3604000.000,
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,,10025000.000,
DepreciationAndAmortization,,,,,1070000.000,1014000.000,995000.000,976000.000,1027000.000,1065000.000
DepreciationDepletionAndAmortization,273000.000,280000.000,290000.000,321000.000,2137000.000,,,,4823000.000,
Dividends,,,,,14751000.000,15000000.000,0.000,,18285000.000,18426000.000
DividendsCommonStockCash,,,,,14751000.000,,,,18302000.000,
EarningsPerShareBasic,0.220,0.370,0.610,0.680,0.680,1.170,1.600,1.540,1.260,1.620
EarningsPerShareDiluted,0.210,0.350,0.580,0.650,0.650,1.120,1.520,1.470,1.200,1.540
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,-84000.000,,,,-331000.000,
FairValueInputsDiscountRate,,,,,0.050,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome,,,,,-151000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,,,,30383000.000,,,,,
FairValueOfAssetsAcquired,,,,,80698000.000,,,,,
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,,,,,,-990000.000,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,-488000.000,0.000,0.000,-60000.000,-154000.000,60000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,-21000.000,,,,0.000,
GeneralAndAdministrativeExpense,3791000.000,4314000.000,5442000.000,8647000.000,12548000.000,13126000.000,15428000.000,15306000.000,22627000.000,26848000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,0.000,
GoodwillImpairmentLoss,,,,0.000,719000.000,,,,0.000,
GoodwillTranslationAdjustments,,,,,,,,,-674000.000,
GrossProfit,43124000.000,56103000.000,90448000.000,106073000.000,118940000.000,167352000.000,216312000.000,221960000.000,205694000.000,255678000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,20543000.000,33698000.000,57551000.000,61229000.000,57519000.000,103092000.000,140109000.000,138820000.000,112917000.000,147598000.000
IncomeTaxExpenseBenefit,6669000.000,10846000.000,19008000.000,19724000.000,18455000.000,33969000.000,45668000.000,48839000.000,38607000.000,51162000.000
IncomeTaxesPaid,,,32000.000,,9707000.000,,,,6205000.000,
IncreaseDecreaseInAccountsPayable,,,1985000.000,,-384000.000,,,,6272000.000,
IncreaseDecreaseInAccountsReceivable,,,13557000.000,,-8718000.000,,,,8838000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,5643000.000,,,,18486000.000,
IncreaseDecreaseInDepositsOutstanding,,,-4000.000,,0.000,,,,-437000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-6519000.000,,-15211000.000,,,,-2175000.000,
IncreaseDecreaseInIncomeTaxes,,,17556000.000,,,,,,,
IncreaseDecreaseInInventories,,,298000.000,,-4637000.000,,,,-893000.000,
IncreaseDecreaseInOtherAccruedLiabilities,,,-13000.000,,538000.000,,,,-837000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,,120000.000,,-68000.000,,,,43000.000,
IncreaseDecreaseInPrepaidExpense,,,272000.000,,198000.000,,,,1114000.000,
IncreaseDecreaseInPrepaidTaxes,,,-760000.000,,0.000,,,,,
IncreaseDecreaseInRoyaltiesPayable,,,,,,,,,778000.000,
InterestAndOtherIncome,,98000.000,216000.000,218000.000,-342000.000,20000.000,-1976000.000,2548000.000,51000.000,-226000.000
InterestPaid,,,7000.000,,182000.000,,,,152000.000,
NetCashProvidedByUsedInFinancingActivities,,,-26651000.000,,4183000.000,,,,-12557000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-26651000.000,,4183000.000,,,,-12557000.000,
NetCashProvidedByUsedInInvestingActivities,,,-39137000.000,,-50755000.000,,,,-7924000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-39137000.000,,-50755000.000,,,,-7924000.000,
NetCashProvidedByUsedInOperatingActivities,,,40910000.000,,41452000.000,,,,106074000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,40910000.000,,41452000.000,,,,106074000.000,
NetIncomeLoss,13874000.000,22852000.000,38543000.000,41505000.000,39064000.000,69123000.000,94441000.000,89981000.000,74310000.000,96436000.000
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,,,50315000.000,,,,,
OperatingExpenses,22701000.000,22503000.000,33113000.000,45062000.000,60591000.000,64280000.000,74227000.000,85628000.000,92674000.000,107914000.000
OperatingIncomeLoss,20423000.000,33600000.000,57335000.000,61011000.000,58349000.000,103072000.000,142085000.000,136332000.000,113020000.000,147764000.000
OtherAssetImpairmentCharges,,,,,719000.000,0.000,0.000,,0.000,0.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,-1189000.000,,,,-1237000.000,1479000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,37870000.000,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,-5000.000,,,,6000.000,31000.000
PaymentsForRepurchaseOfCommonStock,,,28987000.000,,0.000,,,,,
PaymentsOfDividendsCommonStock,,,,,,,,,18110000.000,
PaymentsToAcquireBusinessesGross,,,,,50803000.000,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,46692000.000,,,,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,302000.000,,562000.000,,,,2252000.000,
PaymentsToAcquireShortTermInvestments,,,71074000.000,,33539000.000,,,,21233000.000,
ProceedsFromSaleOfShortTermInvestments,,,32235000.000,,30038000.000,,,,15124000.000,
RepaymentsOfMediumTermNotes,,,,,304000.000,,,,291000.000,
RepaymentsOfOtherLongTermDebt,,,,,119000.000,,,,116000.000,
ResearchAndDevelopmentExpense,3891000.000,4176000.000,5665000.000,8485000.000,10793000.000,12240000.000,17094000.000,19603000.000,19929000.000,22008000.000
Revenues,45980000.000,59821000.000,95968000.000,112452000.000,135129000.000,184573000.000,236346000.000,242881000.000,227104000.000,278830000.000
SalesRevenueNet,45980000.000,59821000.000,95968000.000,112452000.000,135129000.000,184573000.000,236346000.000,242881000.000,227104000.000,278830000.000
SellingAndMarketingExpense,14746000.000,13733000.000,21716000.000,27609000.000,35461000.000,37900000.000,40710000.000,38785000.000,47067000.000,56792000.000
ShareBasedCompensation,,,2296000.000,3717000.000,6148000.000,6531000.000,7806000.000,8268000.000,8696000.000,8773000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,14150.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesPurchasedForAward,,,,,202750.000,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,26.470,,,,54.220,
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,,,666203.000,,,,417201.000,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,,,,1026000.000,,,,1164000.000,
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,1738000.000,,,,7026000.000,
StockRepurchasedDuringPeriodValue,,,,,0.000,,,,0.000,
TaxBenefitFromStockOptionsExercised,,,1380000.000,,,,,,,
TaxBenefitFromStockOptionsExercised1,,,,,1991000.000,,,,,
UndistributedEarnings,,,,,24313000.000,54123000.000,94441000.000,,56025000.000,78010000.000
UndistributedEarningsAllocatedToParticipatingSecurities,,,,,23878000.000,53172000.000,92106000.000,,54593000.000,76009000.000
WeightedAverageNumberOfDilutedSharesOutstanding,65464000.000,66023000.000,66471000.000,64113000.000,60271000.000,61498000.000,62084000.000,-122406000.000,61822000.000,62451000.000
WeightedAverageNumberOfSharesOutstandingBasic,62034000.000,62492000.000,63491000.000,61112000.000,57857000.000,58938000.000,58890000.000,-117069000.000,59141000.000,59686000.000
