,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableCurrent,76169.000,927000.000,1442000.000,1750000.000,1897000.000,1930000.000,2279000.000,1974000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,106932.000,,,102000.000,,,,113000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-37000.000,-13000.000,-8000.000,-1000.000,-6000.000,-1000.000,-3000.000
AdditionalPaidInCapital,76106173.000,76546000.000,76733000.000,77149000.000,77417000.000,77731000.000,86140000.000,91816000.000
Assets,34199262.000,30514000.000,27152000.000,29231000.000,25109000.000,20630000.000,22140000.000,23046000.000
AssetsCurrent,34181176.000,30330000.000,26954000.000,28985000.000,24762000.000,19899000.000,21801000.000,22714000.000
AssetsFairValueDisclosure,,29859000.000,26622000.000,,7603000.000,14226000.000,8185000.000,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,37000.000,13000.000,8000.000,1000.000,6000.000,1000.000,3000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,18304000.000,18619000.000,14706000.000,7604000.000,8681000.000,1653000.000,2897000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,18267000.000,18606000.000,14698000.000,7603000.000,8675000.000,1652000.000,2894000.000
CashAndCashEquivalentsAtCarryingValue,33513394.000,11619000.000,8016000.000,13978000.000,16362000.000,10195000.000,19250000.000,18830000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,4.240,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,56603.000,,,,
ClassOfWarrantOrRightOutstanding,,62000.000,62000.000,118603.000,118603.000,118603.000,1843603.000,
CommitmentsAndContingencies,,,,0.000,,,,0.000
CommonStockCapitalSharesReservedForFutureIssuance,,1358750.000,1358750.000,1408353.000,2606853.000,2605353.000,4328853.000,12523432.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,8855114.000,8855114.000,8855114.000,8862114.000,8863614.000,8865114.000,10742387.000,12946018.000
CommonStockSharesOutstanding,8855114.000,8855114.000,8855114.000,8862114.000,8863614.000,8865114.000,10742387.000,12946018.000
CommonStockValue,8855.000,9000.000,9000.000,9000.000,9000.000,9000.000,11000.000,13000.000
