,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2015-02-28,2015-05-31,2015-08-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,48898.000,,,1009.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,,67680.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2547074.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,501991.000,,,,117750.000,,,49936.000,,
CostOfGoodsSold,189529.000,2221184.000,1574344.000,4345591.000,292618.000,371921.000,2833008.000,12900.000,49175.000,520587.000
DebtInstrumentIncreaseAccruedInterest,,,,,5885.000,,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,,,3107.000,,,
Depreciation,116415.000,117177.000,104743.000,105284.000,105778.000,106317.000,106039.000,104741.000,99682.000,95983.000
DepreciationAndAmortization,132757.000,,,,110829.000,,,109788.000,,
DerivativeGainLossOnDerivativeNet,,,,,,,,0.000,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,0.000,
DividendsPreferredStock,,,,,,,,48548.000,,
EarningsPerShareBasicAndDiluted,-0.210,-0.210,-0.190,-0.210,-0.180,-0.180,-0.180,0.010,-0.080,-0.060
ForeignCurrencyTransactionLossBeforeTax,-64698.000,,,,-79786.000,,,-100305.000,,
GrossProfit,20581.000,107170.000,172860.000,238678.000,85861.000,67484.000,-432361.000,871419.000,-28835.000,60895.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1391332.000,-1491811.000,-1319748.000,-1448774.000,-1481441.000,-1566842.000,-2031094.000,55940.000,-905142.000,-723980.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,,,,-626362.000
IncomeTaxesPaid,0.000,,,,0.000,0.000,0.000,0.000,,
IncreaseDecreaseInAccountsPayable,,,,,,,,255624.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,335935.000,,,,-902276.000,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,-11420.000,,
IncreaseDecreaseInCustomerDeposits,418596.000,,,,919.000,,,-12294.000,,
IncreaseDecreaseInDeferredCharges,,,,,-17798.000,,,,,
IncreaseDecreaseInInterestPayableNet,,,,,46003.000,,,44901.000,,
IncreaseDecreaseInInventories,-596686.000,,,,265599.000,,,4068.000,,
IncreaseDecreaseInPrepaidExpense,8048.000,,,,28217.000,,,14257.000,,
