,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,3000.000,,,,,7594.000,8596.000,32562.000,51628.000,86070.000,76689.000,92024.000
AccountsPayableCurrent,,,,5650.000,9790.000,,,,,,,
AccountsPayableTradeCurrent,,4000.000,6800.000,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,10000.000,,,,
AdditionalPaidInCapital,,,,9994.000,9994.000,-178736.000,-253626.000,50032.000,50032.000,129727.000,129727.000,129727.000
AdditionalPaidInCapitalCommonStock,9995.000,9995.000,9994.000,,,,,,,,,
Assets,2392.000,4.000,84.000,354.000,450.000,0.000,0.000,20322.000,8072.000,447375.000,461978.000,562889.000
AssetsCurrent,2392.000,4.000,84.000,354.000,450.000,,,,,111217.000,78370.000,80531.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,,,3482.000,3482.000,3482.000,3482.000,3482.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,,,3482.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,,,,682.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,3900.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesLongTermDebt,,,,,,,,-1100.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,682.000,682.000,682.000,682.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,3900.000,3900.000,3900.000,3900.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,,,,,,,,,-1100.000,1100.000,1100.000,1100.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,3482.000,3482.000,3482.000,3482.000
CashAndCashEquivalentsAtCarryingValue,2132.000,4.000,84.000,354.000,450.000,,,9822.000,7186.000,51567.000,4515.000,3016.000
