,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,230296.000,298994.000,333497.000,410219.000,459607.000,421597.000,498611.000,584163.000,639171.000,484260.000,517699.000,571517.000,623839.000,622129.000,660906.000,714659.000,753840.000,349849.000,352264.000
AccountsPayableOtherCurrent,157988.000,158006.000,83006.000,83006.000,,238085.000,238085.000,241225.000,241225.000,241922.000,241922.000,241915.000,241915.000,242612.000,243128.000,242827.000,242827.000,263033.000,290532.000
AccountsPayableRelatedPartiesCurrent,336986.000,351310.000,303632.000,330693.000,360424.000,190765.000,220765.000,250765.000,280765.000,296265.000,325765.000,355765.000,385765.000,412656.000,440156.000,469156.000,496656.000,1111754.000,1166799.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-41525.000,-41676.000,-41870.000,-42064.000,-42258.000,-42453.000,-42647.000,42841.000,43035.000,-43229.000,-43413.000,-43598.000,-43642.000,43683.000,43683.000,43683.000,43683.000,43683.000,
AdditionalPaidInCapital,11455338.000,11903279.000,12120770.000,12225811.000,12380124.000,12415639.000,12461256.000,12530457.000,12582399.000,12716630.000,12760347.000,12768956.000,12773244.000,14353628.000,14399239.000,14422065.000,14408926.000,14095430.000,14176591.000
Assets,5631.000,2278.000,2813.000,2619.000,3262.000,1230.000,1036.000,842.000,1267.000,1077.000,25286.000,165.000,16954.000,7851.000,2767.000,1799.000,20154.000,14305.000,32371.000
AssetsCurrent,3634.000,782.000,,,837.000,,,,619.000,623.000,25016.000,80.000,16913.000,7851.000,2767.000,1799.000,20154.000,14305.000,32371.000
AssetsNet,,,,,,,,,648.000,,,,,,,,,,
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,1647.000,1496.000,1813.000,1619.000,1425.000,1230.000,1036.000,842.000,,454.000,270.000,85.000,41.000,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,,0.986,,,,,,,,,,,,,,,,,
Cash,2836.000,782.000,,,837.000,,,,619.000,623.000,25016.000,80.000,16913.000,7851.000,2767.000,1799.000,20154.000,14305.000,26407.000
CashAndCashEquivalentsAtCarryingValue,2836.000,782.000,,0.000,837.000,,,,619.000,623.000,25016.000,80.000,16913.000,7851.000,2767.000,1799.000,20154.000,14305.000,26407.000
