,2011-12-31,2012-03-31,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,913859.000,1010867.000,990147.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,990147.000
AccountsPayableCurrentAndNoncurrent,,,1591.000
AccountsReceivableNetCurrent,343.000,,
AccruedPayrollTaxesCurrentAndNoncurrent,,,166868.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,226482.000
AdditionalPaidInCapital,5700605.000,5704355.000,5767406.000
Assets,141737.000,140130.000,203.000
AssetsCurrent,101737.000,100130.000,203.000
CashAndCashEquivalentsAtCarryingValue,745.000,17.000,203.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,5000000000.000,5000000000.000,5000000000.000
CommonStockSharesIssued,301749.000,318794.000,335527.000
CommonStockSharesOutstanding,301749.000,318794.000,335527.000
CommonStockValue,3.000,3.000,3.000
ConvertibleLongTermNotesPayable,,,71534.000
ConvertibleNotesPayable,,,1385932.000
ConvertibleNotesPayableCurrent,1287569.000,1287569.000,1285932.000
IntangibleAssetsNetExcludingGoodwill,40000.000,40000.000,
InventoryNet,86649.000,86113.000,
Liabilities,,,2546796.000
LiabilitiesAndStockholdersEquity,141737.000,140130.000,203.000
LiabilitiesCurrent,2377351.000,2512609.000,2475262.000
LongTermDebtCurrent,,,-1285932.000
LongTermDebtNoncurrent,,,100000.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,85415.000
OtherShortTermBorrowings,175923.000,214173.000,199183.000
PreferredStockParOrStatedValuePerShare,,,0.000
PrepaidExpenseAndOtherAssetsCurrent,14000.000,14000.000,
RetainedEarningsAccumulatedDeficit,-7936233.000,-8076848.000,-8211305.000
SharesIssued,,,-2575059.000
StockholdersEquity,-2235614.000,-2372479.000,-2546593.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-2546593.000
TreasuryStockShares,1.000,1.000,1.000
TreasuryStockValue,0.000,0.000,0.000
