,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-67000.000,,,,-177000.000,,,,-126000.000,,,,-112000.000,,,,-229000.000,,-676000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,72000.000,,,,88000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,118000.000,,,,171000.000,,302000.000
AdvertisingExpense,85000.000,70000.000,50000.000,100000.000,57000.000,100000.000,101000.000,117000.000,103000.000,126000.000,148000.000,214000.000,91000.000,144000.000,151000.000,91000.000,233000.000,152000.000,129000.000,190000.000,245000.000
AllocatedShareBasedCompensationExpense,,,,,,,72000.000,,,,88000.000,,,,118000.000,,,,171000.000,,302000.000
AmortizationOfDeferredHedgeGains,,,,,,,,,,,,,-38000.000,,,,,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,,,,,,7000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,26000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,,,,3721000.000,3517000.000,3522000.000
AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,,,,,,,0.132,,,,0.124,,,,0.113,,,,0.100,,0.100
AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,,,,,,,0.066,,,,0.068,,,,0.078,,,,0.063,,0.066
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,0.000,,,,,,,,,206000.000,,320000.000,358000.000,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,,,,,,,,142000.000,,24000.000,,
BankOwnedLifeInsuranceIncome,36000.000,40000.000,19000.000,16000.000,20000.000,18000.000,13000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-112724000.000,,,,-56075000.000,,,,-1570000.000,,,,33702000.000,,,,38059000.000,,
ComprehensiveIncomeNetOfTax,,,1463000.000,754000.000,1586000.000,878000.000,546000.000,-1235000.000,-2363000.000,-4276000.000,2073000.000,1280000.000,179000.000,1106000.000,971000.000,-622000.000,871000.000,-1320000.000,3055000.000,1561000.000,2437000.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,,,,,,,,240000.000
DeferredCompensationArrangementWithIndividualSharesIssued,,,,,,,,,,,112542.000,,,,25437.000,,25437.000,,25437.000,,25437.000
DepreciationAmortizationAndAccretionNet,,,518000.000,,,,483000.000,,,,498000.000,,,,723000.000,,,,969000.000,,1175000.000
DepreciationAndAmortization,533000.000,527000.000,518000.000,506000.000,492000.000,490000.000,483000.000,472000.000,671000.000,479000.000,498000.000,571000.000,710000.000,603000.000,723000.000,732000.000,671000.000,954000.000,969000.000,796000.000,1175000.000
