,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2013-03-31
AcquisitionCosts,,,,,,1878.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,105180.000
AmortizationOfFinancingCosts,,,,,,5274.000
CommonStockDividendsPerShareDeclared,,,,,,0.140
DepreciationAndAmortization,,,,,,83804.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,,,,,46027.000
DividendsCommonStock,,,,,,182532.000
DividendsPreferredStockCash,,,,,,2865.000
EarningsPerShareBasicAndDiluted,-3.860,,,,,
GeneralAndAdministrativeExpense,77286.000,122692.000,-352542.000,0.000,,852537.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,-877389.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-6.130,17.630,,,0.020
IncomeLossFromEquityMethodInvestments,,,,,,20278.000
IncreaseDecreaseDueFromAffiliates,,,,,,411915.000
IncreaseDecreaseInAccruedLiabilities,,,,,,-119008.000
IncreaseDecreaseInDueToAffiliates,,,-424615.000,,,322933.000
IncreaseDecreaseInOtherOperatingAssets,,,-4573.000,,,
IncreaseDecreaseInPrepaidExpense,,,-67500.000,,,-85167.000
InterestCostsCapitalized,,,,,,0.000
InterestExpense,,,,,,37679.000
InterestPaid,,,,,,32041.000
NetCashProvidedByUsedInContinuingOperations,,,0.000,,,689668.000
NetCashProvidedByUsedInFinancingActivities,,,,,,642427.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,642427.000
NetCashProvidedByUsedInInvestingActivities,,,,,,87278.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,87278.000
NetCashProvidedByUsedInOperatingActivities,,,0.000,,,-40037.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,0.000,,,-40037.000
NetIncomeLoss,,,,,,33831.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-122692.000,352542.000,0.000,,30966.000
OperatingExpenses,,,,,,1050687.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,,,127771.000
PaymentsOfDividends,,,,,,97338.000
PreferredStockDividendsIncomeStatementImpact,,,,,,2865.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,,,87278.000
ProceedsFromIssuanceOfCommonStock,,,,,,698000.000
ProceedsFromIssuanceOfCommonStockDividendReinvestmentPlan,,,,,,13124.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,,,125000.000
ProfitLoss,-77286.000,,,,,
Revenues,,,,,,173298.000
SalesRevenueNet,,,,,,173298.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,,,,,,0.000
StockIssuedDuringPeriodSharesNewIssues,,,0.000,,,
StockIssuedDuringPeriodValueDividendReinvestmentPlan,,,,,,13124.000
StockIssuedDuringPeriodValueNewIssues,,,0.000,,,
TenantReimbursements,,,,,,45527.000
UnrealizedGainLossOnDerivatives,,,,,,6942.000
WeightedAverageNumberOfDilutedSharesOutstanding,20000.000,20000.000,20000.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,20000.000,20000.000,1272000.000
WeightedAverageNumberOfSharesOutstandingBasic,20000.000,20000.000,20000.000,,,
