,2011-03-31,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccretionExpense,,,,-4741000.000,4830000.000,4978000.000,14405000.000,4845000.000,4827000.000,4818000.000,4755000.000,4401000.000,3602000.000,3602000.000,3462000.000,3228000.000,3370000.000,3279000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,89000.000,,,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,991921000.000,,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,,,,944000.000,,,,1370000.000,,,,,,,,,,
AssetRetirementObligationForeignCurrencyTranslation,,,,924000.000,,,,-1165000.000,,,,,,,,,,
AssetRetirementObligationLiabilitiesIncurred,,,,1338000.000,,,,103000.000,,,,,,,,,,
AssetRetirementObligationLiabilitiesSettled,,,,701000.000,,,,56000.000,,,,,,,,,,
AssetRetirementObligationPeriodIncreaseDecrease,,,,-254000.000,,,,,,,,,,,,,,
AssetRetirementObligationRevisionOfEstimate,,,,4665000.000,,,,-92000.000,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,13128000.000,,,,2981000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-54935000.000,,,-114000.000,,,,4899000.000,,,,-19849000.000,,,,68311000.000,,
ComprehensiveIncomeNetOfTax,-92168000.000,106669000.000,32488000.000,7259000.000,-698053000.000,-733100000.000,-982077000.000,-74161000.000,227656000.000,1783000.000,-45272000.000,-70938000.000,-36202000.000,8868000.000,-42856000.000,-128408000.000,-176988000.000,-128111000.000
ContractualInterestExpenseOnPrepetitionLiabilitiesNotRecognizedInStatementOfOperations,,,,,,,,,,,,,,,,39388000.000,39485000.000,39413000.000
CostOfPurchasedOilAndGas,19743000.000,19557000.000,19954000.000,11937000.000,9337000.000,21254000.000,19513000.000,16518000.000,18679000.000,15114000.000,14529000.000,17192000.000,19514000.000,16599000.000,17071000.000,10783000.000,10761000.000,8319000.000
CostsAndExpenses,212980000.000,169770000.000,191912000.000,226766000.000,1143151000.000,699637000.000,1146342000.000,122577000.000,113775000.000,101041000.000,98853000.000,102840000.000,104496000.000,98714000.000,177944000.000,92708000.000,146171000.000,164274000.000
CostsIncurredAssetRetirementObligationIncurred,,,,-195000.000,,,,-556000.000,,,,,,,,,,
DebtIssuanceCosts,,,,,,,,,4100000.000,,,,,,,,,
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,,,,,,,,,,,,,,,2041000.000,12502000.000,8352000.000
DebtorReorganizationItemsNetGainLossOnRejectionOfLeasesAndOtherExecutoryContracts1,,,,,,,,,,,,,,,,-935000.000,-67538000.000,469000.000
DebtorReorganizationItemsOtherExpenseIncome,,,,,,,,,,,,,,,,-2314000.000,0.000,0.000
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,,,,,,,,,,,,,,,59983000.000,0.000,0.000
DeferredIncomeTaxExpenseBenefit,4024000.000,,,-25443000.000,,,,6596000.000,,,,2426000.000,,,,-1536000.000,,
DepreciationDepletionAndAmortization,,,,,,,,18256000.000,15265000.000,14390000.000,14701000.000,13955000.000,14659000.000,13969000.000,18543000.000,15289000.000,12854000.000,11650000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,-31369000.000,34837000.000,32733000.000,-6273000.000,-42033000.000,-16357000.000,43310000.000,80778000.000,27501000.000,101000.000,261000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,-14755000.000,-11287000.000,-11139000.000,-9750000.000,-7850000.000,-5121000.000,-7968000.000,-3763000.000,-5258000.000,-6538000.000,-5757000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,41097000.000,,0.000,,0.000,,,,,,,,,,
EarningsPerShareBasic,-0.420,0.630,0.170,-0.350,-3.960,-3.830,-5.690,-0.350,1.370,0.060,-0.160,-0.340,-0.210,0.130,-0.170,-0.660,-0.980,-0.690
EarningsPerShareDiluted,-0.420,0.610,0.170,-0.350,-3.960,-3.830,-5.690,-0.350,1.370,0.060,-0.160,-0.340,-0.210,0.130,-0.170,-0.660,-0.980,-0.690
EffectOfExchangeRateOnCashAndCashEquivalents,-720000.000,,,-140000.000,,,,303000.000,,,,731000.000,,,,5774000.000,,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,100000.000,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ExtinguishmentOfDebtGainLossNetOfTax,,,,1200000.000,,,,,,,,,,,,,,
