,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,,,,,,-4810.000
AdjustmentsToAdditionalPaidInCapitalOther,0.000,,,,,,
AmortizationOfDeferredLeasingFees,,,,,,,189554.000
CashAndCashEquivalentsPeriodIncreaseDecrease,623.000,,,,24571.000,,-329284.000
CostOfRevenue,,0.000,0.000,,,,
Depreciation,,,,,,,4810.000
DepreciationDepletionAndAmortization,,,,,377.000,,
EarningsPerShareBasic,0.000,,,,,,
EarningsPerShareBasicAndDiluted,,0.000,0.000,,-0.000,,-0.020
EffectOfExchangeRateOnCash,,,,,,,-1900.000
EmployeeBenefitsAndShareBasedCompensation,,,,,,,91948.000
FeesAndCommissions,,,,,,,-26843.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,-12774.000
GeneralAndAdministrativeExpense,5854.000,,,,10283.000,,
GrossProfit,,1300.000,0.000,,,,37659.000
IncreaseDecreaseInAccountsAndNotesReceivable,,,,,,,-114858.000
IncreaseDecreaseInClientFundsHeld,,,,,,,555639.000
IncreaseDecreaseInCustomerDeposits,,,,,,,-498196.000
IncreaseDecreaseInDueToRelatedParties,,,,,,,50000.000
IncreaseDecreaseInInventories,,,,,,,21109.000
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,-8608.000
IncreaseDecreaseInRegulatoryLiabilities,,,,,,,-10605.000
IntangibleAssetsArisingFromInsuranceContractsAcquiredInBusinessCombinationAdditions,,,,,,,20000.000
NetCashProvidedByUsedInFinancingActivities,3870.000,,,,30570.000,,194198.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3870.000,,,,30570.000,,194198.000
NetCashProvidedByUsedInInvestingActivities,0.000,,,,,,-20000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,,,-20000.000
NetCashProvidedByUsedInOperatingActivities,-3247.000,,,,-5999.000,,-501582.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3247.000,,,,-5999.000,,-501582.000
NetIncomeLoss,-3247.000,-2910.000,-9065.000,-26236.000,-6376.000,,-635168.000
OperatingExpenses,5854.000,4210.000,9065.000,,,,672827.000
OperatingIncomeLoss,-3247.000,-2910.000,-9065.000,-26236.000,-6376.000,,
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,,,,,,-86183.000
OtherComprehensiveIncomeLossBeforeTax,,,,,-6376.000,,-548985.000
OtherNonrecurringIncomeExpense,,4210.000,9065.000,,,,
OtherSalesRevenueNet,2607.000,,,,,,
PaymentsForRent,,,,,,,35203.000
ProceedsFromIssuanceOfCommonStock,,,,,26700.000,,194198.000
ProceedsFromLoans,3870.000,,,,3870.000,,
ProfessionalFees,,,,,,,38532.000
ProfitLoss,-3247.000,,,,,,
Revenues,2607.000,1300.000,0.000,0.000,3907.000,,245481.000
SalariesAndWages,,,,,,,395896.000
SalesRevenueGoodsNet,,1300.000,,,,,
SalesRevenueNet,2607.000,1300.000,0.000,0.000,3907.000,,254683.000
ShareBasedCompensation,,,,,,,91948.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,,,828247.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,1940000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,,,,,,,91948.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,,,,,1806963.000
StockIssuedDuringPeriodSharesNewIssues,,,,,,,320796.000
StockIssuedDuringPeriodSharesOther,0.000,,,,,8125772.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,1129711.000,
UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,,,,,,,12774.000
UtilitiesCosts,,,,,,,2991.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,7580109.000,,39439123.000
WeightedAverageNumberOfSharesOutstandingBasic,7000000.000,8153913.000,9670000.000,,,,
