,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-1236000.000,,,,1314000.000,,,,-1114000.000,,,,-867000.000,,,,-502000.000,,,,-1527000.000,,,,-727000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-181000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,5100000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,,,,-194743000.000,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,1481000.000,1460000.000,1461000.000,1457000.000,1457000.000,1404000.000,1404000.000,1398000.000,1396000.000,1338000.000,1363000.000,436000.000,172000.000,124000.000,214000.000,209000.000,177000.000,147000.000,169000.000,174000.000,172000.000,173000.000,172000.000,172000.000,172000.000
AssetImpairmentCharges,,,,,,,,,,-1097000.000,749000.000,,294000.000,316000.000,548000.000,3438000.000,609000.000,2721000.000,835000.000,-1658000.000,238000.000,1155000.000,-19000.000,-67000.000,494000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,6292000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,,,,,10956000.000,,,,,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherPercentageOfNonperformingAssets,,,,,0.251,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-236000.000,,,,1218000.000,,,,10616000.000,,,,7910000.000,,,,5329000.000,,,,12512000.000,,,,-27495000.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,,,,,,,,,,-1588000.000,,,,-3120000.000,,,,299000.000
CommonStockDividendsPerShareCashPaid,0.010,0.010,0.010,,0.010,0.010,0.010,,0.010,0.010,0.010,,0.050,0.070,0.070,,0.100,0.140,0.140,0.180,0.180,0.180,0.180,0.210,0.210
ComprehensiveIncomeNetOfTax,18493000.000,33275000.000,16211000.000,24461000.000,33108000.000,30710000.000,35993000.000,26824000.000,51859000.000,-8634000.000,26368000.000,23356000.000,38898000.000,48278000.000,35970000.000,38844000.000,40903000.000,43064000.000,38668000.000,35617000.000,53516000.000,37046000.000,46851000.000,42397000.000,49014000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,
Depreciation,1521000.000,,,,1471000.000,,,,1527000.000,,,,1742000.000,,,,1732000.000,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,,,,,1923000.000,,,,1769000.000
DividendsCash,,,,,,,,,-3828000.000,,,,,,,,,,,,,,,,
DividendsCommonStockCash,,,,,,,,,,,,,,,,,8000000.000,,,,14200000.000,28400000.000,,,16800000.000
DividendsPreferredStock,,4107000.000,4111000.000,,4117000.000,4121000.000,4123000.000,4127000.000,5184000.000,2067000.000,2434000.000,0.000,,,,,,,,,,,,,
EarningsPerShareBasic,0.230,0.260,0.280,0.290,0.320,0.330,0.330,0.300,0.300,0.350,0.380,0.410,0.390,0.440,0.450,0.450,0.450,0.570,0.470,0.510,0.580,0.440,0.580,0.610,0.610
EarningsPerShareDiluted,0.230,0.260,0.280,0.290,0.320,0.330,0.330,0.300,0.300,0.350,0.380,0.400,0.390,0.440,0.450,0.440,0.450,0.560,0.470,0.500,0.570,0.440,0.580,0.600,0.610
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.369,,,,0.364,,,,0.373,,,,0.329,,,,0.295
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,0.364,,,,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,647000.000,,,,,,,,,,,,,,,,,,,,
EquipmentExpense,2183000.000,2115000.000,2139000.000,2071000.000,2463000.000,2391000.000,2340000.000,2397000.000,2676000.000,2366000.000,2446000.000,2280000.000,2302000.000,2534000.000,2471000.000,2486000.000,2502000.000,2292000.000,3893000.000,1141000.000,2580000.000,2443000.000,2337000.000,2417000.000,2724000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,-234000.000,,,,-565000.000,,,,-69000.000,,,,-1227000.000,,,,-4395000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,234000.000,-37000.000,-5000.000,-482000.000,-565000.000,,-114000.000,,-69000.000,-11000.000,-63000.000,-2366000.000,-1227000.000,50000.000,,,-4395000.000,-1224000.000,17000.000,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,4317000.000,2905000.000,2642000.000,2630000.000,2489000.000,1971000.000,2094000.000,1785000.000,1738000.000,1981000.000,1712000.000,1920000.000,2154000.000,2277000.000,2261000.000,2104000.000,2260000.000,2244000.000,2403000.000,2180000.000,2589000.000,2763000.000,2288000.000,2072000.000,2520000.000
FeesAndCommissionsDepositorAccounts,1361000.000,1399000.000,1341000.000,1319000.000,1389000.000,1383000.000,1342000.000,1339000.000,1474000.000,1485000.000,1371000.000,1371000.000,1363000.000,1306000.000,1330000.000,1289000.000,1301000.000,1293000.000,1409000.000,1345000.000,1323000.000,1385000.000,1401000.000,1369000.000,1508000.000
FinancingReceivableAllowanceForCreditLossesProvisions,,10627000.000,8684000.000,,,,,,,,,,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesRecoveries,,5164000.000,-1372000.000,,,,,,,,,,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,,,,,,,,,,,,,2156000.000,1296000.000,,8418000.000,1179000.000,2897000.000,2062000.000,837000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,-26921000.000,30840000.000,,,,,,,,,,,,,,,2658000.000,3407000.000,,2329000.000,7633000.000,7903000.000,1038000.000,1759000.000
FinancingReceivableModificationsNumberOfContracts2,,,,,,,,,,,,,,,,,,,,,,,8.000,,2.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,,,,,,,,,,,,,,,18996000.000,,27683000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,,,,,,,,,,,,,,,,18996000.000,,27683000.000
FinancingReceivableModificationsSubsequentDefaultNumberOfContracts1,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,,495000000000.000,,,,,,,,,,,,,,,,,,,,
ForeclosedRealEstateExpense,,2262000.000,6120000.000,,4693000.000,7061000.000,1794000.000,1568000.000,623000.000,-264000.000,527000.000,-1121000.000,759000.000,-377000.000,-1011000.000,-675000.000,483000.000,-1786000.000,250000.000,,,,,,
GainLossOnSaleOfLoansAndLeases,,109000.000,,,-278000.000,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,6232000.000,5178000.000,8833000.000,888000.000,2215000.000,2374000.000,8652000.000,4785000.000,6292000.000,12177000.000,8688000.000,205000.000,5960000.000,506000.000,361000.000,-79000.000,-21000.000,-3332000.000,-16000.000,20000.000,-206000.000,1655000.000,1692000.000,1757000.000,-466000.000
GainLossOnSalesOfLoansNet,,,,,,,,,-567000.000,,,,128000.000,,,,596000.000,,,,102000.000,,,,
GainsLossesOnSalesOfOtherRealEstate,3605000.000,,,,712000.000,,,,-44000.000,,,,559000.000,,,,-154000.000,,,,,,,,219000.000
HeldToMaturitySecuritiesTransferredSecurityUnrealizedGainLoss,,,,,,,,,40500000.000,,,,,,,,,,,,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,395287000.000,332258000.000,,314179000.000,274757000.000,263967000.000,-575127000.000,244248000.000,219639000.000,216938000.000,-459673000.000,195365000.000,192196000.000,190744000.000,-388079000.000,175989000.000,169250000.000,160349000.000,-342643000.000,137405000.000,132946000.000,133221000.000,-272553000.000,118213.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,1449000.000,1656000.000,,1561000.000,2030000.000,2246000.000,3468000.000,1895000.000,1763000.000,1069000.000,872000.000,1520000.000,1348000.000,1552000.000,919000.000,1335000.000,1179000.000,1152000.000,331000.000,1207000.000,1020000.000,1160000.000,75000.000,1000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,33948000.000,35358000.000,40397000.000,42313000.000,45611000.000,46630000.000,48195000.000,43735000.000,45885000.000,46639000.000,51658000.000,49988000.000,49149000.000,55825000.000,58222000.000,56599000.000,57344000.000,54938000.000,50581000.000,58233000.000,68838000.000,47104000.000,61898000.000,64360000.000,69446000.000
IncomeTaxExpenseBenefit,11734000.000,10906000.000,14162000.000,14459000.000,16547000.000,16619000.000,17686000.000,15276000.000,16887000.000,16573000.000,19029000.000,17946000.000,17890000.000,20741000.000,22313000.000,21021000.000,21364000.000,9738000.000,12098000.000,16787000.000,22675000.000,12273000.000,15808000.000,16345000.000,20505000.000
IncomeTaxesPaid,21600000.000,,,,-20424000.000,,,,8562000.000,,,,12444000.000,,,,11884000.000,,,,4789000.000,,,,15896000.000
