,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-49000.000,,,,-136000.000,,,,-168000.000,,,,-208000.000,,,,-426000.000
AdvertisingExpense,830000.000,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,785000.000,919000.000,942000.000,1226000.000,1458000.000,1930000.000,2365000.000,2385000.000,3151000.000,3762000.000,3929000.000,4316000.000,4371000.000,4509000.000,5322000.000,5103000.000,5215000.000,4332000.000
AmortizationOfIntangibleAssets,103000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1108000.000,6176000.000,989000.000,394000.000,,,,,,,,,,,3902000.000,2881000.000,,1485000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,3027000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,12220000.000,,,,5927000.000,,,,1514000.000,,,,20773000.000,,,,22914000.000
ComprehensiveIncomeNetOfTax,1708000.000,-619000.000,805000.000,1348000.000,37000.000,-419000.000,1676000.000,3036000.000,25923000.000,3027000.000,3308000.000,4133000.000,5176000.000,5024000.000,3620000.000,4900000.000,5735000.000,21860000.000
CostOfRevenue,4634000.000,5795000.000,5924000.000,6415000.000,6526000.000,6846000.000,7175000.000,7421000.000,7521000.000,7964000.000,8157000.000,8762000.000,9002000.000,9416000.000,10092000.000,11288000.000,11677000.000,12294000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,1362000.000,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,-1086000.000,,,,-22559000.000
DepreciationDepletionAndAmortization,,2119000.000,,,,2805000.000,,,,3182000.000,,,,3834000.000,,,,4820000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLoss,362000.000,100000.000,100000.000,400000.000,,,,,,,,,,,,,,
