,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-06-30,2015-09-30,2016-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-3055.000,,,,-6604.000,,,,-1739.000,,,,,-1549.000
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,5.000,,,,,
AffordableHousingTaxCreditsAndOtherTaxBenefitsAmount,,,,,,,,,,,,,,,13882.000,10633.000
AmortizationOfDeferredHedgeGains,,,-40862.000,,,,0.000,,,,,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,,19556.000,,,,207809.000,,,,65070.000,,,,,-18023.000
AmortizationOfIntangibleAssets,,,44643.000,44643.000,44643.000,44643.000,44643.000,44643.000,44643.000,44643.000,44643.000,44643.000,14881.000,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,,,500.000,0.000
BankOwnedLifeInsuranceIncome,,,61332.000,,,,58082.000,,,,57773.000,,,,,39989.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,6950153.000,,,,-4324743.000,,,,34864361.000,,,,,12918094.000
CommonStockDividendsPerShareCashPaid,,,0.040,,,,0.050,,,,0.070,,,,,0.090
Communication,,,,,,,,,,,311137.000,293451.000,325405.000,353163.000,346385.000,351731.000
ComprehensiveIncomeNetOfTax,,,2537489.000,2819721.000,3844461.000,3786204.000,3484077.000,2760536.000,2483472.000,2143448.000,2642984.000,3338165.000,2831959.000,3372846.000,3155303.000,4159233.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,2690791.000,2975877.000,4211950.000,4083894.000,3768980.000,3189076.000,2739025.000,2230837.000,2659468.000,3459086.000,2877839.000,3423720.000,3196386.000,4202540.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,1419823.000,,,,,2363340.000
DepreciationAmortizationAndAccretionNet,,,468048.000,,,,514821.000,,,,687534.000,,,,,722952.000
DividendIncomeOperating,50933.000,37499.000,37500.000,64974.000,38500.000,50422.000,74435.000,69225.000,66500.000,67540.000,30000.000,22410.000,21000.000,41713.000,58513.000,45229.000
DividendsCommonStockCash,,,-240000.000,,,,453880.000,,,,742447.000,,,,,1069283.000
DividendsPreferredStock,,,-390000.000,,,,,,,,,,,,,
EarningsPerShareBasic,0.210,0.290,0.360,0.400,0.470,0.310,0.370,0.290,0.230,0.200,0.240,0.300,0.260,0.320,0.260,0.340
EarningsPerShareDiluted,0.190,0.250,0.300,0.330,0.370,0.250,0.330,0.290,0.230,0.230,0.240,0.300,0.260,0.320,0.260,0.340
EquipmentExpense,469139.000,,,,,,,,,,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,190570.000,75669.000,,,,,,,,,,,,,,
FeesAndCommissionsDepositorAccounts,424829.000,401035.000,414051.000,467565.000,458572.000,489830.000,451154.000,477660.000,510739.000,502373.000,470212.000,538579.000,559497.000,558790.000,598494.000,500139.000
