,2011-10-31,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,70285000.000,64115000.000,85720000.000,83976000.000,81621000.000,85340000.000,82097000.000,81608000.000,73602000.000,74636000.000,33308000.000,33497000.000,11079000.000,10284000.000,8826000.000,10045000.000,8708000.000,8453000.000,7613000.000,7578000.000,6963000.000,7035000.000
AccountsPayableOtherCurrentAndNoncurrent,,,,74090000.000,71572000.000,75257000.000,70582000.000,68818000.000,61415000.000,53506000.000,19744000.000,17884000.000,,,,,,,,,,
AccountsPayableTradeCurrentAndNoncurrent,,,,2900000.000,1595000.000,3275000.000,2302000.000,2393000.000,2313000.000,3242000.000,1657000.000,1394000.000,1333000.000,1641000.000,986000.000,1611000.000,1234000.000,837000.000,707000.000,642000.000,530000.000,619000.000
AccountsReceivableGross,,,,,,,,,,,,,10436000.000,11709000.000,11404000.000,9876000.000,8475000.000,7705000.000,7856000.000,7397000.000,7576000.000,6727000.000
AccountsReceivableNet,24597000.000,22235000.000,40599000.000,52961000.000,46947000.000,47310000.000,51698000.000,41208000.000,36079000.000,43497000.000,,14026000.000,9982000.000,11265000.000,10933000.000,9535000.000,8053000.000,7271000.000,7404000.000,6950000.000,7190000.000,6379000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,2650000.000,4398000.000,1897000.000,3872000.000,4358000.000,5058000.000,,2588000.000,3557000.000,1518000.000,1142000.000,1852000.000,2378000.000,1242000.000,1998000.000,2031000.000,1790000.000,1448000.000,1669000.000
AccumulatedCapitalizedInterestCosts,,,,,,3959000.000,,,,3959000.000,,,,3957000.000,,,,3956000.000,,,,4039000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-27522000.000,27986000.000,27950000.000,28458000.000,28871000.000,27731000.000,28068000.000,28603000.000,29128000.000,23585000.000,23335000.000,23333000.000,23690000.000,24043000.000,23007000.000,23380000.000,23743000.000,24098000.000,23493000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,1662000.000,,,,2389000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-9140000.000,-9140000.000,-12298000.000,-12298000.000,-12298000.000,-11564000.000,-11564000.000,-11564000.000,-11564000.000,-9175000.000,-9175000.000,-9175000.000,-9175000.000,-10833000.000,-10833000.000,-10833000.000,-10833000.000,-11101000.000,-11101000.000,-11101000.000,-11101000.000,-9240000.000
AdditionalPaidInCapitalCommonStock,46100000.000,46100000.000,46100000.000,46100000.000,46100000.000,46100000.000,46100000.000,46100000.000,46220000.000,46264000.000,50537000.000,50537000.000,50537000.000,50538000.000,50553000.000,50553000.000,50553000.000,50553000.000,50608000.000,50643000.000,50693000.000,50694000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,454000.000,444000.000,471000.000,341000.000,422000.000,434000.000,452000.000,447000.000,386000.000,348000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,2000000.000,,2000000.000,700000.000,700000.000,,,,,,,,,,,,
