,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-01-26,2013-04-27,2013-07-27,2013-10-26,2014-01-25,2014-04-26,2014-07-26,2014-11-01,2015-01-31,2015-08-01
AccountsPayableOtherCurrent,6530.000,3194.000,7019.000,9592.000,4358.000,38888.000,22040.000,32289.000,37672.000,45376.000,18943.000,25306.000,16779.000,50408.000,23263.000,54910.000
AccountsPayableTradeCurrent,117278.000,99284.000,106755.000,163168.000,133225.000,77424.000,172916.000,115685.000,68419.000,90563.000,77909.000,111882.000,87784.000,92446.000,66722.000,86891.000
AccountsReceivableNetCurrent,735029.000,907576.000,1203175.000,1112833.000,1416441.000,1347983.000,997350.000,980109.000,1199651.000,1049651.000,908886.000,1057945.000,1084266.000,1495707.000,1410385.000,1387270.000
AccruedIncomeTaxesCurrent,193085.000,172010.000,140800.000,0.000,20982.000,33350.000,86350.000,38491.000,67591.000,54950.000,74050.000,0.000,0.000,20313.000,178303.000,231455.000
AccruedProfessionalFeesCurrent,65495.000,85925.000,49310.000,45925.000,67867.000,98879.000,23000.000,46000.000,62000.000,96540.000,72875.000,27375.000,50000.000,38357.000,85071.000,35000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,29375.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2219066.000,2010575.000,2045891.000,2081562.000,2117396.000,2153786.000,2190161.000,2226895.000,2263800.000,2294403.000,2328224.000,2365506.000,2399869.000,2377080.000,2411000.000,2478590.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,-113110.000,-74639.000,24770.000,89137.000,103773.000,123532.000,186091.000,40859.000,82300.000,44704.000,124581.000,115567.000,81308.000,126387.000,76675.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxDebtSecurities,-784.000,,,,,,,,,,,,,,,
AdditionalPaidInCapital,272695.000,272695.000,272695.000,272695.000,272695.000,272695.000,272695.000,272695.000,272695.000,272695.000,272695.000,272695.000,272695.000,272695.000,272695.000,272695.000
Assets,11913632.000,12024171.000,12060934.000,12322209.000,12769831.000,13211543.000,12831163.000,13236641.000,13256882.000,13569409.000,13430906.000,13863561.000,14075731.000,14716217.000,15042210.000,15923220.000
AssetsCurrent,11055562.000,11204381.000,11276460.000,11564786.000,12043665.000,12447863.000,12053428.000,12489874.000,12532936.000,12485488.000,12331267.000,12785487.000,13027089.000,13691431.000,14038177.000,14880928.000
AvailableForSaleSecuritiesAmortizedCost,,7818886.000,,,,7348056.000,,,,6816740.000,,,,7866133.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,2725140.000,,,,,,,,1590834.000,,,,1080239.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,2697472.000,,,,,,,,1668656.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,3663570.000,,,,,,,,2589371.000,,,,2962792.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,3586008.000,,,,,,,,2631254.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,,,254500.000,,,,248982.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,,,253700.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,6492560.000,,,,,,,,4958400.000,,,,4537213.000,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,103850.000,,,,,,,,523695.000,,,,245200.000,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,99000.000,,,,,,,,514285.000,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,6382480.000,,,,,,,,5067895.000,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,200780.000,,,,80133.000,,,,10858.000,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,2343.000,,,,253088.000,,,,148024.000,,,,,,
BuildingsAndImprovementsGross,606244.000,532978.000,532978.000,532978.000,532978.000,578553.000,646445.000,582747.000,668319.000,935176.000,958995.000,963174.000,966177.000,980398.000,985944.000,993441.000
CashAndCashEquivalentsAtCarryingValue,1752846.000,1751489.000,1565062.000,1594611.000,1792822.000,2834374.000,1976669.000,1928736.000,4239193.000,3446819.000,3280705.000,3411459.000,3165132.000,3259372.000,3716297.000,2842009.000
CommonStockParOrStatedValuePerShare,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250
CommonStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
CommonStockSharesIssued,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
CommonStockValue,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
DeferredIncomeTaxLiabilities,86620.000,0.000,,,,,,,,,,,,,,
DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,,,,59779.000,104509.000,107151.000,120323.000,162029.000,66362.000,22690.000,0.000,44180.000,38655.000,27380.000,53979.000,22195.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,114574.000,,,,182082.000,,,,72903.000,,
DeferredTaxAssetsGross,,,,,,49267.000,,,,78296.000,,,,51829.000,,
DeferredTaxAssetsGrossCurrent,,42761.000,9302.000,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,-107151.000,,,,-22690.000,,,,-27380.000,,
DeferredTaxAssetsNetCurrent,,,,0.000,,0.000,,,,,4777.000,41479.000,40279.000,54563.000,51629.000,61846.000
DeferredTaxLiabilities,,,,,,156418.000,,,,100986.000,,,,79209.000,,
DepositAssets,2837.000,2837.000,2837.000,2837.000,2837.000,29621.000,10837.000,2837.000,2837.000,22671.000,2837.000,2837.000,2837.000,2837.000,2837.000,2837.000
EmployeeRelatedLiabilitiesCurrent,113524.000,177230.000,90668.000,128479.000,158282.000,213800.000,94351.000,142365.000,179811.000,199721.000,52399.000,132158.000,121004.000,314657.000,159250.000,238696.000
FairValueConcentrationOfRiskAccountsReceivable,,,,,,687785.000,,,,814189.000,,,,1129651.000,,
FairValueConcentrationOfRiskCashAndCashEquivalents,,,,,,1525000.000,,,,2915600.000,,,,2714500.000,,
FinancialInstrumentsOwnedCorporateEquitiesAtFairValue,,,,,,,,,,6953906.000,,,,8001647.000,,
FixturesAndEquipmentGross,,2137276.000,2137276.000,2145896.000,2150473.000,2152018.000,,,,,,,,,,
FurnitureAndFixturesGross,17712.000,,,,,,,,,,,,,,,
InterestReceivableCurrent,60434.000,87482.000,80878.000,79620.000,79286.000,65115.000,70948.000,81649.000,52247.000,55680.000,67453.000,53788.000,62271.000,,,
InventoryFinishedGoods,658211.000,110776.000,106297.000,118575.000,126608.000,184579.000,228484.000,221486.000,238266.000,291352.000,287766.000,322265.000,280870.000,131977.000,117695.000,164346.000
InventoryGross,,756721.000,726072.000,809940.000,864811.000,652533.000,807651.000,782913.000,842228.000,954817.000,943186.000,1056260.000,920584.000,858253.000,765245.000,1068572.000
InventoryRawMaterialsAndSupplies,,336176.000,341517.000,389907.000,317483.000,340694.000,364535.000,348760.000,303916.000,345494.000,387879.000,502804.000,418885.000,441138.000,427021.000,400875.000
InventoryWorkInProcess,,309769.000,278258.000,301458.000,420720.000,127260.000,214632.000,212667.000,300046.000,317971.000,267541.000,231191.000,220829.000,285138.000,220529.000,503351.000
