,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdditionsToNoncurrentAssets,,373533000.000,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,984000.000,695000.000,,2210000.000
AmortizationOfFinancingCosts,4480000.000,4672000.000,6965000.000,7082000.000
AmortizationOfIntangibleAssets,,23800000.000,68900000.000,80000000.000
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,74817000.000,-184973000.000,
BusinessAcquisitionsProFormaRevenue,,1514223000.000,2142962000.000,
BusinessCombinationIntegrationRelatedCosts,,,,6100000.000
CapitalLeaseObligationsIncurred,11400000.000,1900000.000,,
CapitalLeasesIncomeStatementAmortizationExpense,152000.000,723000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,4000.000,3230000.000,1516000.000,3189000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-81000.000,0.000,0.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,0.000,0.000,,
ComprehensiveIncomeNetOfTax,295642000.000,66439000.000,-151680000.000,120182000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,6975000.000,13164000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-91637000.000,229644000.000
CostsAndExpenses,1248979000.000,1184108000.000,2124024000.000,2781226000.000
CostsAndExpensesRelatedParty,1806000.000,,,
DebtInstrumentRedemptionPricePercentage,,,,1.010
DeferredFederalIncomeTaxExpenseBenefit,,158000.000,-2024000.000,-2128000.000
DeferredIncomeTaxExpenseBenefit,0.000,176000.000,-2260000.000,-2376000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,18000.000,-236000.000,-248000.000
Depreciation,54300000.000,66200000.000,99700000.000,122500000.000
DepreciationAndAmortization,77435000.000,90029000.000,168617000.000,202543000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,-6834000.000,-4390000.000,0.000,0.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,-20452000.000,31940000.000,-28764000.000,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,0.000,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,131064000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,-81000.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,0.000,0.000,0.000,
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,202366000.000,
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,,131101000.000,,
DividendsPreferredStockPaidinkind,,,23583000.000,42552000.000
EquityMethodInvestmentDividendsOrDistributions,4448000.000,7200000.000,7400000.000,5264000.000
EquityMethodInvestmentNetSalesProceeds,,0.000,0.000,
EquityMethodInvestmentRealizedGainLossOnDisposal,,0.000,,
ExtinguishmentOfDebtGainLossNetOfTax,-19574000.000,0.000,-26601000.000,
GainLossOnDerivativeInstrumentsNetPretax,-20452000.000,31940000.000,-28764000.000,
GainLossOnDispositionOfAssets,,,-1519000.000,
GainLossOnDispositionOfAssets1,,,,47381000.000
GainLossOnDispositionOfProperty,256272000.000,,,
GainLossOnSaleOfDerivatives,,,,-9960000.000
GainLossOnSaleOfEquityInvestments,,0.000,,
GainsLossesOnExtinguishmentOfDebt,,,,0.000
GainsLossesOnSalesOfAssets,256272000.000,,,
GasGatheringTransportationMarketingAndProcessingRevenue,,66287000.000,164874000.000,200787000.000
GeneralAndAdministrativeExpense,36357000.000,47206000.000,60856000.000,73943000.000
GoodwillAcquiredDuringPeriod,,319300000.000,,
GoodwillImpairmentLoss,,0.000,43866000.000,0.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperations,288889000.000,62049000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,68235000.000,-93897000.000,227268000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,295478000.000,68059000.000,-91637000.000,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnit,5.220,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitDiluted,5.220,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-81000.000,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnit,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,0.000,,,
IncomeLossFromEquityMethodInvestments,5025000.000,6323000.000,-4736000.000,-14007000.000
