,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentOfWarrantsGrantedForServices,67000.000,0.000,,120000.000,-876000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,0.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,738000.000,408000.000,299000.000,592000.000,500000.000
AdjustmentsToAdditionalPaidInCapitalStockSplit,,114000.000,,,
AdvertisingExpense,,,,193000.000,200000.000
AllocatedShareBasedCompensationExpense,,408000.000,299000.000,592000.000,500000.000
AmortizationOfIntangibleAssets,,,,175000.000,141000.000
AssetImpairmentCharges,,,,,2440000.000
BusinessCombinationAcquisitionRelatedCosts,,,,333000.000,222000.000
BusinessCombinationConsiderationTransferred1,,,,8486000.000,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,7138000.000,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,3906000.000,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentConsiderationTransferred,,,,51000.000,
CapitalizedComputerSoftwareAmortization,,,,432000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-3197000.000,-610000.000,-4498000.000,-5187000.000,1609000.000
CostOfServices,44145000.000,30791000.000,23550000.000,,
CurrentIncomeTaxExpenseBenefit,,27000.000,18000.000,12000.000,16000.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,1760000.000,11385000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,,0.030,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,0.025,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,347000.000
DeferredIncomeTaxExpenseBenefit,614000.000,4000.000,7000.000,58000.000,
DefinedContributionPlanCostRecognized,,107000.000,98000.000,109000.000,17000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.035,0.035,0.035,0.035
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,1.000,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,1.000,1.000,1.000
Depreciation,,750000.000,667000.000,691000.000,
DepreciationAndAmortization,,,,,1064000.000
DepreciationAndAmortizationDiscontinuedOperations,,,,,404000.000
DepreciationDepletionAndAmortization,792000.000,878000.000,795000.000,866000.000,1064000.000
DerivativeGainLossOnDerivativeNet,,,,,876000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,-793000.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,1052000.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,19820000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,19027000.000
EarningsPerShareBasic,-0.430,,,,
EarningsPerShareBasicAndDiluted,,-0.540,-0.660,-1.050,
EarningsPerShareDiluted,-0.430,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340
FacilityMembershipAndOperationsCosts,,,,,1477000.000
FairValueAdjustmentOfWarrants,,,,120.000,2735000.000
GainLossOnDispositionOfAssets,,,,108000.000,
GainLossOnDispositionOfAssets1,,,,108000.000,
