,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,87500000.000,95600000.000,98900000.000,133400000.000,88900000.000,119700000.000,132200000.000,135600000.000,111700000.000,103100000.000,107300000.000,89400000.000,111300000.000,105100000.000,132700000.000,135600000.000,111800000.000,123700000.000,144600000.000,127400000.000,118400000.000,142500000.000,134300000.000,105900000.000,120300000.000
AccountsReceivableNetCurrent,165600000.000,180000000.000,178600000.000,179400000.000,176000000.000,194800000.000,193800000.000,199000000.000,148100000.000,148300000.000,153400000.000,145600000.000,165600000.000,162000000.000,174100000.000,159800000.000,160700000.000,150000000.000,160200000.000,154900000.000,138500000.000,157500000.000,172200000.000,178600000.000,173200000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-2275500000.000,,,,2429000000.000,,,,2345600000.000,,,,2531000000.000,,,,2313700000.000,,,,2425800000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,208800000.000,,,,209600000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,100000.000,,,,100000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-158800000.000,-153400000.000,-152100000.000,-208900000.000,-207500000.000,-204800000.000,-202500000.000,-209700000.000,-207100000.000,-198100000.000,-173300000.000,-133300000.000,-131500000.000,-130900000.000,-129700000.000,-173900000.000,-172500000.000,-166500000.000,-165100000.000,-171000000.000,-169500000.000,-168000000.000,-166600000.000,-90300000.000,-155600000.000
AdditionalPaidInCapital,,,,,,,,,,,,2590600000.000,2587500000.000,2587500000.000,2584700000.000,2582900000.000,2581200000.000,2579100000.000,2577600000.000,2576000000.000,2574100000.000,2569600000.000,2573300000.000,2570900000.000,2570100000.000
AdditionalPaidInCapitalCommonStock,2599800000.000,2597700000.000,2586300000.000,2584600000.000,2584200000.000,2582100000.000,2587500000.000,2590900000.000,2595400000.000,2593700000.000,2592100000.000,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,12400000.000,11800000.000,12400000.000,11600000.000,12200000.000,12200000.000,13100000.000,13300000.000,12400000.000,13400000.000,13000000.000,12200000.000,12200000.000,11500000.000,12800000.000,12400000.000,11600000.000,10500000.000,10900000.000,12400000.000,12400000.000,11900000.000,9800000.000,9900000.000,9500000.000
AssetRetirementObligation,,,,5400000.000,,,,7100000.000,,,,8500000.000,,,,9100000.000,,,,4800000.000,,,,1800000.000,
Assets,2636200000.000,2658500000.000,2683800000.000,2714700000.000,2657900000.000,2702700000.000,2752300000.000,2872400000.000,2151500000.000,2145400000.000,2551700000.000,2107300000.000,2101500000.000,2176900000.000,1952600000.000,1819700000.000,1733000000.000,1509600000.000,1460200000.000,1454400000.000,1444600000.000,1423200000.000,1529900000.000,1541000000.000,1474000000.000
AssetsCurrent,318700000.000,339700000.000,346700000.000,321000000.000,257400000.000,278600000.000,285400000.000,303500000.000,229500000.000,231500000.000,650300000.000,251100000.000,273400000.000,608300000.000,474200000.000,336600000.000,325700000.000,272500000.000,251300000.000,200400000.000,188300000.000,208900000.000,313600000.000,229900000.000,266500000.000
AssetsFairValueDisclosure,,,,,,,2800000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,,,128000000.000,
AvailableForSaleSecuritiesEquitySecurities,,,,,,,,,,,,,,,,,,,,,,,,,0.000
BuildingsAndImprovementsGross,,,,736200000.000,,,,895900000.000,,,,172800000.000,,,,174000000.000,,,,165000000.000,,,,173700000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,1200000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,,,400000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,140900000.000,,,,135100000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,11200000.000,,,,12200000.000,,,,14000000.000,,,,14000000.000,,,,12300000.000,,,,11800000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,6000000.000,,,,5200000.000,,,,8700000.000,,,,9200000.000,,,,6000000.000,,,,6700000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,5500000.000,,,,9000000.000,,,,9800000.000,,,,9100000.000,,,,7400000.000,,,,7900000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,6200000.000,,,,8500000.000,,,,13200000.000,,,,10200000.000,,,,7900000.000,,,,10000000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,17500000.000,,,,9700000.000,,,,12900000.000,,,,13200000.000,,,,9100000.000,,,,10500000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,94500000.000,,,,90500000.000,,,,116800000.000,,,,108200000.000,,,,61800000.000,,,,55700000.000,
CashAndCashEquivalentsAtCarryingValue,84000000.000,90100000.000,90700000.000,73700000.000,6900000.000,4100000.000,7700000.000,23600000.000,5100000.000,5500000.000,413700000.000,4600000.000,4200000.000,347200000.000,181500000.000,57900000.000,13400000.000,14800000.000,25400000.000,7400000.000,7900000.000,9600000.000,8500000.000,9700000.000,44700000.000
ClassOfWarrantOrRightOutstanding,,,,17500000.000,,,,14300000.000,,,,0.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,96000000.000,96000000.000,96000000.000
CommonStockSharesIssued,,199418167.000,196290915.000,196322649.000,197667345.000,197864910.000,199922339.000,202960430.000,208450336.000,208489900.000,208559589.000,208656995.000,209181943.000,209556709.000,209556709.000,209571138.000,209840204.000,210003255.000,210004855.000,210017999.000,210170716.000,209277290.000,42055001.000,42056237.000,42133326.000
CommonStockSharesOutstanding,,198904592.000,195777340.000,195721796.000,197175626.000,197373191.000,199430620.000,202468710.000,207928616.000,207968180.000,208037869.000,208165275.000,208756303.000,209101069.000,209237944.000,209296068.000,209296068.000,209862205.000,209863805.000,209876949.000,210029666.000,209136240.000,42026791.000,42056237.000,42133326.000
CommonStockValue,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,400000.000,400000.000,400000.000
ConstructionInProgressGross,,,,78300000.000,,,,78600000.000,,,,20700000.000,,,,25700000.000,,,,29200000.000,,,,17000000.000,
CostMethodInvestments,,,,2900000.000,,,,2700000.000,,,,2500000.000,,,,2900000.000,,,,55500000.000,52800000.000,27400000.000,21000000.000,3400000.000,
CostMethodInvestmentsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,257900000.000,314400000.000,,144300000.000,,
DebtAndCapitalLeaseObligations,,,,,,,,,2134000000.000,2190200000.000,2617100000.000,2265200000.000,2256200000.000,2226300000.000,1898900000.000,1784200000.000,1761400000.000,1391500000.000,1248700000.000,1245600000.000,1240800000.000,1140400000.000,1224300000.000,1206600000.000,1121900000.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,,,,0.005,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,2539400000.000,,,,2696900000.000,,,,2271500000.000,,,,1787400000.000,,,,1247300000.000,,,,1210000000.000,
DebtInstrumentUnamortizedDiscount,,9500000.000,9100000.000,8700000.000,8300000.000,7900000.000,7500000.000,7500000.000,,,,,,,,0.000,,,,0.000,,,,0.000,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,8700000.000,,,,,7100000.000,-6700000.000,-6700000.000,6300000.000,-6000000.000,-5600000.000,-3400000.000,3200000.000,-3000000.000,-1600000.000,-1900000.000,1700000.000,-1600000.000,-1700000.000,-2300000.000,-8500000.000,8300000.000
DebtInstrumentUnamortizedPremium,,,,2900000.000,,,,,,,,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,,,,0.000,
DeferredFinanceCostsNoncurrentNet,,,,35700000.000,,,,47100000.000,,,,26100000.000,,,,18500000.000,,,,11200000.000,-7400000.000,-6600000.000,12100000.000,11900000.000,11400000.000
DeferredGainOnSaleOfProperty,,,,41700000.000,,,,,,,,,,,112600000.000,112600000.000,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,175600000.000,,,,126800000.000,,,,135200000.000,,,,144400000.000,
DeferredRevenueCurrent,49100000.000,49300000.000,48400000.000,48200000.000,48900000.000,50500000.000,48700000.000,51200000.000,32000000.000,32500000.000,34300000.000,32500000.000,32800000.000,31400000.000,33800000.000,31700000.000,30800000.000,27700000.000,26700000.000,29200000.000,27100000.000,26700000.000,36800000.000,36300000.000,38200000.000
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,,,,,,,,,,,,,,,,,,,,0.000,,,,,
DeferredTaxAssetsEquityMethodInvestments,,,,,,,,,,,,41500000.000,,,,64500000.000,,,,68900000.000,,,,,
DeferredTaxAssetsGross,,,,679700000.000,,,,625300000.000,,,,638900000.000,,,,560800000.000,,,,376500000.000,,,,263300000.000,
DeferredTaxAssetsInvestments,,,,,,,,,,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsLiabilitiesNet,,,,453700000.000,,,,434600000.000,,,,395000000.000,,,,369600000.000,,,,182900000.000,,,,64500000.000,
DeferredTaxAssetsNet,,,,621300000.000,,,,568500000.000,,,,570600000.000,,,,496400000.000,,,,318100000.000,,,,208900000.000,
DeferredTaxAssetsNetCurrent,31100000.000,33300000.000,35400000.000,30200000.000,30300000.000,33100000.000,32200000.000,26800000.000,27600000.000,29900000.000,34100000.000,55300000.000,51700000.000,61000000.000,65800000.000,68900000.000,104300000.000,61700000.000,22900000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,406000000.000,390100000.000,371900000.000,423500000.000,410200000.000,399000000.000,392600000.000,407800000.000,399900000.000,396900000.000,376900000.000,339700000.000,333300000.000,259500000.000,268700000.000,300700000.000,236900000.000,174400000.000,168200000.000,182900000.000,177400000.000,132500000.000,108700000.000,64500000.000,62200000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,453900000.000,,,,410800000.000,,,,452300000.000,,,,286500000.000,,,,142000000.000,,,,125200000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,59600000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,352000000.000,,,,388400000.000,,,,232800000.000,,,,90500000.000,,,,76800000.000,
DeferredTaxAssetsOther,,,,70800000.000,,,,69900000.000,,,,63200000.000,,,,47400000.000,,,,43800000.000,,,,19100000.000,
DeferredTaxAssetsOtherLossCarryforwards,,,,,,,,58800000.000,,,,63900000.000,,,,53700000.000,,,,51500000.000,,,,48200000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,12000000.000,,,,11400000.000,,,,11100000.000,,,,10800000.000,,,,10700000.000,,,,10700000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,14400000.000,,,,16500000.000,,,,16500000.000,,,,24700000.000,,,,32700000.000,,,,17400000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,12200000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,155000000.000,,,,144600000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,58400000.000,,,,56800000.000,,,,68300000.000,,,,64400000.000,,,,58400000.000,,,,54400000.000,
