,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsNotesAndLoansReceivableNetCurrent,295105000.000,324622000.000,310093000.000,328988000.000
AccountsPayableCurrent,95999000.000,106889000.000,106779000.000,102688000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,1686000.000
AccruedIncomeTaxesCurrent,,,,216000.000
AccruedInsuranceCurrent,,,,11027000.000
AccruedProfessionalFeesCurrent,,,,872000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,58952000.000,64103000.000,68215000.000,71409000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1236000.000,-1136000.000,-910000.000,-884000.000
AdditionalPaidInCapital,486494000.000,486859000.000,487436000.000,488459000.000
AllowanceForDoubtfulAccountsReceivable,9432000.000,10119000.000,9963000.000,9851000.000
Assets,1281996000.000,1414713000.000,1394727000.000,1393265000.000
AssetsCurrent,503048000.000,553954000.000,543528000.000,555186000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,948000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,5708000.000
CapitalLeaseObligationsCurrent,,,,5486000.000
CapitalLeaseObligationsNoncurrent,,,,10125000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,15018000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,17173000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,6208000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,922000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,1709000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,3208000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,4830000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,296000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,1562000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,8331000.000
CashAndCashEquivalentsAtCarryingValue,9828000.000,16387000.000,10602000.000,14561000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,40942905.000,40942905.000,40942905.000,40970905.000
CommonStockSharesOutstanding,,,,40970905.000
CommonStockValue,409000.000,409000.000,409000.000,410000.000
DebtInstrumentCarryingAmount,,,,603041000.000
DebtIssuanceCostsLineOfCreditArrangementsNet,,,,2950000.000
DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,24378000.000,22063000.000,22232000.000,22576000.000
DeferredFinanceCostsNet,,,,5712000.000
DeferredIncomeTaxLiabilities,,,,60812000.000
DeferredRevenueCurrent,,,,573000.000
DeferredTaxAssetsDerivativeInstruments,,,,1488000.000
DeferredTaxAssetsGross,,,,34289000.000
DeferredTaxAssetsInventory,,,,2430000.000
DeferredTaxAssetsNet,,,,33992000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,2949000.000
DeferredTaxAssetsOther,,,,2576000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,1651000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,3424000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,5792000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,996000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,1139000.000
DeferredTaxAssetsValuationAllowance,83000.000,83000.000,83000.000,297000.000
DeferredTaxLiabilities,,,,26820000.000
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,2652000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,53345000.000
DeferredTaxLiabilitiesNoncurrent,37908000.000,34662000.000,32327000.000,26820000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,3808000.000
EmployeeRelatedLiabilitiesCurrent,27959000.000,39420000.000,50229000.000,58393000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,81456000.000,92276000.000,104122000.000,115681000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,52980000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,40307000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,17171000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,21212000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,26336000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,32919000.000
FiniteLivedIntangibleAssetsGross,243682000.000,302787000.000,305287000.000,306606000.000
FiniteLivedIntangibleAssetsNet,162226000.000,210511000.000,201165000.000,190925000.000
Goodwill,393640000.000,423735000.000,425933000.000,423644000.000
IncomeTaxesReceivable,,,,682000.000
IndefiniteLivedTradeNames,61368000.000,61368000.000,61368000.000,61368000.000
IntangibleAssetsNetExcludingGoodwill,223594000.000,271879000.000,262533000.000,252293000.000
InterestPayableCurrent,,,,721000.000
InventoryNet,186006000.000,192422000.000,205007000.000,200234000.000
Liabilities,809431000.000,924459000.000,895443000.000,878659000.000
LiabilitiesAndStockholdersEquity,1281996000.000,1414713000.000,1394727000.000,1393265000.000
LiabilitiesCurrent,176457000.000,199651000.000,205588000.000,210502000.000
LongTermDebtAndCapitalLeaseObligations,537220000.000,633325000.000,601044000.000,583390000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,9514000.000,11168000.000,11235000.000,11530000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,546734000.000,644493000.000,612279000.000,594920000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,1300000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,11530000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,104901000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,465867000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,9017000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,10426000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,197072000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,52204000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,17750000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,28333000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,37165000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,44770000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,16850000.000
OtherAssetsCurrent,,,,2333000.000
OtherAssetsNoncurrent,7346000.000,7150000.000,8180000.000,7677000.000
OtherLiabilitiesCurrent,,,,4903000.000
OtherLiabilitiesNoncurrent,33468000.000,34758000.000,34252000.000,35371000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,0.000
PrepaidExpenseAndOtherAssetsCurrent,12109000.000,20523000.000,17826000.000,11403000.000
PrepaidRent,,,,1771000.000
PropertyPlantAndEquipmentGross,,,,225874000.000
PropertyPlantAndEquipmentNet,154368000.000,157995000.000,154553000.000,154465000.000
RetainedEarningsAccumulatedDeficit,-13102000.000,4122000.000,12349000.000,26621000.000
SalesAndExciseTaxPayableCurrent,,,,8920000.000
StockholdersEquity,472565000.000,490254000.000,499284000.000,514606000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,472565000.000,490254000.000,499284000.000,514606000.000
Supplies,,,,1104000.000
UnrecognizedTaxBenefits,,,,0.000
