,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,6985000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,8409000.000,,
AllocatedShareBasedCompensationExpense,,,,,8355000.000,11743000.000,10367000.000
AmortizationOfIntangibleAssets,1735000.000,1734000.000,1741000.000,1385000.000,1616000.000,1616000.000,1611000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4000.000,,,,7000.000,0.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,,,3126000.000,-3126000.000,
CapitalExpendituresIncurredButNotYetPaid,10864000.000,,,,3250000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1452882000.000,,,,-150236000.000,,
ComprehensiveIncomeNetOfTax,-1923000.000,43723000.000,-60550000.000,-66832000.000,-24678000.000,64616000.000,-11543000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,-288000.000,-305000.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,-24966000.000,64311000.000,-11841000.000
CostOfServicesDepreciationAndAmortization,23505000.000,24171000.000,24053000.000,24158000.000,,,
CostmethodInvestmentsOtherThanTemporaryImpairment,,4080000.000,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,-3126000.000,,
DeferredIncomeTaxesAndTaxCredits,122000.000,,,,192000.000,,
DepreciationDepletionAndAmortization,25240000.000,25905000.000,25794000.000,25543000.000,26110000.000,25966000.000,26535000.000
DirectOperatingCosts,71350000.000,249632000.000,275118000.000,141757000.000,111407000.000,266673000.000,252708000.000
EarningsPerShareBasic,,1.740,-2.470,,-1.190,2.410,-0.740
EarningsPerShareBasicAndDiluted,-0.060,,,,,,
EarningsPerShareDiluted,,1.740,-2.470,,-1.190,2.390,-0.740
EffectiveIncomeTaxRateContinuingOperations,,-0.002,-0.002,,0.092,0.054,-0.025
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,,0.350,0.350,0.350
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,1164000.000,-4457000.000,,,,,-7141000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,1164000.000,-4457000.000,,,,,-7141000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,78931000.000,69579000.000,,,,,30892000.000
GoodwillImpairmentLoss,0.000,,,,0.000,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,0.000,,,,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1481000.000,43418000.000,-60633000.000,-58297000.000,-31848000.000,60669000.000,-17403000.000
IncomeLossFromEquityMethodInvestments,2679000.000,-2475000.000,-5173000.000,-14130000.000,-994000.000,-1188000.000,-26319000.000
IncomeTaxExpenseBenefit,122000.000,-70000.000,123000.000,122000.000,-2934000.000,3248000.000,440000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,20800000.000,25800000.000,,11201000.000,22123000.000,4588000.000
IncomeTaxReconciliationNondeductibleExpense,,,,,138000.000,1012000.000,1943000.000
IncreaseDecreaseInAccountsPayable,2609000.000,,,,3760000.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,-241000.000,,,,-11339000.000,,
IncreaseDecreaseInAccountsReceivable,6381000.000,,,,12226000.000,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-57940000.000,,,,-90255000.000,,
IncreaseDecreaseInDeferredRevenue,111361000.000,,,,100753000.000,,
IncreaseDecreaseInDueFromAffiliatesCurrent,37537000.000,,,,1006000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,39816000.000,,,,14742000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,84000.000,,,,172000.000,0.000
InterestExpense,540000.000,514000.000,489000.000,485000.000,410000.000,491000.000,831000.000
InvestmentIncomeInterest,957000.000,1448000.000,1965000.000,2412000.000,2399000.000,2692000.000,3005000.000
LossContingencyNumberOfDefendants,2.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,1525241000.000,,,,-80044000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1525241000.000,,,,-80044000.000,,
NetCashProvidedByUsedInInvestingActivities,-68613000.000,,,,-48542000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-68613000.000,,,,-48542000.000,,
NetCashProvidedByUsedInOperatingActivities,-3746000.000,,,,-21650000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3746000.000,,,,-21650000.000,,
NetIncomeLoss,-1603000.000,43488000.000,-60756000.000,-58419000.000,-28626000.000,57726000.000,-17545000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,-288000.000,-305000.000,
NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,,,,,,,-298000.000
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,,,,,168000.000,,
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,11394000.000,,
NonoperatingIncomeExpense,3096000.000,-5621000.000,-3697000.000,-12140000.000,995000.000,2418000.000,-24109000.000
OperatingIncomeLoss,-4577000.000,49039000.000,-56936000.000,-46157000.000,-32843000.000,58251000.000,6706000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,-602000.000,0.000,0.000,-8637000.000,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,-17000.000,,,,-12000.000,-13000.000,-12000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,-320000.000,-20000.000,-30000.000,278000.000,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,,,6742000.000,3433000.000,5678000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,3716000.000,,
