,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashPeriodIncreaseDecrease,,,,,10904.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,-0.000,-0.000,0.000
GeneralAndAdministrativeExpense,,90.000,100.000,,1434.000,85.000,560.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-717.000,,
NetCashProvidedByUsedInFinancingActivities,,,,,14055.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,14055.000,,
NetCashProvidedByUsedInOperatingActivities,,,,,-3151.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-3151.000,,
NetIncomeLoss,,-1840.000,-3100.000,,-2434.000,-85.000,-4860.000
OperatingExpenses,,-1840.000,3100.000,,2434.000,,4860.000
ProceedsFromIssuanceOfCommonStock,-10.000,,,,,,
ProceedsFromRelatedPartyDebt,,,,,14055.000,,
ProceedsFromRepaymentsOfDebt,10.000,,,,,,
ProfessionalFees,,1750.000,3000.000,,1000.000,,4300.000
StockIssuedDuringPeriodSharesNewIssues,22000000.000,,,,,,
StockIssuedDuringPeriodSharesOther,8000000.000,,,,,,
StockIssuedDuringPeriodValueNewIssues,2200.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,679826087.000,62000000.000,66923077.000,-578092427.000,70000000.000,70000000.000,70000000.000
