,2011-12-31,2012-03-31
AccountsReceivableNetCurrent,49336.310,49336.310
AdditionalPaidInCapital,100000.000,100000.000
Assets,141059.920,145569.400
BankLoans,,3978.200
Capital,-105653.880,-109144.370
Cash,1468.720,3978.200
CashAndCashEquivalentsAtCarryingValue,1468.720,
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,45000000.000,450000000.000
CommonStockSharesIssued,436399566.000,436399566.000
CommonStockSharesOutstanding,436399566.000,436399566.000
CommonStockValue,43640.000,43640.000
EquityMethodInvestments,,92254.890
FreshStartAdjustmentIncreaseDecreaseStockholdersEquity,,-43640.000
Liabilities,246713.800,254713.800
LiabilitiesAndStockholdersEquity,141059.920,145569.430
LoansAndLeasesReceivableCommercial,,55037.800
LoansPayableCurrent,191676.000,191676.000
NotesAndLoansPayable,,8000.000
OtherLoansPayable,55037.800,
PreferredStockParOrStatedValuePerShare,0.000,0.000
PreferredStockSharesAuthorized,0.000,500000000.000
PreferredStockSharesIssued,500000000.000,500000000.000
PreferredStockSharesOutstanding,0.000,500000000.000
PreferredStockValue,50000.000,50000.000
RetainedEarningsAccumulatedDeficit,-255653.880,-259144.370
StockholdersEquity,,-109144.370
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-105653.880,-109144.370
