,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,10000.000,,,,1000.000,,,
AllocatedShareBasedCompensationExpense,,,,1881000.000,2174000.000,,1647000.000,1852000.000,1827000.000,1743000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,0.000,0.000,,,1000.000,2000.000,
AmortizationOfFinancingCostsAndDiscounts,,,135000.000,,,,122000.000,,,
AmortizationOfIntangibleAssets,336000.000,336000.000,336000.000,336000.000,336000.000,335000.000,336000.000,336000.000,336000.000,335000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,18079000.000,18218000.000,17950000.000,-37513000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,0.000,0.000,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,1023000.000,,,,338000.000,,,
CapitalLeasesIncomeStatementAmortizationExpense,,,,,,,4000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3448000.000,,,,2168000.000,,,
ComprehensiveIncomeNetOfTax,,,-22674000.000,,,,-1363000.000,-11875000.000,-6938000.000,-4118000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,-20990000.000,-15890000.000,,,,,
CostMethodInvestmentsRealizedGains,,,,,,,7654000.000,,,
CostOfGoodsSold,981000.000,2318000.000,4246000.000,5756000.000,6076000.000,7178000.000,8167000.000,8294000.000,9964000.000,11548000.000
CostsAndExpenses,24998000.000,24253000.000,29624000.000,31034000.000,28699000.000,37501000.000,31551000.000,35463000.000,34776000.000,38310000.000
Depreciation,,,411000.000,414000.000,401000.000,334000.000,89000.000,38000.000,42000.000,44000.000
EarningsPerShareBasicAndDiluted,-0.300,-0.340,-0.270,-0.250,-0.190,-0.240,-0.020,-0.140,-0.080,-0.040
GainLossOnDispositionOfAssets,,,,,,,7654000.000,,,
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,,,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,,,1336000.000,,,,12000.000,,,
IncreaseDecreaseInAccountsReceivable,,,493000.000,,,,2756000.000,,,
IncreaseDecreaseInDeferredRevenue,,,304000.000,,,,-2234000.000,,,
IncreaseDecreaseInInventories,,,1397000.000,,,,-415000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,1028000.000,,,,-255000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,323000.000,,,,875000.000,,,
InsuredEventGainLoss,,,,,,,,551000.000,,
InterestExpense,1163000.000,1142000.000,1099000.000,1110000.000,1122000.000,1118000.000,1100000.000,1111000.000,1122000.000,1134000.000
InterestPaid,,,641000.000,,,,785000.000,,,
InventoryWriteDown,,,224000.000,,,,0.000,,,
InvestmentIncomeInterest,37000.000,25000.000,36000.000,27000.000,34000.000,26000.000,22000.000,18000.000,15000.000,14000.000
