,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AdjustmentForAmortization,,,59148.000,,5761.000,,,,5916.000,,,,5887.000,,,,5533.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-809779.000,,122208.000,,,,-1542251.000,,,,6739562.000,,,,1144608.000
ComprehensiveIncomeNetOfTax,1282403.000,823497.000,-317582.000,-3633867.000,-337714.000,2821452.000,-3215230.000,-389944.000,112898.000,-1207379.000,624381.000,4333148.000,-700575.000,697913.000,2701726.000,-5162925.000,-280043.000
CostOfGoodsSold,15347733.000,16490987.000,15199083.000,15257456.000,12930090.000,16127248.000,22433178.000,25526217.000,20914883.000,22801060.000,17797028.000,23771173.000,11479169.000,15915031.000,19171448.000,13129340.000,10360581.000
DecreaseInRestrictedCash,,,,,,,,,226989.000,,,,,,,,
DefinedBenefitPlanBenefitsPaid,,,,7599.000,,,,,,,,,,,,,
Depreciation,,,676373.000,720869.000,840058.000,,,,924018.000,,,,999346.000,,,,244608.000
EarningsPerShareBasic,0.030,0.010,-0.020,-0.130,-0.020,0.080,-0.120,-0.000,0.010,-0.040,0.030,0.150,-0.030,0.020,0.150,-0.160,-0.020
EarningsPerShareDiluted,0.030,0.010,-0.020,-0.130,-0.020,0.080,-0.120,-0.000,0.010,-0.040,0.030,0.150,-0.030,0.020,0.150,-0.160,-0.020
EffectOfExchangeRateOnCashAndCashEquivalents,,,22196.000,,27994.000,,,,-80412.000,,,,53348.000,,,,348786.000
ForeignCurrencyTransactionGainLossBeforeTax,116508.000,1283.000,-5873.000,-12435.000,-38060.000,-41011.000,-29250.000,-24469.000,-4030.000,629.000,-2852.000,-27764.000,2108.000,-28753.000,-105581.000,-22511.000,-12414.000
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,-2106379.000,,,,,,,,,0.000,,,,0.000
GeneralAndAdministrativeExpense,666360.000,1103239.000,1646477.000,1899924.000,1431093.000,1497585.000,2811940.000,1095899.000,1316358.000,2256241.000,3285551.000,167484.000,1759842.000,3209922.000,262600.000,6422174.000,1897733.000
GrossProfit,2519494.000,2120862.000,2170941.000,1449152.000,913439.000,5016268.000,1722451.000,972503.000,2579811.000,1398011.000,2209820.000,9646035.000,2327687.000,4966242.000,5786764.000,3555838.000,1945138.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1028774.000,602933.000,-516963.000,-3557285.000,-526505.000,2588218.000,-3145826.000,-687636.000,695668.000,-1217271.000,1125713.000,4479190.000,-792230.000,984454.000,4681099.000,-4596458.000,-461311.000
IncomeTaxExpenseBenefit,222402.000,219894.000,78943.000,-8038.000,0.000,284684.000,241689.000,-111680.000,293342.000,20587.000,246927.000,461656.000,62609.000,358935.000,552563.000,-11419.000,103653.000
IncomeTaxesPaid,,,,,0.000,,,,62785.000,,,,0.000,,,,19089.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,,232382.000,,,,2000032.000
