,2012-01-01
AccountsAndOtherReceivablesNetCurrent,101487000.000
AccountsPayableCurrent,21895000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,120360000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-6653000.000
AdditionalPaidInCapital,191276000.000
AllowanceForDoubtfulAccountsReceivableCurrent,10880000.000
Assets,476405000.000
AssetsCurrent,262755000.000
AvailableForSaleSecurities,11760000.000
AvailableForSaleSecuritiesAmortizedCost,11752000.000
AvailableForSaleSecuritiesCurrent,3743000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,11752000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,11752000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,11760000.000
AvailableForSaleSecuritiesDebtSecurities,11760000.000
AvailableForSaleSecuritiesFairValueDisclosure,11760000.000
CashAndCashEquivalentsAtCarryingValue,74185000.000
CashEquivalentsAtCarryingValue,8017000.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,38000000.000
CommonStockSharesIssued,22054000.000
CommonStockSharesOutstanding,22054000.000
CommonStockValue,221000.000
ConstructionInProgressGross,16696000.000
CostMethodInvestments,1310000.000
CostMethodInvestmentsFairValueDisclosure,1300000.000
DeferredRevenueCurrent,20602000.000
DeferredRevenueNoncurrent,5521000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,450000.000
DeferredTaxLiabilitiesNoncurrent,16651000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,13500000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,31952000.000
FurnitureAndFixturesGross,5444000.000
Goodwill,79086000.000
IndefiniteLivedIntangibleAssets,1620000.000
IntangibleAssetsNetExcludingGoodwill,69908000.000
InventoryFinishedGoods,27149000.000
InventoryGross,62600000.000
InventoryNet,56674000.000
InventoryRawMaterials,23710000.000
InventoryValuationReserves,5900000.000
InventoryWorkInProcess,5815000.000
LeaseholdImprovementsGross,7923000.000
Liabilities,106486000.000
LiabilitiesAndStockholdersEquity,476405000.000
LiabilitiesCurrent,76448000.000
MachineryAndEquipmentGross,85254000.000
NotesAndLoansReceivableNetNoncurrent,2019000.000
OtherLiabilitiesNoncurrent,30038000.000
PercentageOfFIFOInventory,0.090
PreferredStockParOrStatedValuePerShare,0.010
PreferredStockSharesAuthorized,1000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PrepaidExpenseAndOtherAssetsCurrent,26666000.000
ProductWarrantyAccrual,4948000.000
ProductWarrantyAccrualNoncurrent,3360000.000
PropertyPlantAndEquipmentGross,213639000.000
PropertyPlantAndEquipmentNet,93279000.000
PropertyPlantAndEquipmentOther,20889000.000
PropertySubjectToOrAvailableForOperatingLeaseGross,63446000.000
RetainedEarningsAccumulatedDeficit,185075000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,1286726.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,20.350
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,16.460
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,37.670
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,82256000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2084429.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,23.720
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,55110000.000
StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,28000.000
StockholdersEquity,369919000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,369919000.000
UnrecognizedTaxBenefits,2900000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,248000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,2200000.000
