,2013-12-31
AdvertisingExpense,108770.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-38170.000
Depreciation,13210.000
DepreciationAndAmortization,13210.000
GeneralAndAdministrativeExpense,251761.000
IncomeLossAttributableToNoncontrollingInterest,129704.000
IncomeLossAttributableToParent,563480.000
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,-7474.000
IncreaseDecreaseInOperatingAssets,1564.000
IncreaseDecreaseInOtherAccountsPayable,-550.000
IncreaseDecreaseInOtherAccruedLiabilities,-2340.000
InterestPaid,0.000
InvestmentIncomeInterest,0.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,0.010
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,-129704.000
NetCashProvidedByUsedInFinancingActivities,-735764.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-735764.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInOperatingActivities,697594.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,697594.000
NetIncomeLoss,563480.000
NetIncomeLossAllocatedToGeneralPartners,5635.000
NetIncomeLossAllocatedToLimitedPartners,557845.000
OperatingCostsAndExpenses,931926.000
OperatingExpenses,1374944.000
OperatingLeasesIncomeStatementMinimumLeaseRevenue,1927309.000
OtherCostAndExpenseOperating,123503.000
OtherRealEstateRevenue,140819.000
PartnersCapitalAccountDistributions,735764.000
PaymentsOfCapitalDistribution,606060.000
PaymentsToAcquireProductiveAssets,0.000
ProfitLoss,693184.000
PropertyManagementFeePercentFee,0.060
RelatedPartyTransactionAmountsOfTransaction,27756.000
Revenues,2068128.000
SalesRevenueNet,2068128.000
SponsorFees,54544.000
WeightedAverageLimitedPartnershipUnitsOutstanding,20000.000
