,2011-07-31,2012-01-31,2012-04-30,2012-07-31,2013-01-31
AdjustmentsToAdditionalPaidInCapitalOther,,3000.000,,,
CashPeriodIncreaseDecrease,,-11013.000,,,0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,-0.000
GeneralAndAdministrativeExpense,1879.000,11013.000,8936.000,5244.000,6000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,0.000
IncomeLossFromContinuingOperations,,,,8244.000,-6000.000
IncomeTaxesPaid,,,,,0.000
IncreaseDecreaseInAccountsPayable,,,,,6000.000
IncreaseDecreaseInDueToRelatedParties,,,,,0.000
InterestPaid,,,,,0.000
NetCashProvidedByUsedInFinancingActivities,,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,-11013.000,,,0.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-11013.000,,,0.000
NetIncomeLoss,,-14013.000,11936.000,8244.000,-6000.000
OperatingExpenses,,14013.000,,8244.000,6000.000
OperatingIncomeLoss,4879.000,,,,
OperatingLeasesRentExpense,1500.000,1500.000,1500.000,1500.000,
OperatingLeasesRentExpenseNet,,,,,0.000
ProceedsFromIssuanceOrSaleOfEquity,,,,,0.000
ProfessionalAndContractServicesExpense,1500.000,1500.000,1500.000,1500.000,0.000
Revenues,,,,,0.000
SalesRevenueNet,,,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,6900000.000,6900000.000,6900000.000
