,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-456105.000
EarningsPerShareBasicAndDiluted,-0.070
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1139918.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,648668.000
IncreaseDecreaseInOtherOperatingAssets,-136232.000
InvestmentIncomeInterest,185315.000
NetCashProvidedByUsedInInvestingActivities,-101087.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-101087.000
NetCashProvidedByUsedInOperatingActivities,-355018.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-355018.000
NetIncomeLoss,-1139918.000
NonoperatingIncomeExpense,4620.000
OtherGeneralAndAdministrativeExpense,289421.000
ProfessionalFees,265276.000
